whisky_id,old_whisky_id,whisky_name,production_bottle_name,mapped_name,mapping_score,mapping_method,flavor_profile,flavor_vector,flavor_tags,flavor_source,flavor_match_score,flavor_data_confidence,notes_for_review
WDB-00441,W000441,amrut fusion,Amrut Fusion,Amrut Fusion,100,exact,"{""fruity"": 0.0, ""sweet"": 9.0, ""spicy"": 0.0, ""smoky_peaty"": 2.0, ""oak_cask"": 1.0, ""floral_herbal"": 0.0, ""malty_cereal"": 7.0}","{""complex"": 1.0, ""mild"": 1.0, ""barley"": 2.0, ""malty"": 1.0, ""sugar"": 1.0, ""tobacco"": 1.0, ""vanilla"": 3.0, ""creamy"": 2.0, ""smokey"": 2.0, ""sweet"": 4.0, ""caramel"": 1.0}","[""sweet"", ""vanilla"", ""barley"", ""creamy"", ""smokey""]",production_data.csv,100,high,MAPPED
WDB-00117,W000117,amrut kadhambam,Amrut Kadhambam,Amrut Kadhambam,100,exact,"{""fruity"": 7.0, ""sweet"": 21.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 4.0, ""floral_herbal"": 0.0, ""malty_cereal"": 19.0}","{""cherry"": 1.0, ""fruity"": 2.0, ""orange"": 2.0, ""raisins"": 2.0, ""old"": 2.0, ""chocolate"": 10.0, ""cocoa"": 2.0, ""toffee"": 2.0, ""coffee"": 2.0, ""vanilla"": 3.0, ""sherry"": 4.0, ""bitter"": 2.0, ""oak"": 2.0, ""rich"": 4.0, ""salty"": 4.0, ""sweet"": 2.0, ""amber"": 3.0, ""caramel"": 2.0}","[""chocolate"", ""sherry"", ""rich"", ""salty"", ""vanilla""]",production_data.csv,100,high,MAPPED
WDB-00089,W000089,amrut portonova,Amrut Portonova,Amrut Portonova,100,exact,"{""fruity"": 2.0, ""sweet"": 6.0, ""spicy"": 1.0, ""smoky_peaty"": 0.0, ""oak_cask"": 2.0, ""floral_herbal"": 0.0, ""malty_cereal"": 8.0}","{""raisins"": 2.0, ""old"": 2.0, ""chocolate"": 2.0, ""tobacco"": 2.0, ""sherry"": 2.0, ""bitter"": 2.0, ""rich"": 2.0, ""spicy"": 1.0, ""sweet"": 3.0, ""caramel"": 1.0}","[""sweet"", ""raisins"", ""old"", ""chocolate"", ""tobacco""]",production_data.csv,100,high,MAPPED
WDB-00822,W000822,amrut indian single malt,Amrut Single Malt Whisky,Amrut Indian Single Malt,100,exact,"{""fruity"": 1.0, ""sweet"": 1.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 4.0}","{""fruity"": 1.0, ""malty"": 2.0, ""bitter"": 2.0, ""sweet"": 1.0}","[""malty"", ""bitter"", ""fruity"", ""sweet""]",production_data.csv,100,high,MAPPED
WDB-01151,W001151,ancnoc rutter,AnCnoc Rutter,AnCnoc Rutter,100,exact,"{""fruity"": 2.0, ""sweet"": 0.0, ""spicy"": 1.0, ""smoky_peaty"": 0.0, ""oak_cask"": 2.0, ""floral_herbal"": 1.0, ""malty_cereal"": 4.0}","{""apple"": 2.0, ""earthy"": 2.0, ""light"": 4.0, ""floral"": 1.0, ""spices"": 1.0}","[""light"", ""apple"", ""earthy"", ""floral"", ""spices""]",production_data.csv,100,high,MAPPED
WDB-01654,W001654,angel's envy cask strength,Angel's Envy Cask Strength,Angel's Envy Cask Strength,100,exact,"{""fruity"": 0.0, ""sweet"": 13.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 4.0, ""floral_herbal"": 0.0, ""malty_cereal"": 16.0}","{""dry"": 2.0, ""mild"": 2.0, ""butterscotch"": 1.0, ""sugar"": 4.0, ""bitter"": 10.0, ""oak"": 4.0, ""sweet"": 6.0, ""brown"": 2.0, ""caramel"": 2.0}","[""bitter"", ""sweet"", ""sugar"", ""oak"", ""dry""]",production_data.csv,100,high,MAPPED
WDB-01112,W001112,ardbeg alligator,Ardbeg Alligator,Ardbeg Alligator,100,exact,"{""fruity"": 2.0, ""sweet"": 19.0, ""spicy"": 4.0, ""smoky_peaty"": 2.0, ""oak_cask"": 13.0, ""floral_herbal"": 2.0, ""malty_cereal"": 29.0}","{""orange"": 2.0, ""dry"": 10.0, ""earthy"": 1.0, ""cinnamon"": 3.0, ""honey"": 1.0, ""toffee"": 3.0, ""coffee"": 1.0, ""licorice"": 1.0, ""peaty"": 2.0, ""sugar"": 1.0, ""tobacco"": 2.0, ""vanilla"": 4.0, ""wood"": 9.0, ""sherry"": 4.0, ""bitter"": 6.0, ""herbal"": 2.0, ""maple"": 2.0, ""salty"": 7.0, ""sweet"": 6.0, ""brown"": 2.0, ""caramel"": 2.0}","[""dry"", ""wood"", ""salty"", ""bitter"", ""sweet""]",production_data.csv,100,high,MAPPED
WDB-01116,W001116,ardbeg ardbog,Ardbeg Ardbog,Ardbeg Ardbog,100,exact,"{""fruity"": 0.0, ""sweet"": 3.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 2.0, ""floral_herbal"": 0.0, ""malty_cereal"": 3.0}","{""earthy"": 2.0, ""heavy"": 2.0, ""honey"": 2.0, ""sweet"": 1.0, ""brown"": 1.0}","[""earthy"", ""heavy"", ""honey"", ""sweet"", ""brown""]",production_data.csv,100,high,MAPPED
WDB-01164,W001164,ardbeg auriverdes,Ardbeg Auriverdes,Ardbeg Auriverdes,100,exact,"{""fruity"": 2.0, ""sweet"": 19.0, ""spicy"": 4.0, ""smoky_peaty"": 2.0, ""oak_cask"": 13.0, ""floral_herbal"": 2.0, ""malty_cereal"": 29.0}","{""orange"": 2.0, ""dry"": 10.0, ""earthy"": 1.0, ""cinnamon"": 3.0, ""honey"": 1.0, ""toffee"": 3.0, ""coffee"": 1.0, ""licorice"": 1.0, ""peaty"": 2.0, ""sugar"": 1.0, ""tobacco"": 2.0, ""vanilla"": 4.0, ""wood"": 9.0, ""sherry"": 4.0, ""bitter"": 6.0, ""herbal"": 2.0, ""maple"": 2.0, ""salty"": 7.0, ""sweet"": 6.0, ""brown"": 2.0, ""caramel"": 2.0}","[""dry"", ""wood"", ""salty"", ""bitter"", ""sweet""]",production_data.csv,100,high,MAPPED
WDB-01109,W001109,ardbeg corryvreckan,Ardbeg Corryvreckan,Ardbeg Corryvreckan,100,exact,"{""fruity"": 6.0, ""sweet"": 7.0, ""spicy"": 0.0, ""smoky_peaty"": 4.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 17.0}","{""citrus"": 3.0, ""lemon"": 1.0, ""orange"": 2.0, ""complex"": 4.0, ""light"": 5.0, ""smooth"": 1.0, ""peaty"": 4.0, ""vanilla"": 3.0, ""sherry"": 2.0, ""brine"": 2.0, ""salty"": 3.0, ""sweet"": 3.0, ""caramel"": 1.0}","[""light"", ""complex"", ""peaty"", ""citrus"", ""vanilla""]",production_data.csv,100,high,MAPPED
WDB-01148,W001148,ardbeg dark cove,Ardbeg Day,Ardbeg Dark Cove,100,exact,"{""fruity"": 17.0, ""sweet"": 12.0, ""spicy"": 0.0, ""smoky_peaty"": 2.0, ""oak_cask"": 4.0, ""floral_herbal"": 0.0, ""malty_cereal"": 11.0}","{""citrus"": 1.0, ""fruity"": 2.0, ""lemon"": 4.0, ""orange"": 10.0, ""honey"": 2.0, ""peaty"": 2.0, ""vanilla"": 6.0, ""wood"": 4.0, ""sherry"": 8.0, ""brine"": 1.0, ""salty"": 2.0, ""sweet"": 4.0}","[""orange"", ""sherry"", ""vanilla"", ""lemon"", ""wood""]",production_data.csv,95,high,MAPPED
WDB-00251,W000251,ardbeg galileo,Ardbeg Galileo,Ardbeg Galileo,100,exact,"{""fruity"": 2.0, ""sweet"": 19.0, ""spicy"": 4.0, ""smoky_peaty"": 2.0, ""oak_cask"": 13.0, ""floral_herbal"": 2.0, ""malty_cereal"": 29.0}","{""orange"": 2.0, ""dry"": 10.0, ""earthy"": 1.0, ""cinnamon"": 3.0, ""honey"": 1.0, ""toffee"": 3.0, ""coffee"": 1.0, ""licorice"": 1.0, ""peaty"": 2.0, ""sugar"": 1.0, ""tobacco"": 2.0, ""vanilla"": 4.0, ""wood"": 9.0, ""sherry"": 4.0, ""bitter"": 6.0, ""herbal"": 2.0, ""maple"": 2.0, ""salty"": 7.0, ""sweet"": 6.0, ""brown"": 2.0, ""caramel"": 2.0}","[""dry"", ""wood"", ""salty"", ""bitter"", ""sweet""]",production_data.csv,100,high,MAPPED
WDB-01095,W001095,ardbeg uigeadail,Ardbeg Uigeadail,Ardbeg Uigeadail,100,exact,"{""fruity"": 2.0, ""sweet"": 8.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 4.0, ""floral_herbal"": 0.0, ""malty_cereal"": 6.0}","{""cherry"": 2.0, ""dry"": 2.0, ""chocolate"": 6.0, ""wood"": 4.0, ""sherry"": 4.0, ""sweet"": 2.0}","[""chocolate"", ""wood"", ""sherry"", ""cherry"", ""dry""]",production_data.csv,100,high,MAPPED
WDB-00196,W000196,arran malt amarone cask finish,Arran Amarone Cask Finish,Arran Malt Amarone Cask Finish,100,exact,"{""fruity"": 8.0, ""sweet"": 13.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 7.0, ""floral_herbal"": 0.0, ""malty_cereal"": 3.0}","{""fruity"": 4.0, ""orange"": 2.0, ""pear"": 1.0, ""raisins"": 1.0, ""complex"": 2.0, ""chocolate"": 3.0, ""honey"": 2.0, ""vanilla"": 3.0, ""sherry"": 1.0, ""oak"": 7.0, ""sweet"": 4.0, ""caramel"": 1.0}","[""oak"", ""fruity"", ""sweet"", ""chocolate"", ""vanilla""]",production_data.csv,100,high,MAPPED
WDB-00267,W000267,arran malt port cask finish,Arran Port Cask Finish,Arran Malt Port Cask Finish,100,exact,"{""fruity"": 15.0, ""sweet"": 32.0, ""spicy"": 9.0, ""smoky_peaty"": 10.0, ""oak_cask"": 4.0, ""floral_herbal"": 2.0, ""malty_cereal"": 34.0}","{""cherry"": 8.0, ""fruity"": 1.0, ""lemon"": 3.0, ""raisins"": 3.0, ""balanced"": 1.0, ""dry"": 3.0, ""mild"": 5.0, ""old"": 7.0, ""chocolate"": 5.0, ""cinnamon"": 5.0, ""toffee"": 7.0, ""coffee"": 2.0, ""nutmeg"": 3.0, ""peaty"": 8.0, ""spices"": 1.0, ""sugar"": 1.0, ""tobacco"": 1.0, ""wood"": 1.0, ""sherry"": 9.0, ""bitter"": 4.0, ""creamy"": 4.0, ""salty"": 1.0, ""smokey"": 2.0, ""sweet"": 19.0, ""green"": 2.0}","[""sweet"", ""sherry"", ""cherry"", ""peaty"", ""old""]",production_data.csv,100,high,MAPPED
WDB-00316,W000316,arran malt sherry single cask,Arran Sherry Single Cask,Arran Malt Sherry Single Cask,100,exact,"{""fruity"": 14.0, ""sweet"": 20.0, ""spicy"": 3.0, ""smoky_peaty"": 0.0, ""oak_cask"": 29.0, ""floral_herbal"": 0.0, ""malty_cereal"": 68.0}","{""banana"": 2.0, ""cherry"": 1.0, ""citrus"": 2.0, ""fruity"": 4.0, ""lemon"": 4.0, ""pear"": 1.0, ""balanced"": 6.0, ""dry"": 4.0, ""light"": 7.0, ""old"": 8.0, ""barley"": 2.0, ""buttery"": 2.0, ""chocolate"": 3.0, ""cocoa"": 2.0, ""clove"": 1.0, ""peppery"": 2.0, ""sugar"": 5.0, ""vanilla"": 8.0, ""wood"": 3.0, ""sherry"": 21.0, ""bitter"": 2.0, ""creamy"": 1.0, ""nutty"": 3.0, ""oak"": 23.0, ""rich"": 4.0, ""salty"": 13.0}","[""oak"", ""sherry"", ""salty"", ""old"", ""vanilla""]",production_data.csv,100,high,MAPPED
WDB-00019,W000019,auchentoshan american oak,Auchentoshan American Oak,Auchentoshan American Oak,100,exact,"{""fruity"": 1.0, ""sweet"": 3.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 4.0, ""floral_herbal"": 0.0, ""malty_cereal"": 4.0}","{""lemon"": 1.0, ""balanced"": 2.0, ""dry"": 2.0, ""candy"": 1.0, ""vanilla"": 2.0, ""oak"": 4.0}","[""oak"", ""balanced"", ""dry"", ""vanilla"", ""lemon""]",production_data.csv,100,high,MAPPED
WDB-00886,W000886,auchentoshan classic,Auchentoshan Classic,Auchentoshan Classic,100,exact,"{""fruity"": 3.0, ""sweet"": 0.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 2.0}","{""citrus"": 2.0, ""lemon"": 1.0, ""dry"": 2.0}","[""citrus"", ""dry"", ""lemon""]",production_data.csv,100,high,MAPPED
WDB-00370,W000370,auchentoshan three wood,Auchentoshan Three Wood,Auchentoshan Three Wood,100,exact,"{""fruity"": 2.0, ""sweet"": 5.0, ""spicy"": 0.0, ""smoky_peaty"": 2.0, ""oak_cask"": 4.0, ""floral_herbal"": 0.0, ""malty_cereal"": 8.0}","{""fruity"": 2.0, ""smooth"": 2.0, ""sugar"": 2.0, ""wood"": 4.0, ""sherry"": 4.0, ""smokey"": 2.0, ""sweet"": 3.0, ""brown"": 2.0}","[""wood"", ""sherry"", ""sweet"", ""fruity"", ""smooth""]",production_data.csv,100,high,MAPPED
WDB-00815,W000815,auchentoshan valinch,Auchentoshan Valinch,Auchentoshan Valinch,100,exact,"{""fruity"": 4.0, ""sweet"": 2.0, ""spicy"": 1.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 2.0, ""malty_cereal"": 6.0}","{""apple"": 4.0, ""dry"": 2.0, ""old"": 2.0, ""cinnamon"": 1.0, ""bitter"": 2.0, ""sweet"": 2.0, ""green"": 2.0}","[""apple"", ""dry"", ""old"", ""bitter"", ""sweet""]",production_data.csv,100,high,MAPPED
WDB-01786,W001786,balcones baby blue,Balcones Baby Blue,Balcones Baby Blue,100,exact,"{""fruity"": 0.0, ""sweet"": 0.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 0.0}",{},[],production_data.csv,100,high,MAPPED
WDB-00530,W000530,balcones texas single malt whisky,Balcones Texas Single Malt,Balcones Texas Single Malt Whisky,100,exact,"{""fruity"": 2.0, ""sweet"": 28.0, ""spicy"": 1.0, ""smoky_peaty"": 0.0, ""oak_cask"": 8.0, ""floral_herbal"": 0.0, ""malty_cereal"": 30.0}","{""citrus"": 2.0, ""balanced"": 2.0, ""light"": 4.0, ""lingering"": 2.0, ""mellow"": 2.0, ""cinnamon"": 1.0, ""cocoa"": 1.0, ""corn"": 6.0, ""honey"": 1.0, ""malty"": 1.0, ""sugar"": 3.0, ""vanilla"": 3.0, ""wood"": 4.0, ""creamy"": 4.0, ""oak"": 4.0, ""rich"": 4.0, ""salty"": 2.0, ""sour"": 2.0, ""sweet"": 18.0, ""amber"": 1.0, ""caramel"": 2.0}","[""sweet"", ""corn"", ""light"", ""wood"", ""creamy""]",production_data.csv,100,high,MAPPED
WDB-01351,W001351,ballantine's finest,Ballantine's Finest,Ballantine's Finest,100,exact,"{""fruity"": 0.0, ""sweet"": 3.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 0.0}","{""vanilla"": 2.0, ""sweet"": 1.0}","[""vanilla"", ""sweet""]",production_data.csv,100,high,MAPPED
WDB-00791,W000791,benromach traditional,Benromach Traditional,Benromach Traditional,100,exact,"{""fruity"": 4.0, ""sweet"": 12.0, ""spicy"": 0.0, ""smoky_peaty"": 3.0, ""oak_cask"": 0.0, ""floral_herbal"": 4.0, ""malty_cereal"": 14.0}","{""citrus"": 1.0, ""fruity"": 2.0, ""raisins"": 1.0, ""balanced"": 1.0, ""light"": 2.0, ""lingering"": 1.0, ""mellow"": 2.0, ""chocolate"": 1.0, ""honey"": 1.0, ""toffee"": 1.0, ""floral"": 4.0, ""peaty"": 2.0, ""sugar"": 1.0, ""vanilla"": 2.0, ""sherry"": 6.0, ""smokey"": 1.0, ""sweet"": 6.0, ""brown"": 2.0}","[""sherry"", ""sweet"", ""floral"", ""fruity"", ""light""]",production_data.csv,100,high,MAPPED
WDB-01331,W001331,famous grouse smoky black (black grouse),Black Grouse,Famous Grouse Smoky Black (Black Grouse),100,exact,"{""fruity"": 2.0, ""sweet"": 5.0, ""spicy"": 4.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 4.0}","{""fruity"": 2.0, ""light"": 2.0, ""mellow"": 2.0, ""honey"": 2.0, ""vanilla"": 3.0, ""spicy"": 4.0}","[""spicy"", ""vanilla"", ""fruity"", ""light"", ""mellow""]",production_data.csv,100,high,MAPPED
WDB-01090,W001090,bowmore legend,Bowmore Legend,Bowmore Legend,100,exact,"{""fruity"": 5.0, ""sweet"": 1.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 1.0, ""floral_herbal"": 1.0, ""malty_cereal"": 4.0}","{""fruity"": 1.0, ""lemon"": 2.0, ""pear"": 2.0, ""dry"": 1.0, ""cocoa"": 1.0, ""roses"": 1.0, ""nutty"": 1.0, ""sour"": 3.0}","[""sour"", ""lemon"", ""pear"", ""fruity"", ""dry""]",production_data.csv,100,high,MAPPED
WDB-01019,W001019,bruichladdich islay barley (all vintages),Bruichladdich Islay Barley 2006,Bruichladdich Islay Barley (all vintages),100,exact,"{""fruity"": 10.0, ""sweet"": 28.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 3.0, ""floral_herbal"": 5.0, ""malty_cereal"": 13.0}","{""cherry"": 1.0, ""fruity"": 1.0, ""lemon"": 3.0, ""orange"": 5.0, ""barley"": 6.0, ""honey"": 2.0, ""toffee"": 5.0, ""coffee"": 2.0, ""malty"": 2.0, ""vanilla"": 12.0, ""wood"": 1.0, ""creamy"": 5.0, ""sweet"": 8.0, ""green"": 5.0, ""caramel"": 1.0}","[""vanilla"", ""sweet"", ""barley"", ""orange"", ""toffee""]",production_data.csv,100,high,MAPPED
WDB-00992,W000992,bruichladdich port charlotte an turas mor,Bruichladdich Port Charlotte An Turas Mor,Bruichladdich Port Charlotte An Turas Mor,100,exact,"{""fruity"": 0.0, ""sweet"": 3.0, ""spicy"": 1.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 8.0}","{""old"": 2.0, ""honey"": 2.0, ""licorice"": 1.0, ""sour"": 6.0, ""sweet"": 1.0}","[""sour"", ""old"", ""honey"", ""licorice"", ""sweet""]",production_data.csv,100,high,MAPPED
WDB-01218,W001218,bruichladdich port charlotte the peat project,Bruichladdich Port Charlotte The Peat Project,Bruichladdich Port Charlotte The Peat Project,100,exact,"{""fruity"": 9.0, ""sweet"": 9.0, ""spicy"": 2.0, ""smoky_peaty"": 0.0, ""oak_cask"": 3.0, ""floral_herbal"": 3.0, ""malty_cereal"": 7.0}","{""fruity"": 2.0, ""lemon"": 6.0, ""zest"": 1.0, ""complex"": 1.0, ""barley"": 2.0, ""buttery"": 2.0, ""butterscotch"": 1.0, ""candy"": 2.0, ""chocolate"": 1.0, ""floral"": 3.0, ""tobacco"": 1.0, ""vanilla"": 2.0, ""sherry"": 2.0, ""oak"": 2.0, ""salty"": 2.0, ""spicy"": 2.0, ""caramel"": 1.0}","[""lemon"", ""floral"", ""fruity"", ""barley"", ""buttery""]",production_data.csv,100,high,MAPPED
WDB-00940,W000940,bruichladdich port charlotte pc10 tro na linntean,Bruichladdich Port Charlotte Tro Na Linntean,Bruichladdich Port Charlotte PC10 Tro Na Linntean,100,exact,"{""fruity"": 3.0, ""sweet"": 9.0, ""spicy"": 3.0, ""smoky_peaty"": 0.0, ""oak_cask"": 3.0, ""floral_herbal"": 0.0, ""malty_cereal"": 10.0}","{""lemon"": 2.0, ""pear"": 1.0, ""complex"": 2.0, ""lingering"": 2.0, ""buttery"": 2.0, ""cinnamon"": 2.0, ""honey"": 1.0, ""peppery"": 1.0, ""sugar"": 1.0, ""vanilla"": 2.0, ""nutty"": 1.0, ""oak"": 2.0, ""salty"": 4.0, ""sweet"": 2.0, ""brown"": 2.0, ""caramel"": 1.0}","[""salty"", ""lemon"", ""complex"", ""lingering"", ""buttery""]",production_data.csv,100,high,MAPPED
WDB-00346,W000346,bruichladdich rocks,Bruichladdich Rocks,Bruichladdich Rocks,100,exact,"{""fruity"": 1.0, ""sweet"": 12.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 7.0, ""floral_herbal"": 0.0, ""malty_cereal"": 2.0}","{""raisins"": 1.0, ""earthy"": 4.0, ""light"": 2.0, ""butterscotch"": 4.0, ""honey"": 1.0, ""vanilla"": 4.0, ""wood"": 3.0, ""sweet"": 2.0, ""caramel"": 1.0}","[""earthy"", ""butterscotch"", ""vanilla"", ""wood"", ""light""]",production_data.csv,100,high,MAPPED
WDB-01520,W001520,bulleit rye,Bulleit Rye,Bulleit Rye,100,exact,"{""fruity"": 2.0, ""sweet"": 0.0, ""spicy"": 2.0, ""smoky_peaty"": 0.0, ""oak_cask"": 6.0, ""floral_herbal"": 3.0, ""malty_cereal"": 11.0}","{""orange"": 2.0, ""dry"": 3.0, ""old"": 4.0, ""smooth"": 2.0, ""cinnamon"": 2.0, ""tea"": 1.0, ""wood"": 4.0, ""oak"": 2.0, ""rich"": 2.0, ""green"": 2.0}","[""old"", ""wood"", ""dry"", ""orange"", ""smooth""]",production_data.csv,100,high,MAPPED
WDB-00353,W000353,bushmills black bush,Bushmills Black Bush,Bushmills Black Bush,100,exact,"{""fruity"": 0.0, ""sweet"": 4.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 4.0}","{""smooth"": 2.0, ""toffee"": 1.0, ""vanilla"": 2.0, ""amber"": 2.0, ""caramel"": 1.0}","[""smooth"", ""vanilla"", ""amber"", ""toffee"", ""caramel""]",production_data.csv,100,high,MAPPED
WDB-01347,W001347,bushmills original blended,Bushmills Original,Bushmills Original Blended,100,exact,"{""fruity"": 5.0, ""sweet"": 8.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 2.0, ""floral_herbal"": 2.0, ""malty_cereal"": 3.0}","{""lemon"": 4.0, ""orange"": 1.0, ""dry"": 1.0, ""light"": 2.0, ""honey"": 2.0, ""vanilla"": 4.0, ""herbal"": 2.0, ""oak"": 2.0, ""sweet"": 2.0}","[""lemon"", ""vanilla"", ""light"", ""honey"", ""herbal""]",production_data.csv,100,high,MAPPED
WDB-01204,W001204,caol ila distiller's edition (all editions),Caol Ila Distiller's Edition,Caol Ila Distiller's Edition (all editions),100,exact,"{""fruity"": 1.0, ""sweet"": 4.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 0.0, ""malty_cereal"": 10.0}","{""zest"": 1.0, ""complex"": 2.0, ""light"": 2.0, ""lingering"": 2.0, ""sherry"": 2.0, ""rich"": 2.0, ""sweet"": 1.0, ""caramel"": 3.0}","[""caramel"", ""complex"", ""light"", ""lingering"", ""sherry""]",production_data.csv,100,high,MAPPED
WDB-01669,W001669,colonel e.h. taylor single barrel,Colonel E.H. Taylor Single Barrel,Colonel E.H. Taylor Single Barrel,100,exact,"{""fruity"": 4.0, ""sweet"": 13.0, ""spicy"": 2.0, ""smoky_peaty"": 0.0, ""oak_cask"": 4.0, ""floral_herbal"": 0.0, ""malty_cereal"": 6.0}","{""cherry"": 1.0, ""citrus"": 1.0, ""fruity"": 2.0, ""cinnamon"": 2.0, ""cocoa"": 1.0, ""sugar"": 2.0, ""tobacco"": 1.0, ""vanilla"": 2.0, ""bitter"": 2.0, ""oak"": 3.0, ""sweet"": 6.0, ""brown"": 4.0, ""caramel"": 2.0}","[""sweet"", ""brown"", ""oak"", ""fruity"", ""cinnamon""]",production_data.csv,100,high,MAPPED
WDB-01707,W001707,colonel e.h. taylor small batch (bib),Colonel E.H. Taylor Small Batch,Colonel E.H. Taylor Small Batch (BiB),100,exact,"{""fruity"": 2.0, ""sweet"": 10.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 0.0, ""floral_herbal"": 5.0, ""malty_cereal"": 2.0}","{""citrus"": 2.0, ""old"": 2.0, ""candy"": 2.0, ""toffee"": 3.0, ""floral"": 2.0, ""mint"": 3.0, ""sugar"": 1.0, ""vanilla"": 3.0, ""caramel"": 1.0}","[""toffee"", ""mint"", ""vanilla"", ""citrus"", ""old""]",production_data.csv,100,high,MAPPED
WDB-01462,W001462,colonel e.h. taylor straight rye,Colonel E.H. Taylor Straight Rye,Colonel E.H. Taylor Straight Rye,100,exact,"{""fruity"": 6.0, ""sweet"": 4.0, ""spicy"": 2.0, ""smoky_peaty"": 0.0, ""oak_cask"": 8.0, ""floral_herbal"": 4.0, ""malty_cereal"": 12.0}","{""apple"": 2.0, ""citrus"": 2.0, ""lemon"": 1.0, ""orange"": 1.0, ""complex"": 2.0, ""dry"": 3.0, ""old"": 2.0, ""smooth"": 1.0, ""chocolate"": 2.0, ""cocoa"": 1.0, ""clove"": 1.0, ""floral"": 2.0, ""licorice"": 1.0, ""mint"": 2.0, ""tobacco"": 2.0, ""wood"": 2.0, ""bitter"": 2.0, ""oak"": 4.0, ""sour"": 2.0, ""caramel"": 1.0}","[""oak"", ""dry"", ""apple"", ""citrus"", ""complex""]",production_data.csv,100,high,MAPPED
WDB-01300,W001300,compass box asyla,Compass Box Asyla,Compass Box Asyla,100,exact,"{""fruity"": 1.0, ""sweet"": 10.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 7.0, ""floral_herbal"": 17.0, ""malty_cereal"": 0.0}","{""banana"": 1.0, ""honey"": 3.0, ""tea"": 2.0, ""floral"": 6.0, ""vanilla"": 3.0, ""herbal"": 2.0, ""oak"": 7.0, ""sweet"": 4.0, ""green"": 7.0}","[""oak"", ""green"", ""floral"", ""sweet"", ""honey""]",production_data.csv,100,high,MAPPED
WDB-01257,W001257,compass box great king st artist's blend,Compass Box Great King St. Artist's Blend,Compass Box Great King St Artist's Blend,100,exact,"{""fruity"": 0.0, ""sweet"": 3.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 3.0, ""floral_herbal"": 4.0, ""malty_cereal"": 4.0}","{""earthy"": 1.0, ""old"": 2.0, ""floral"": 4.0, ""sugar"": 1.0, ""vanilla"": 2.0, ""sherry"": 2.0, ""oak"": 2.0}","[""floral"", ""old"", ""vanilla"", ""sherry"", ""oak""]",production_data.csv,100,high,MAPPED
WDB-00544,W000544,compass box oak cross,Compass Box Oak Cross,Compass Box Oak Cross,100,exact,"{""fruity"": 8.0, ""sweet"": 4.0, ""spicy"": 0.0, ""smoky_peaty"": 0.0, ""oak_cask"": 5.0, ""floral_herbal"": 0.0, ""malty_cereal"": 16.0}","{""apple"": 4.0, ""fruity"": 2.0, ""pear"": 2.0, ""light"": 12.0, ""smooth"": 1.0, ""toffee"": 3.0, ""coffee"": 1.0, ""bitter"": 2.0, ""creamy"": 1.0, ""oak"": 4.0, ""sweet"": 1.0}","[""light"", ""apple"", ""oak"", ""toffee"", ""fruity""]",production_data.csv,100,high,MAPPED
