dedupe_hash,whisky_name_raw,source_score,rating_points,review_year,matched_whisky_id,matched_whisky_name,name_match_score,conflict_flags,decision,decision_reason,internal_source_url,internal_audit_only
4fac8d80d2e051f4d63c7464,Cameronbridge Cameron Brig  Pure Single Grain,,,,W001710,blanton's original bourbon single barrel,54.76,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
3e78ce2e49fd340f39897b3e,Cameronbridge Cameron Brig  Pure Single Grain,,,,W001710,blanton's original bourbon single barrel,54.76,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
8613e7e1dba9d0313ca005d7,Cameronbridge Cameron Brig  Pure Single Grain,,,,W001710,blanton's original bourbon single barrel,54.76,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
5cc78eb8098fa00688a652a7,Cameronbridge Cameron Brig  Pure Single Grain,,,,W001710,blanton's original bourbon single barrel,54.76,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6b66286f8170d5b5581b84ae,Cameronbridge Cameron Brig  Pure Single Grain,,,,W001710,blanton's original bourbon single barrel,54.76,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
89e1e435d44918fb4728f387,Cameronbridge Cameron Brig  Pure Single Grain,,,,W001710,blanton's original bourbon single barrel,54.76,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
64af85ec112e52ced013baf1,Cameronbridge Cameron Brig  Pure Single Grain,,,,W001710,blanton's original bourbon single barrel,54.76,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
28d6696f51275cf45becfa4c,Cameronbridge Cameron Brig  Single Grain Scotch Whisky,,,,W001353,bell's original scotch whisky,56.1,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
a6525986a4b87b22bbd0025c,Cameronbridge Cameron Brig,,,,W001506,caribou crossing single barrel,53.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
201fe35b461585861aaa7cb0,Crown Vat 20-year-old,,,1906,W000757,arran malt 10yo,62.07,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
895b296be1b9d8f7a6f9df8c,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,2020,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
0d807b0e93b1c21ce9de4df9,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
aa17f9233a343025dd310012,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
9b3954fa6cd57220bae0ddc2,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
57927a68bb646ef449f5e257,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,2017,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
ec9f7a649ae8815152cd16d9,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
4ddf660c5bb10d35313ab9e2,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
30a9bd1fcb9dc1e2e87d3c0d,Johnnie Walker Blue Label  Ghost & Rare Brora & Rare,,,,W001293,johnnie walker gold label reserve,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
abbc40efaf95f6832d3c2dd4,Caol Ila 12-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
231395a63f34eb6a8c552a70,Caol Ila 12-year-old  Islay Single Malt Whisky,,,2002,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
98aab5d3fe2af5eb5e7af2e1,Caol Ila 12-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
d3d98b91602e2736a2a8242b,Caol Ila 12-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2cffd8e7ec4215b887968976,Caol Ila 12-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
a5fa21d3d1bc10e7bd9851f5,Caol Ila 12-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
24e073ec72c4da5aa7acb17b,Caol Ila 12-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
aa1ddcc07ab9ac7c094b9886,Caol Ila 12-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
4eba7856e04210ef0c45a31d,Caol Ila 18-year-old  Islay Single Malt Whisky,,,2002,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
d14f834b7ddab608d16f84d5,Caol Ila 18-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
d43a5ddff46cd7d8b40a5152,Caol Ila 18-year-old  Islay Single Malt Whisky,,,1920,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2db3b7b621be585908cb5abf,Caol Ila 18-year-old  Islay Single Malt Whisky,,,2019,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
a5dcb186bfc165704501d3cc,Caol Ila 18-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6bd46be400544bc60648fe86,Caol Ila 18-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2d1ca43d544054d869f62a1f,Caol Ila 18-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c556bd177ef2e77d084faa45,Caol Ila 18-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
f8c330fb7991fedff0b7272d,Caol Ila 18-year-old  Islay Single Malt Whisky,,,2017,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c313e1c44eede74d09bf83a4,Caol Ila 18-year-old  Islay Single Malt Whisky,,,,W000799,kavalan single malt whisky,71.88,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
1677f2e45d519eaa26568735,Caol Ila 2008  The Distillers Edition,,,,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
9f14a78e43c75803e32c0a54,Caol Ila 2008  The Distillers Edition,,,,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
fcdf4b1d22d8eacb3a093643,Caol Ila 2008  The Distillers Edition,,,,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
befb227311d566c3b1f847b7,Caol Ila 2008  The Distillers Edition,,,,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
487a7806dec0a1878e91d7ea,Caol Ila 2008  The Distillers Edition,,,,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2daf06a68a1fa6f55f4346e8,Caol Ila 2008  The Distillers Edition,,,,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
24c89d3ef90c3b3f3279d250,Caol Ila 2008  The Distillers Edition,,,,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
42cee1af7fa41b1cd537be7c,Caol Ila 2008  The Distillers Edition,,,2020,W001204,caol ila distiller's edition (all editions),72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
b3d97545146c2450244457a4,Caol Ila 25-year-old,,,2017,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
023fae8d4e50b4ab74c5a2ea,Caol Ila 25-year-old,,,,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c16f62a851acf9fb6773c898,Caol Ila 25-year-old,,,2017,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
3a349993699c64d0d58d789d,Caol Ila 25-year-old,,,,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
2c9b33133d1257b3edd579ed,Caol Ila 25-year-old,,,,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
80e3099864526b571c25656f,Caol Ila 25-year-old,,,,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
bf58410b365a01306681693b,Caol Ila 25-year-old,,,2019,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
a2efd69caded0d7f656f9ee4,Caol Ila 25-year-old,,,,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
93fe1695f8f64c3c5a23da09,Caol Ila 25-year-old,,,2017,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
0f5b4b934662ce16378c06ed,Caol Ila 25-year-old,,,,W000956,caol ila 25yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
dcbfca1b18a56d9c3c2ade5d,Caol Ila Moch  Islay Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,64.79,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
b3385453e9829f6a44c96b7f,Caol Ila Moch  Islay Single Malt Scotch Whisky,,,2019,W000799,kavalan single malt whisky,64.79,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6177a577da922f81e4db7e6b,Caol Ila Moch  Islay Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,64.79,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
795f64fd2ffe221512f4c26e,Caol Ila Moch  Islay Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,64.79,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
b668b451f8be2a5c84d45624,Caol Ila Moch  Islay Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,64.79,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
5e964b3190e81023a476329c,Caol Ila Moch  Islay Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,64.79,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c34d70718b88a0dd8565c1e8,Caperdonich 21-year-old,,,,W001098,laphroaig 21yo,66.67,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
e453f92ce71b0dcef169fa49,Ichiro's Double Distilleries  Ichiro's Malt,,,,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
b81c85ae783ab3a6984bdb08,Ichiro's Double Distilleries  Ichiro's Malt,,,,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
04f5e7e6c876f7b467e905f4,Ichiro's Double Distilleries  Ichiro's Malt,,,2004,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
9f34734ba6b3c2e8a26fa7cf,Ichiro's Double Distilleries  Ichiro's Malt,,,,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
bd89638b8b9974436960cbe0,Ichiro's Double Distilleries  Ichiro's Malt,,,,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
9041a38f46fa39c42a54b2a5,Ichiro's Double Distilleries  Ichiro's Malt,,,2021,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
0cfc5a17b6a3f4877b7ff41d,Ichiro's Double Distilleries  Ichiro's Malt,,,,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
286e38db3f106fdf3abf2910,Ichiro's Double Distilleries  Ichiro's Malt,,,,W000519,ichiro's malt double distilleries,88.0,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
087a37f7baf3bd68bc5a63e1,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
5db6fc7a5e6c2e6abe4e8bcc,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
b162d9c7c3ec2b5612122170,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
bb023acdb0017be941a3416e,Ichiro's Malt & Grain  World Blended Whisky,,,2021,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
fde9062b9683dae9454b5321,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
fd2a1c99146b95e58d64e283,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
0c46117cf6c547bc5fcffe63,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
ae5bc1b6c18815fbab48042d,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
d5e6a04ac716b5669137f809,Ichiro's Malt & Grain  World Blended Whisky,,,2018,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
1116288ea66eb21a64d39228,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
2b0c32b6bb7399c81aea6616,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
5b430f2fb8272affe45a00b1,Ichiro's Malt & Grain      World Blended Whisky,,,2021,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
b028cedeff799d51050e7403,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
7524d0268e265b4b3217fa67,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
d1d43d0cce7d51232b20be78,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
49bcd2cdb0a55a354d3b12be,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
944c18ddf285d7c7ad54e917,Ichiro's Malt & Grain  World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
ee0f7f5f2c53823510b91a15,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
79af4ede72d3fd447272601f,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
4e5e5e4fd0e45e9e254951fb,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
f7e3ca3fbf2552d76e9ee4db,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
6289471a26b9e3aa2f0e418b,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
b643c019e588e173e1c27cdf,Ichiro's Malt & Grain      World Blended Whisky,,,2008,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
0792387350a7ff7d895b3900,Ichiro's Malt & Grain      World Blended Whisky,,,,W001263,ichiro's malt & grain world blended,90.41,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
b48dcc0e58e206690d87620b,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
d1b2dbd9a340611a2f7dbe43,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
3df12949e0c9cc3550437ea0,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
130138aef85b73e2ba22f9b1,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
ded73d7f796e520e362e1dd9,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
c280341a2affc6551d6d225e,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
2e11c76ef8bda316078bf720,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
e622369a3209888485c3b827,Ichiro's Malt & Grain  Blended Whisky,,,,W001263,ichiro's malt & grain world blended,86.57,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
3ec3a1e5745b74b484e83412,Ichiro's MWR  Ichiro's Malt - Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
8e92676e8b2fb7dd74f47d1d,Ichiro's MWR  Ichiro's Malt - Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
58d9f452b3c6a8e0c3cadc29,Ichiro's MWR  Ichiro's Malt - Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
badfd52c11552e44832c00d1,Ichiro's MWR  Ichiro's Malt - Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
f2021423c5c402f68f008c70,Ichiro's MWR  Ichiro's Malt - Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
2babb2b131a279db42c161ca,Ichiro's MWR  Ichiro's Malt - Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
5a4c1c3eee9a0f2faf0145b9,Ichiro's MWR  Ichiro's Malt - Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
458111de763227e16cad83a3,Ichiro's MWR  Ichiro's Malt Mizunara Wood Reserve,,,2021,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
d2228a4bbf51507aaa2e8a0a,Ichiro's MWR  Ichiro's Malt Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
9858fdd031382ec83041a983,Ichiro's MWR  Ichiro's Malt Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
757c1906e0a8e859ca91a9e9,Ichiro's MWR  Ichiro's Malt Mizunara Wood Reserve,,,,W000818,ichiro's malt mizunara wood reserve (mwr),89.66,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
d4f79874b287275b17c54cd8,Ichiro's Wine Wood Reserve  Ichiro's Malt,,,2021,W000818,ichiro's malt mizunara wood reserve (mwr),65.82,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
8fc4232c5247be90696d6016,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
a610f0dea9e9f331d9bc086d,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
4f8b08eeb704e65323ba315b,Clynelish 14-year-old  Coastal Highland Single Malt,,,2018,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6e1a4f3be0c77338894bdaa9,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
ad5dd76a047a1105e2c127f2,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
7dcf930a96ce499b033ee27a,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
fad5fd322bd25f167c9d5e4d,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
34e89999aa4b876275e03d36,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
3c4b5c8603a8156af30cb108,Clynelish 14-year-old  Coastal Highland Single Malt,,,,W000272,swiss highland classic single malt,64.94,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6b70d8988dce86081472ef5f,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
955788f7f0c1ab08eca33691,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
35472d8b850f15fdcb48e4a1,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
0f3508cba679b0cfc832a781,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
16995b5241e1a1e46b8472ae,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
f680f0c9dbb4074ae1a7bc68,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
15c8cfcf8ddd888af355aeac,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
f9d4f53acff813de7df1bdc1,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
5ee8efcf86887355beb2768f,Connemara Original  Peated Single Malt,,,,W001081,connemara peated single malt,86.15,,REVIEW_PRODUCT_FEATURE,score_86_93_no_conflict,,true
83227ac878368d7a89f2491e,Kilbeggan Black   Irish Whiskey,,,,W000867,kilbeggan irish reserve malt whiskey,70.77,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
57de202f2723e32221ad3742,Kilbeggan Black   Irish Whiskey,,,,W000867,kilbeggan irish reserve malt whiskey,70.77,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
703d76de69330c65bb6b4d6d,The Wild Geese Classic Blend  Untamed,,,,W000516,two brewers release 21 classic,54.55,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
f30d1fa26b14f2562e26ae33,The Wild Geese Classic Blend  Untamed,,,,W000516,two brewers release 21 classic,54.55,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
1315feff5b4af21128bfbf86,Tyrconnell 10-year-old Madeira,,,,W000557,tyrconnell 10yo madeira cask finish,79.31,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
e24a741710726421a1d9537c,Tyrconnell 10-year-old Madeira,,,,W000557,tyrconnell 10yo madeira cask finish,79.31,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
8016a524ab02965dac4f6f47,Tyrconnell 10-year-old Madeira,,,,W000557,tyrconnell 10yo madeira cask finish,79.31,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
77833350ad5201f40ef171c9,Cragganmore 12-year-old  Speyside Single Malt Scotch Whisky,,,,W000530,balcones texas single malt whisky,59.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
906eb445856558b8130eb77f,Cragganmore 12-year-old  Speyside Single Malt Scotch Whisky,,,,W000530,balcones texas single malt whisky,59.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
a8a27cf5569f02d891da9a9c,Cragganmore 12-year-old  Speyside Single Malt Scotch Whisky,,,,W000530,balcones texas single malt whisky,59.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2c1afea14478cb830e72f37c,Cragganmore 12-year-old  Speyside Single Malt Scotch Whisky,,,,W000530,balcones texas single malt whisky,59.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2375d94448131603518123ce,Cragganmore 12-year-old  Speyside Single Malt Scotch Whisky,,,,W000530,balcones texas single malt whisky,59.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
