smws_code,whisky_id,name
72.45,ab1acf78-01da-5510-8850-5a7dd3f9c627,SMWS 72.45 - SMWS 72.45
72.47,fc8f57db-14b0-510a-8403-655d55bc07ff,SMWS 72.47 - BURNT SPOTTED DICK
073.12,cea32c5c-1e4b-59b1-ae17-e8eb319f2f70,SMWS 073.12 - Buttery Rum-n'-Raisin Fudge
073.18,bb5b1a5a-7d26-5da5-98df-cadff6cd4709,SMWS 073.18 - Chocolate Smoke
73.30,752ca0b5-c422-52fd-951e-a9673675b22d,SMWS 73.30 - Extremely Fresh
73.35,fa771b36-e4d3-5220-9bc8-0617a8448f30,SMWS 73.35 - SMWS 73.35
73.36,f3f011f2-b25d-5179-8c04-076fc2a85544,SMWS 73.36 - SMWS 73.36
73.40,7910972e-e232-5dba-915d-ef3f08fa2fb0,SMWS 73.40 - SMWS 73.40
73.45,8e2907f2-6c13-5ac0-a1d3-aac059598b90,SMWS 73.45 - SMWS 73.45
73.46,e18688e2-f4bf-5bd5-a3de-095ea7c12f5b,SMWS 73.46 - SMWS 73.46
73.47,e5798dbd-bd37-50b6-acb8-0e3b106dd468,SMWS 73.47 - SMWS 73.47
73.50,64a27f21-5d90-5b2a-8658-10e1206fc801,"SMWS 73.50 - Oozing with rich
biscuity notes"
73.52,411557a7-174a-56a5-9ff7-a4df831c49e5,SMWS 73.52 - SMWS 73.52
73.53,89d05ac8-33ab-510a-b455-24233ab73114,SMWS 73.53 - SMWS 73.53
73.54,0dccc341-154b-5284-962c-a6bd0040f621,SMWS 73.54 - SMWS 73.54
73.56,fe67b7c9-ffc7-58ae-84fa-1382508a5218,SMWS 73.56 - SMWS 73.56
73.60,4a01c82a-3db3-5c8f-be3f-8e44c303493c,SMWS 73.60 - SMWS 73.60
73.61,1bc81389-4831-5bd2-b761-971e178944b2,SMWS 73.61 - SMWS 73.61
73.63,f9819506-4d77-5333-be41-077267d308d5,SMWS 73.63 - SMWS 73.63
73.64,30edb3eb-bfa3-5b61-8975-9c01b5fae902,SMWS 73.64 - SMWS 73.64
73.65,16695efa-7910-552d-ac74-1b768a2ea41a,SMWS 73.65 - SMWS 73.65
73.69,ee9c20f2-430a-5a05-b317-f9a70aabe36f,SMWS 73.69 - SMWS 73.69
73.72,659fa17f-9402-5b4c-98bc-efe4cdcd0639,SMWS 73.72 - SMWS 73.72
76.102,64bece66-a276-59cd-85e0-116eac0fe3fb,SMWS 76.102 - SMWS 76.102
76.105,221c78dd-bb71-5195-bd7f-0ed89a61bf3c,SMWS 76.105 - SMWS 76.105
76.109,a8d7748f-0f85-5d44-863a-0505f8fe138e,SMWS 76.109 - SMWS 76.109
76.113,f34d1084-aceb-5e69-aa4c-3d706a26afcd,SMWS 76.113 - SMWS 76.113
76.114,219ebc0e-daa5-51ab-8faa-05c8d6c4820f,SMWS 76.114 - SMWS 76.114
76.118,0c56eb49-b5da-5493-b1ff-c097bcda1408,SMWS 76.118 - SMWS 76.118
76.119,2e8dc7db-7fb6-5efc-898f-4dcf24d7fc7a,SMWS 76.119 - SMWS 76.119
76.120,0280ab12-6806-55fd-a2c4-5f2312fb186a,SMWS 76.120 - SMWS 76.120
76.124,bef097ab-93a1-529c-b120-7fd87b6120ca,SMWS 76.124 - SMWS 76.124
76.125,9dc633f5-ba81-56d7-974d-c53755c4717a,SMWS 76.125 - SMWS 76.125
76.126,5f4f2d5f-070a-50c4-a62a-aa719e3c30e2,SMWS 76.126 - SMWS 76.126
076.35,1240d3b8-3a25-5bdd-9a2f-ddd19afdd3bc,SMWS 076.35 - Cordite and Roasting Tins
076.36,3ee6a067-b662-5e72-b574-967c36ec7781,SMWS 076.36 - Dried Figs Stewed in Tea
076.48,9df1359d-a66f-5b76-9dd2-84dde8719eec,SMWS 076.48 - Jack & Jill and Jaffa Cakes
76.50,741ae3e7-d2db-53fb-9dae-37d261992741,SMWS 76.50 - Elegant and Complex
76.65,0a22e0a5-c1ea-5b81-b5ae-88bd79521596,SMWS 76.65 - SMWS 76.65
76.68,c0b90a52-c229-5089-ab19-85bce0b1c238,SMWS 76.68 - burnt toffee rolled in charcoal
76.74,6fcc98cd-2e99-592a-8843-916dc6e0ee1a,SMWS 76.74 - SMWS 76.74
76.80,3dd332bd-8e00-50bb-a3a5-69e382ecb5b2,SMWS 76.80 - SMWS 76.80
76.81,10b6adca-257b-5eeb-a9d0-747a44a007f6,SMWS 76.81 - SMWS 76.81
76.84,549cadc7-e9b9-516a-8616-09d62dc14bf0,SMWS 76.84 - SMWS 76.84
76.85,2f459f94-f840-5e81-94f2-609a527e9ae0,SMWS 76.85 - SMWS 76.85
76.86,c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,SMWS 76.86 - SMWS 76.86
76.94,ab03948b-3bbf-5756-a153-4fc2c3a76be9,SMWS 76.94 - SMWS 76.94
76.96,cc5dce24-ab72-5240-8b3d-f6eb89f15751,SMWS 76.96 - SMWS 76.96
76.98,5481dcb4-a598-57f4-b634-0a2e4256aa3d,SMWS 76.98 - SMWS 76.98
76.99,7c33a44c-e616-56d7-b62c-b00c06c9421a,SMWS 76.99 - SMWS 76.99
77.18,4ab82ff5-abef-551c-b8cf-6b145556807a,"SMWS 77.18 - a camp-
fire extinguished by rain,"
77.23,19855d22-d283-544c-a121-614fa26f6d2e,SMWS 77.23 - SMWS 77.23
77.25,d1981713-e98c-5f54-81a0-2b2896907de6,SMWS 77.25 - SMWS 77.25
77.27,da27ee95-83e4-504a-88eb-0806692b48cb,SMWS 77.27 - SMWS 77.27
77.28,cf2068aa-0fac-581e-9846-b083de235ac5,SMWS 77.28 - SMWS 77.28
77.30,6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,SMWS 77.30 - SMWS 77.30
77.33,ee70ee48-d0ee-5c67-a09d-1476f49706b6,SMWS 77.33 - SMWS 77.33
77.35,39507de9-8840-575a-8cfe-228d45578d40,SMWS 77.35 - SMWS 77.35
077.38,4000dcc3-cae3-5b57-8c00-2e80fe0528f2,SMWS 077.38 - SMWS 077.38
077.9,1a5e324a-9059-57e0-8120-1388fa274856,SMWS 077.9 - A Tennis Court Whisky
78.40,ed611e8d-52c4-5ee8-a5cd-39c766619fab,SMWS 78.40 - SMWS 78.40
080.3,a14a0d55-8469-5bd7-b979-f0ea9ce0f003,SMWS 080.3 - Christmas Cake
81.11,332742fb-7e74-54ea-b106-ef4891386b98,SMWS 81.11 - A Full on Demonstration of Sherry Maturation
81.14,b5e4ba52-de1f-527a-81f7-87f07b3560e9,"SMWS 81.14 - Coffee, Toffee and Fudge"
81.9,9e1c7d21-d46e-501f-b4db-cb9c49b927e2,SMWS 81.9 - Cloves and Old Medicine Cupboards
82.19,82b4b3aa-0e01-50cc-baf0-9c7833bb4889,SMWS 82.19 - SMWS 82.19
82.20,104887c8-abd6-5fae-becf-239ad918692a,SMWS 82.20 - SMWS 82.20
84.12,77c09b79-6362-5af1-91de-efd402793afe,SMWS 84.12 - SMWS 84.12
84.15,a476297a-52c4-5ea1-b5d3-e71272f798d7,SMWS 84.15 - SMWS 84.15
84.16,f76b4f4e-43c3-5527-aac8-d588a46256ae,SMWS 84.16 - SMWS 84.16
84.18,fd6370a3-9f51-5217-b71d-e3acf90b390f,SMWS 84.18 - SMWS 84.18
84.9,68029326-80e1-58d6-b7ad-e3f741a03fde,SMWS 84.9 - Pumpkin Spice
85.20,c30c9832-554a-5c5d-af13-9971a95e97dd,"SMWS 85.20 - treacle on
old sandshoes"
85.22,a7bde329-5296-5cf5-a9cb-367459f8e0a6,SMWS 85.22 - SMWS 85.22
85.23,116dcdfc-c858-5bfd-aa9d-d3a78211ff7a,SMWS 85.23 - SMWS 85.23
85.25,0995b0b0-eefd-5387-92cf-f2375ccb7322,SMWS 85.25 - SMWS 85.25
85.28,ee0ad751-8b26-56f4-8bf6-0554a423bc61,SMWS 85.28 - SMWS 85.28
85.29,d4172067-7833-5b17-9570-3cb93f05c752,SMWS 85.29 - SMWS 85.29
85.32,4968639a-5c6f-5170-a24f-491787ad174d,SMWS 85.32 - SMWS 85.32
90.12,3a3722df-f44d-5007-ac82-7ad965e4d906,SMWS 90.12 - salt and stones
090.8,03ac1f86-d9e9-56ed-8822-c4295d7290a0,SMWS 090.8 - Eve`s Pudding with Tinned Peaches
091.19,7500fb0c-49c3-5a75-9066-9065ffbd6f1d,SMWS 091.19 - No-nonsense Dram
093.13,df3ffac2-a0c0-5fa8-b730-66fcfaf0af6e,SMWS 093.13 - Campbeltown Toast
93.23,383db153-5ff5-55af-b798-483269f9139d,SMWS 93.23 - Heavenly Harbour
93.26,6930804a-cb30-545b-b9bf-a071bde3cf2d,SMWS 93.26 - Ginger Surprise
93.27,8f1ebd93-a589-5854-b4c9-d477829f0a8b,SMWS 93.27 - Honeycomb and Fudge
93.36,4d5cc295-60dc-550a-877c-1dadbf07cc1f,SMWS 93.36 - like whisky chocolate sauce over plum pudding
93.37,7734a93e-da20-5711-a082-4511a26dd3b4,SMWS 93.37 - SMWS 93.37
93.39,ee8f6868-3489-5852-8386-c71039cc13c6,SMWS 93.39 - SMWS 93.39
93.44,0f9afeae-b37e-5bc1-af6d-e25c0047c034,SMWS 93.44 - SMWS 93.44
93.46,2676fa53-9a48-500b-be55-022e0b89f713,SMWS 93.46 - SMWS 93.46
93.47,4f332474-6427-59b8-9f51-7305c5115a5d,SMWS 93.47 - SMWS 93.47
93.51,7ab379b2-80af-5a88-82e8-11ee90d344a2,SMWS 93.51 - SMWS 93.51
93.52,dc40d854-3c28-539e-851b-450dacb2ea9a,SMWS 93.52 - SMWS 93.52
93.55,f6d0bff2-8473-598c-bc31-fadcca6d70ed,SMWS 93.55 - SMWS 93.55
93.57,00746183-7cf4-562e-8703-cfb555d5535a,SMWS 93.57 - SMWS 93.57
93.61,68b1a646-fb86-5a55-a3ed-195febe9863f,SMWS 93.61 - SMWS 93.61
93.63,b3f50270-cce5-56af-b16c-8dbb48db390c,SMWS 93.63 - SMWS 93.63
93.64,a28d8518-7e1a-59b5-8617-c21249581140,SMWS 93.64 - SMWS 93.64
93.66,885ea459-a075-568f-9d27-2b53e5272105,SMWS 93.66 - SMWS 93.66
93.69,3a64b472-c997-531f-ac13-2427ce5cfdc4,SMWS 93.69 - SMWS 93.69
94.4,09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,SMWS 94.4 - A Once in a Lifetime Dram
95.10,941c8944-8dc4-5a57-be4a-1777dbf1c180,SMWS 95.10 - SMWS 95.10
95.13,d0d64b84-2480-5b0d-a728-7633642c25aa,SMWS 95.13 - SMWS 95.13
95.15,a78b19b9-5976-53ea-a95b-d264da636bb5,SMWS 95.15 - SMWS 95.15
95.19,b05d58ed-985f-5d00-bb23-dacff70aab08,SMWS 95.19 - SMWS 95.19
95.20,c5d9ea95-7ed8-57f4-8592-40e63a734709,SMWS 95.20 - quiche Lorraine with brown sauce
95.7,85f639a6-a130-538b-b701-68da13fbc28d,SMWS 95.7 - Spiced Sponge Cake
96.9,f15cc4a3-203e-57fc-a44e-a8290ce658f3,SMWS 96.9 - SMWS 96.9
97.10,319488d7-4dee-5391-a1f0-71a6efbd0bf5,SMWS 97.10 - Embark on a Journey
97.13,7389e104-5f42-5cf7-8500-9cc05b98c048,"SMWS 97.13 - Lemons, Chillies and Flowers"
97.19,3119907a-4791-5cd6-b7f4-0bfa9260601e,SMWS 97.19 - SMWS 97.19
97.7,9c699417-4417-54d0-892f-28b1f8cb8b02,SMWS 97.7 - A Wholesome Appertif
99.11,fa070f60-40ed-54a5-aebb-d581129b2e1b,"SMWS 99.11 - chewing daf-
fodil bulbs"
99.12,58aba0e1-2345-5f34-9ecc-77a776384492,SMWS 99.12 - SMWS 99.12
099.9,807275df-da2c-5134-a5b8-7ccd788441eb,SMWS 099.9 - Real Ale in Real Pubs
100.08,3fcbe474-e3b2-51da-a22c-e1793fb5247a,SMWS 100.08 - SMWS 100.08
100.10,99ed4dcf-fb57-5cd8-8067-72e071da1c56,SMWS 100.10 - SMWS 100.10
100.9,f9c3d580-5258-5d75-838b-033316008a87,SMWS 100.9 - It's dancing on my tongue
104.5,61ea3423-f370-5b75-b4ad-cc595ad881fb,SMWS 104.5 - Retsina and Chocolate Limes
105.10,eec34799-b7ba-51d9-9d85-1e31d79fb37d,SMWS 105.10 - Orange and Aniseed
105.12,4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,SMWS 105.12 - Spooky!
105.15,58d83064-5861-570b-a198-39bb657e6b95,SMWS 105.15 - SMWS 105.15
105.17,86f400bb-59bb-51bc-8d50-28c056e653c7,SMWS 105.17 - SMWS 105.17
105.8,1bc43c3b-587f-53f6-a134-44e82d179d20,SMWS 105.8 - Fudge and Green Ivy
106.17,1367015f-559d-53c6-b6d9-f04a3408c1a0,SMWS 106.17 - Fresh and Invigorating
106.18,71813f07-be84-5637-94d4-704c5c80b477,SMWS 106.18 - SMWS 106.18
107.6,a03064a7-81b2-5658-b4a3-821ce4ffb573,SMWS 107.6 - A Summer Meadow
108.7,629e3bd9-b38d-5fe6-bccf-8e8db91d912e,SMWS 108.7 - Boozy Pineapples
112.11,775b7961-e960-5b8c-b37d-ee5a88a00a6c,SMWS 112.11 - SMWS 112.11
112.7,95c556a9-36de-5187-937d-671083f8989f,SMWS 112.7 - SMWS 112.7
112.8,5e18c7c5-206e-5096-88cf-f1faada90bd2,SMWS 112.8 - Vegetarian!
113.14,6cf984b4-46ee-5114-a41f-f3f929eaf99a,SMWS 113.14 - Sinful and Naughty
117.5,24a282b9-b646-5271-89a6-037c3da7dc7f,SMWS 117.5 - SMWS 117.5
121.12,6b03c73a-4145-560c-8aae-921a89a07b2b,SMWS 121.12 - Perfect for a Picnic
121.30,275af4de-f687-57dc-a1a0-ff3a31986d4a,SMWS 121.30 - SMWS 121.30
121.32,65c1fbdd-cc91-54b1-93e5-5b8333a1247c,SMWS 121.32 - SMWS 121.32
121.38,806f6274-38fd-5002-b1cf-753e1ec00814,SMWS 121.38 - full on
121.42,232c4321-c81d-5719-b92f-62ff50dc52e3,SMWS 121.42 - SMWS 121.42
121.47,f812ec23-95b9-57ec-aa92-37fc7cc805c1,SMWS 121.47 - SMWS 121.47
121.5,0490ef4d-b181-5fdb-b375-325b051a4d56,SMWS 121.5 - Creamy Toffees and Spangles
121.52,85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,SMWS 121.52 - SMWS 121.52
121.55,643b2bfd-143f-5972-9c0d-1646b1fe2c51,SMWS 121.55 - SMWS 121.55
121.57,04ce1849-cefd-5799-af77-53ae5eeac1aa,SMWS 121.57 - SMWS 121.57
121.61,ab73dcf3-49b2-5f40-9291-d17d00881e1c,SMWS 121.61 - SMWS 121.61
121.65,4516f723-86ae-5ecb-9ed5-7915078f513c,SMWS 121.65 - SMWS 121.65
121.67,620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,SMWS 121.67 - SMWS 121.67
121.71,07a43842-2f5e-5c40-b700-a8f51b7e2c17,SMWS 121.71 - SMWS 121.71
121.73,c83b4287-f2be-5883-b1d6-440eb78fe27c,SMWS 121.73 - SMWS 121.73
121.74,62d73ded-e9ce-516e-b1b8-4409a04ad86b,SMWS 121.74 - SMWS 121.74
121.77,a95bf596-46dc-5bf6-8243-123af1a81f4f,SMWS 121.77 - SMWS 121.77
121.80,68e10f1f-3b18-5dd8-880c-7c687a7473b6,SMWS 121.80 - SMWS 121.80
121.89,1b35eb12-f62a-5203-b665-f6ad2c75f660,SMWS 121.89 - SMWS 121.89
122.12,dbb848a6-7eb6-51d8-af80-023a111fa87b,SMWS 122.12 - A Peated Highland Dram
122.20,462d11ab-27f1-5ee1-ae2a-9ede549f1041,SMWS 122.20 - SMWS 122.20
123.03,e1f69a7c-99e0-5f0f-8de2-689583038bcc,SMWS 123.03 - Look at the legs!
123.04,b0926810-e8c7-5070-8f51-a0fd795a956e,SMWS 123.04 - SMWS 123.04
123.10,ae41eccf-585d-51a7-bc3d-84740a59341d,SMWS 123.10 - SMWS 123.10
123.13,0bf77a63-8c48-5142-8447-3064ddfc0994,SMWS 123.13 - SMWS 123.13
123.18,9b96950c-b57a-5a8d-8985-d101aeb14ccc,SMWS 123.18 - SMWS 123.18
123.5,863941b9-5053-5a93-b7cd-a65db8d2d1d5,"SMWS 123.5 - a
fire-breather's dram"
123.6,b1f69a31-b7d8-5550-be63-da16d1b652a8,SMWS 123.6 - SMWS 123.6
123.8,16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,SMWS 123.8 - SMWS 123.8
123.9,e7daaab4-f147-58c2-a490-85d30dc26f57,SMWS 123.9 - SMWS 123.9
125.15,96a86aa7-1497-5f93-9755-74d58a947f27,SMWS 125.15 - Sweety Delights
125.23,cdabbd16-817c-5c8e-a9cc-f856ed6769d7,SMWS 125.23 - SMWS 125.23
125.25,bc847c33-1103-5655-b5c1-36ea43c66417,"SMWS 125.25 - like chew-
ing a toffee apple stick"
125.27,3f3c7b3a-585f-548b-b359-94b6726f1b06,SMWS 125.27 - SMWS 125.27
125.29,a0e3df1d-ca5a-505a-9256-4b706c45c6fd,SMWS 125.29 - SMWS 125.29
125.38,56005555-ecad-5ec4-82b9-cf0a577bfedb,SMWS 125.38 - SMWS 125.38
125.44,30863a05-50e1-5b00-aa7a-9ac342467ad5,SMWS 125.44 - SMWS 125.44
125.47,66ee047c-3699-5587-887f-7b9ade94fa7a,SMWS 125.47 - SMWS 125.47
125.48,bcf6a0e2-c9b6-5487-8771-c6c03dd4f5f3,SMWS 125.48 - SMWS 125.48
125.51,deeea9b1-bdcf-506c-a841-b49a9bc0b476,SMWS 125.51 - SMWS 125.51
125.56,3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,SMWS 125.56 - SMWS 125.56
125.59,4f03178c-c4dd-5d45-aaf6-b658e5b972d1,SMWS 125.59 - SMWS 125.59
125.60,68c9536f-0e2b-52cf-91d3-cca4bbb6092c,SMWS 125.60 - SMWS 125.60
125.65,d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,SMWS 125.65 - SMWS 125.65
125.67,7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,SMWS 125.67 - SMWS 125.67
125.7,0db5e21b-c412-51d2-a2dd-74098738ba8b,SMWS 125.7 - A Lonely Man's Dram
125.70,b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,SMWS 125.70 - SMWS 125.70
125.73,b340942d-5301-5676-9bff-6a26051d6bd2,SMWS 125.73 - SMWS 125.73
125.8,75457a81-d010-5484-8d64-e54977f7f1d7,SMWS 125.8 - Highly Scoffable
127.1,96cf9554-001b-51b6-9bff-9df3bcf9c1be,SMWS 127.1 - licking the kiln
127.12,f17ba6a3-6620-5604-9f1e-2e3235ede076,SMWS 127.12 - SMWS 127.12
127.13,119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,SMWS 127.13 - hit the dirt
127.14,77414f74-ce5e-53fe-9820-96ee47e7d3ad,SMWS 127.14 - SMWS 127.14
127.16,418cece7-9238-55c0-80fc-cf842e4204c7,SMWS 127.16 - SMWS 127.16
127.23,c573a204-a6d4-5dbd-8253-d99e84d89966,SMWS 127.23 - SMWS 127.23
127.24,cac9d1ae-0bae-5766-a32f-b8eb6702d985,SMWS 127.24 - SMWS 127.24
127.26,619ecc49-104c-5b3d-8527-477690263190,SMWS 127.26 - SMWS 127.26
127.27,4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,SMWS 127.27 - SMWS 127.27
127.3,c797ea8f-618a-50d6-80c5-fa5f11448868,SMWS 127.3 - SMWS 127.3
127.31,26a37f2b-0843-5a2e-a8fe-390288687d8e,SMWS 127.31 - SMWS 127.31
127.32,544d8239-2c01-5e68-b3af-c0c4e846e788,SMWS 127.32 - SMWS 127.32
127.34,c59452ea-8bf0-5cdd-bb76-f6e4abf531b7,SMWS 127.34 - SMWS 127.34
127.38,e349007a-3331-5ff0-b64f-6334cd05893a,SMWS 127.38 - SMWS 127.38
127.39,9074648c-a0ec-58db-b5d7-e5677d55b72a,SMWS 127.39 - SMWS 127.39
127.43,d9d30288-9c63-5bcd-a771-3f34a2213932,SMWS 127.43 - Like kissing a smoker
127.7,3e065072-8bc7-5833-84d2-8ef1be27e36c,SMWS 127.7 - SMWS 127.7
128.2,be0c8519-9a6d-5425-86ac-cd3c156dee76,SMWS 128.2 - oh so creamy
128.3,f054b5b7-53cc-5ced-9412-1cf8b9e8641d,SMWS 128.3 - SMWS 128.3
128.5,82179330-8ad9-50fa-9730-41192fce0d4d,SMWS 128.5 - SMWS 128.5
129.1,6f6f9495-5f31-5e8e-9d83-49d809ce9155,SMWS 129.1 - SMWS 129.1
129.3,2011247b-c342-5468-b8f6-b03491eda7f4,SMWS 129.3 - SMWS 129.3
129.4,5b4b4ad8-0fff-53d3-a6a4-7609919007c7,SMWS 129.4 - SMWS 129.4
129.6,73f62294-1292-58c7-82e8-54cf5233c157,SMWS 129.6 - SMWS 129.6
53.121,361c1dd2-c51e-52bb-a001-2a76e661a567,SMWS 53.121 - Lucky Tatties and Drying Smoke
53.132,2552a877-8167-5645-9a2f-be7cf6449316,SMWS 53.132 - SMWS 53.132
53.136,b4b5b500-b1f7-5e6e-b66e-9b013fb33f4f,"SMWS 53.136 - Don't go
 near a naked flame!"
70.6,69447d22-fdd9-5c9e-a755-d1dcf8fd1879,SMWS 70.6 - A Highland Brute
G1.10,a9819013-a5a4-5c41-ac2f-65c5246e9163,SMWS G1.10 - SMWS G1.10
G1.11,27b07f1f-f2fb-512a-a212-d1c275ae2f26,SMWS G1.11 - SMWS G1.11
G1.12,152e8a93-cab4-5a10-9807-123149aa12ab,SMWS G1.12 - SMWS G1.12
G1.14,8a464a45-a609-5871-b175-9d0733d4a0a1,SMWS G1.14 - SMWS G1.14
G1.6,06e74a41-dbab-563f-92f0-95dffc984aa9,SMWS G1.6 - SMWS G1.6
G1.8,38c38fa2-b0c8-5b04-b7ef-5e0381b1c933,SMWS G1.8 - SMWS G1.8
G1.9,833c0fdd-cca4-50a7-8f5c-b4baa0d3aca2,SMWS G1.9 - SMWS G1.9
G10.3,4c71561f-0a5d-5901-8887-c0b10d714293,SMWS G10.3 - SMWS G10.3
G14.1,8f95f1ed-d7ab-56af-952b-af1022ad1903,SMWS G14.1 - SMWS G14.1
G2.2,c5fea2cd-af68-5f11-95b0-f8240a3e511c,SMWS G2.2 - SMWS G2.2
G3.2,5060614d-276a-58ae-9734-ce4646f24123,SMWS G3.2 - SMWS G3.2
G3.3,00f486c8-02df-58f5-9843-45d2de514a58,SMWS G3.3 - SMWS G3.3
G3.6,8ecbd40b-d6db-5746-a4a4-c65d5c52a1db,SMWS G3.6 - SMWS G3.6
G3.8,b2a39615-d111-5d4a-a955-7f9a9351a39a,SMWS G3.8 - SMWS G3.8
G4.10,d7b58b52-3027-5c86-981d-c13e300cb875,SMWS G4.10 - SMWS G4.10
G4.2,b9bd2008-a1a3-5f78-89db-ab9038e0069f,SMWS G4.2 - SMWS G4.2
G4.7,f4446de1-663d-51a3-b640-bab8e3b82df4,SMWS G4.7 - SMWS G4.7
G5.10,e4ef2c1a-ffdf-59f1-9f0a-49971f609d9f,SMWS G5.10 - SMWS G5.10
G5.2,ce9a5b09-26f0-5724-91d9-038bf51d4c76,SMWS G5.2 - SMWS G5.2
G5.5,6276d8f8-6188-5a9e-8f86-2f8b0049045a,SMWS G5.5 - SMWS G5.5
G5.7,7d7f1ed3-aee7-5503-ad47-60b8a8ae3f7c,SMWS G5.7 - SMWS G5.7
G6.2,4e6be12f-f68c-52c0-a442-1838661a6441,SMWS G6.2 - SMWS G6.2
G6.3,92a3f209-ac9f-5af3-82ea-745dee1c80c1,SMWS G6.3 - SMWS G6.3
G7.10,6ee22dc8-9949-5558-8d9d-cd28bc309169,SMWS G7.10 - SMWS G7.10
G7.2,daab7040-7461-508f-b449-0c1e6d6f563c,SMWS G7.2 - SMWS G7.2
G7.4,a3aba630-5b70-5c0b-a907-59e5a736ed1a,SMWS G7.4 - SMWS G7.4
G7.7,2cce09c8-5977-5e68-bb5a-94dede9d7c9a,SMWS G7.7 - SMWS G7.7
G7.9,12e7d040-7d61-5b1c-beea-f9fea16b56bf,SMWS G7.9 - SMWS G7.9
G8.2,18667c85-5acd-57dc-be95-6ed6d247c020,SMWS G8.2 - SMWS G8.2
G8.3,bec4ab04-e89d-5702-bf05-134bd42b394e,SMWS G8.3 - SMWS G8.3
G8.5,7285577b-af5c-5d2c-ac1e-62c8796c96ca,SMWS G8.5 - SMWS G8.5
G8.6,fb0a4b12-03d0-5a3b-b6b2-3b8b992a66b8,SMWS G8.6 - SMWS G8.6
G9.1,3a653f22-ba5d-54fe-9458-17b4bba9481a,SMWS G9.1 - SMWS G9.1
