whisky_id,field,current_value,proposed_value,confidence,source,status,classification
10b6adca-257b-5eeb-a9d0-747a44a007f6,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
10b6adca-257b-5eeb-a9d0-747a44a007f6,age,,8.0,0.95,smws,pending,NO_CHANGE
10b6adca-257b-5eeb-a9d0-747a44a007f6,abv,,60.1,0.95,smws,pending,NO_CHANGE
10b6adca-257b-5eeb-a9d0-747a44a007f6,region,,Speyside,0.95,smws,pending,NO_CHANGE
549cadc7-e9b9-516a-8616-09d62dc14bf0,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
549cadc7-e9b9-516a-8616-09d62dc14bf0,age,,21.0,0.95,smws,pending,NO_CHANGE
549cadc7-e9b9-516a-8616-09d62dc14bf0,abv,,57.8,0.95,smws,pending,NO_CHANGE
549cadc7-e9b9-516a-8616-09d62dc14bf0,region,,Speyside,0.95,smws,pending,NO_CHANGE
2f459f94-f840-5e81-94f2-609a527e9ae0,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
2f459f94-f840-5e81-94f2-609a527e9ae0,age,,15.0,0.95,smws,pending,NO_CHANGE
2f459f94-f840-5e81-94f2-609a527e9ae0,abv,,55.2,0.95,smws,pending,NO_CHANGE
2f459f94-f840-5e81-94f2-609a527e9ae0,region,,Speyside,0.95,smws,pending,NO_CHANGE
c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,age,,9.0,0.95,smws,pending,NO_CHANGE
c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,abv,,58.9,0.95,smws,pending,NO_CHANGE
c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,region,,Speyside,0.95,smws,pending,NO_CHANGE
ab03948b-3bbf-5756-a153-4fc2c3a76be9,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
ab03948b-3bbf-5756-a153-4fc2c3a76be9,age,,26.0,0.95,smws,pending,NO_CHANGE
ab03948b-3bbf-5756-a153-4fc2c3a76be9,abv,,59.4,0.95,smws,pending,NO_CHANGE
ab03948b-3bbf-5756-a153-4fc2c3a76be9,region,,Speyside,0.95,smws,pending,NO_CHANGE
cc5dce24-ab72-5240-8b3d-f6eb89f15751,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
cc5dce24-ab72-5240-8b3d-f6eb89f15751,age,,25.0,0.95,smws,pending,NO_CHANGE
cc5dce24-ab72-5240-8b3d-f6eb89f15751,abv,,55.2,0.95,smws,pending,NO_CHANGE
cc5dce24-ab72-5240-8b3d-f6eb89f15751,region,,Speyside,0.95,smws,pending,NO_CHANGE
5481dcb4-a598-57f4-b634-0a2e4256aa3d,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
5481dcb4-a598-57f4-b634-0a2e4256aa3d,age,,17.0,0.95,smws,pending,NO_CHANGE
5481dcb4-a598-57f4-b634-0a2e4256aa3d,abv,,57.2,0.95,smws,pending,NO_CHANGE
5481dcb4-a598-57f4-b634-0a2e4256aa3d,region,,Speyside,0.95,smws,pending,NO_CHANGE
7c33a44c-e616-56d7-b62c-b00c06c9421a,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
7c33a44c-e616-56d7-b62c-b00c06c9421a,age,,9.0,0.95,smws,pending,NO_CHANGE
7c33a44c-e616-56d7-b62c-b00c06c9421a,abv,,61.7,0.95,smws,pending,NO_CHANGE
7c33a44c-e616-56d7-b62c-b00c06c9421a,region,,Speyside,0.95,smws,pending,NO_CHANGE
4ab82ff5-abef-551c-b8cf-6b145556807a,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
4ab82ff5-abef-551c-b8cf-6b145556807a,age,,22.0,0.95,smws,pending,NO_CHANGE
4ab82ff5-abef-551c-b8cf-6b145556807a,abv,,58.8,0.95,smws,pending,NO_CHANGE
19855d22-d283-544c-a121-614fa26f6d2e,age,,23.0,0.95,smws,pending,NO_CHANGE
19855d22-d283-544c-a121-614fa26f6d2e,abv,,56.8,0.95,smws,pending,NO_CHANGE
d1981713-e98c-5f54-81a0-2b2896907de6,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
d1981713-e98c-5f54-81a0-2b2896907de6,age,,23.0,0.95,smws,pending,NO_CHANGE
d1981713-e98c-5f54-81a0-2b2896907de6,abv,,56.8,0.95,smws,pending,NO_CHANGE
da27ee95-83e4-504a-88eb-0806692b48cb,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
da27ee95-83e4-504a-88eb-0806692b48cb,age,,11.0,0.95,smws,pending,NO_CHANGE
da27ee95-83e4-504a-88eb-0806692b48cb,abv,,55.2,0.95,smws,pending,NO_CHANGE
cf2068aa-0fac-581e-9846-b083de235ac5,cask_type,,hogshead,0.95,smws,pending,NO_CHANGE
cf2068aa-0fac-581e-9846-b083de235ac5,age,,25.0,0.95,smws,pending,NO_CHANGE
cf2068aa-0fac-581e-9846-b083de235ac5,abv,,54.9,0.95,smws,pending,NO_CHANGE
cf2068aa-0fac-581e-9846-b083de235ac5,region,,Highland,0.95,smws,pending,NO_CHANGE
6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,age,,9.0,0.95,smws,pending,NO_CHANGE
6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,abv,,61.9,0.95,smws,pending,NO_CHANGE
6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,region,,Highland,0.95,smws,pending,NO_CHANGE
ee70ee48-d0ee-5c67-a09d-1476f49706b6,cask_type,,refill,0.95,smws,pending,NO_CHANGE
ee70ee48-d0ee-5c67-a09d-1476f49706b6,age,,11.0,0.95,smws,pending,NO_CHANGE
ee70ee48-d0ee-5c67-a09d-1476f49706b6,abv,,58.0,0.95,smws,pending,NO_CHANGE
ee70ee48-d0ee-5c67-a09d-1476f49706b6,region,,Highland,0.95,smws,pending,NO_CHANGE
39507de9-8840-575a-8cfe-228d45578d40,cask_type,,refill,0.95,smws,pending,NO_CHANGE
39507de9-8840-575a-8cfe-228d45578d40,age,,11.0,0.95,smws,pending,NO_CHANGE
39507de9-8840-575a-8cfe-228d45578d40,abv,,58.4,0.95,smws,pending,NO_CHANGE
39507de9-8840-575a-8cfe-228d45578d40,region,,Highland,0.95,smws,pending,NO_CHANGE
ed611e8d-52c4-5ee8-a5cd-39c766619fab,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
ed611e8d-52c4-5ee8-a5cd-39c766619fab,age,,16.0,0.95,smws,pending,NO_CHANGE
ed611e8d-52c4-5ee8-a5cd-39c766619fab,abv,,55.1,0.95,smws,pending,NO_CHANGE
ed611e8d-52c4-5ee8-a5cd-39c766619fab,region,,Highland,0.95,smws,pending,NO_CHANGE
332742fb-7e74-54ea-b106-ef4891386b98,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
332742fb-7e74-54ea-b106-ef4891386b98,age,,32.0,0.95,smws,pending,NO_CHANGE
332742fb-7e74-54ea-b106-ef4891386b98,abv,,56.4,0.95,smws,pending,NO_CHANGE
332742fb-7e74-54ea-b106-ef4891386b98,region,,Highlands,0.95,smws,pending,CONFLICT
b5e4ba52-de1f-527a-81f7-87f07b3560e9,age,,13.0,0.95,smws,pending,NO_CHANGE
b5e4ba52-de1f-527a-81f7-87f07b3560e9,abv,,60.5,0.95,smws,pending,NO_CHANGE
b5e4ba52-de1f-527a-81f7-87f07b3560e9,region,,Highlands,0.95,smws,pending,CONFLICT
9e1c7d21-d46e-501f-b4db-cb9c49b927e2,cask_type,,olorosa,0.95,smws,pending,NO_CHANGE
9e1c7d21-d46e-501f-b4db-cb9c49b927e2,age,,32.0,0.95,smws,pending,NO_CHANGE
9e1c7d21-d46e-501f-b4db-cb9c49b927e2,abv,,55.0,0.95,smws,pending,NO_CHANGE
9e1c7d21-d46e-501f-b4db-cb9c49b927e2,region,,Highlands,0.95,smws,pending,CONFLICT
82b4b3aa-0e01-50cc-baf0-9c7833bb4889,cask_type,,puncheon;refill,0.95,smws,pending,NO_CHANGE
82b4b3aa-0e01-50cc-baf0-9c7833bb4889,age,,13.0,0.95,smws,pending,NO_CHANGE
82b4b3aa-0e01-50cc-baf0-9c7833bb4889,abv,,55.7,0.95,smws,pending,NO_CHANGE
104887c8-abd6-5fae-becf-239ad918692a,cask_type,,olorosa;sherry butt,0.95,smws,pending,NO_CHANGE
104887c8-abd6-5fae-becf-239ad918692a,age,,17.0,0.95,smws,pending,NO_CHANGE
104887c8-abd6-5fae-becf-239ad918692a,abv,,54.9,0.95,smws,pending,NO_CHANGE
104887c8-abd6-5fae-becf-239ad918692a,region,,Highland,0.95,smws,pending,NO_CHANGE
77c09b79-6362-5af1-91de-efd402793afe,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
77c09b79-6362-5af1-91de-efd402793afe,age,,12.0,0.95,smws,pending,NO_CHANGE
77c09b79-6362-5af1-91de-efd402793afe,abv,,59.3,0.95,smws,pending,NO_CHANGE
77c09b79-6362-5af1-91de-efd402793afe,region,,Speyside,0.95,smws,pending,NO_CHANGE
a476297a-52c4-5ea1-b5d3-e71272f798d7,cask_type,,refill,0.95,smws,pending,NO_CHANGE
a476297a-52c4-5ea1-b5d3-e71272f798d7,age,,11.0,0.95,smws,pending,NO_CHANGE
a476297a-52c4-5ea1-b5d3-e71272f798d7,abv,,56.4,0.95,smws,pending,NO_CHANGE
a476297a-52c4-5ea1-b5d3-e71272f798d7,region,,Speyside,0.95,smws,pending,NO_CHANGE
f76b4f4e-43c3-5527-aac8-d588a46256ae,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f76b4f4e-43c3-5527-aac8-d588a46256ae,age,,13.0,0.95,smws,pending,NO_CHANGE
f76b4f4e-43c3-5527-aac8-d588a46256ae,abv,,56.6,0.95,smws,pending,NO_CHANGE
f76b4f4e-43c3-5527-aac8-d588a46256ae,region,,Speyside,0.95,smws,pending,NO_CHANGE
fd6370a3-9f51-5217-b71d-e3acf90b390f,age,,14.0,0.95,smws,pending,NO_CHANGE
fd6370a3-9f51-5217-b71d-e3acf90b390f,abv,,55.3,0.95,smws,pending,NO_CHANGE
fd6370a3-9f51-5217-b71d-e3acf90b390f,region,,Speyside,0.95,smws,pending,NO_CHANGE
68029326-80e1-58d6-b7ad-e3f741a03fde,age,,9.0,0.95,smws,pending,NO_CHANGE
68029326-80e1-58d6-b7ad-e3f741a03fde,abv,,58.7,0.95,smws,pending,NO_CHANGE
68029326-80e1-58d6-b7ad-e3f741a03fde,region,,Highlands,0.95,smws,pending,CONFLICT
c30c9832-554a-5c5d-af13-9971a95e97dd,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
c30c9832-554a-5c5d-af13-9971a95e97dd,age,,10.0,0.95,smws,pending,NO_CHANGE
c30c9832-554a-5c5d-af13-9971a95e97dd,abv,,60.2,0.95,smws,pending,NO_CHANGE
c30c9832-554a-5c5d-af13-9971a95e97dd,region,,Speyside,0.95,smws,pending,NO_CHANGE
a7bde329-5296-5cf5-a9cb-367459f8e0a6,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
a7bde329-5296-5cf5-a9cb-367459f8e0a6,age,,12.0,0.95,smws,pending,NO_CHANGE
a7bde329-5296-5cf5-a9cb-367459f8e0a6,abv,,60.0,0.95,smws,pending,NO_CHANGE
a7bde329-5296-5cf5-a9cb-367459f8e0a6,region,,Speyside,0.95,smws,pending,NO_CHANGE
116dcdfc-c858-5bfd-aa9d-d3a78211ff7a,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
116dcdfc-c858-5bfd-aa9d-d3a78211ff7a,age,,12.0,0.95,smws,pending,NO_CHANGE
116dcdfc-c858-5bfd-aa9d-d3a78211ff7a,abv,,59.4,0.95,smws,pending,NO_CHANGE
116dcdfc-c858-5bfd-aa9d-d3a78211ff7a,region,,Speyside,0.95,smws,pending,NO_CHANGE
0995b0b0-eefd-5387-92cf-f2375ccb7322,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
0995b0b0-eefd-5387-92cf-f2375ccb7322,age,,13.0,0.95,smws,pending,NO_CHANGE
0995b0b0-eefd-5387-92cf-f2375ccb7322,abv,,56.3,0.95,smws,pending,NO_CHANGE
0995b0b0-eefd-5387-92cf-f2375ccb7322,region,,Speyside,0.95,smws,pending,NO_CHANGE
ee0ad751-8b26-56f4-8bf6-0554a423bc61,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
ee0ad751-8b26-56f4-8bf6-0554a423bc61,age,,29.0,0.95,smws,pending,NO_CHANGE
ee0ad751-8b26-56f4-8bf6-0554a423bc61,abv,,44.1,0.95,smws,pending,NO_CHANGE
ee0ad751-8b26-56f4-8bf6-0554a423bc61,region,,Speyside,0.95,smws,pending,NO_CHANGE
d4172067-7833-5b17-9570-3cb93f05c752,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
d4172067-7833-5b17-9570-3cb93f05c752,age,,15.0,0.95,smws,pending,NO_CHANGE
d4172067-7833-5b17-9570-3cb93f05c752,abv,,54.2,0.95,smws,pending,NO_CHANGE
d4172067-7833-5b17-9570-3cb93f05c752,region,,Speyside,0.95,smws,pending,NO_CHANGE
4968639a-5c6f-5170-a24f-491787ad174d,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
4968639a-5c6f-5170-a24f-491787ad174d,age,,9.0,0.95,smws,pending,NO_CHANGE
4968639a-5c6f-5170-a24f-491787ad174d,abv,,60.6,0.95,smws,pending,NO_CHANGE
4968639a-5c6f-5170-a24f-491787ad174d,region,,Speyside,0.95,smws,pending,NO_CHANGE
3a3722df-f44d-5007-ac82-7ad965e4d906,cask_type,,refill,0.95,smws,pending,NO_CHANGE
3a3722df-f44d-5007-ac82-7ad965e4d906,age,,19.0,0.95,smws,pending,NO_CHANGE
3a3722df-f44d-5007-ac82-7ad965e4d906,abv,,56.7,0.95,smws,pending,NO_CHANGE
3a3722df-f44d-5007-ac82-7ad965e4d906,region,,Speyside,0.95,smws,pending,NO_CHANGE
383db153-5ff5-55af-b798-483269f9139d,age,,14.0,0.95,smws,pending,NO_CHANGE
383db153-5ff5-55af-b798-483269f9139d,abv,,64.5,0.95,smws,pending,NO_CHANGE
383db153-5ff5-55af-b798-483269f9139d,region,,Campbeltown,0.95,smws,pending,CONFLICT
6930804a-cb30-545b-b9bf-a071bde3cf2d,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
6930804a-cb30-545b-b9bf-a071bde3cf2d,age,,14.0,0.95,smws,pending,NO_CHANGE
6930804a-cb30-545b-b9bf-a071bde3cf2d,abv,,65.3,0.95,smws,pending,NO_CHANGE
6930804a-cb30-545b-b9bf-a071bde3cf2d,region,,Campbeltown,0.95,smws,pending,CONFLICT
8f1ebd93-a589-5854-b4c9-d477829f0a8b,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
8f1ebd93-a589-5854-b4c9-d477829f0a8b,age,,15.0,0.95,smws,pending,NO_CHANGE
8f1ebd93-a589-5854-b4c9-d477829f0a8b,abv,,61.3,0.95,smws,pending,NO_CHANGE
8f1ebd93-a589-5854-b4c9-d477829f0a8b,region,,Campbeltown,0.95,smws,pending,CONFLICT
4d5cc295-60dc-550a-877c-1dadbf07cc1f,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
4d5cc295-60dc-550a-877c-1dadbf07cc1f,age,,17.0,0.95,smws,pending,NO_CHANGE
4d5cc295-60dc-550a-877c-1dadbf07cc1f,abv,,57.5,0.95,smws,pending,NO_CHANGE
4d5cc295-60dc-550a-877c-1dadbf07cc1f,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
7734a93e-da20-5711-a082-4511a26dd3b4,cask_type,,refill,0.95,smws,pending,NO_CHANGE
7734a93e-da20-5711-a082-4511a26dd3b4,age,,17.0,0.95,smws,pending,NO_CHANGE
7734a93e-da20-5711-a082-4511a26dd3b4,abv,,64.3,0.95,smws,pending,NO_CHANGE
7734a93e-da20-5711-a082-4511a26dd3b4,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
ee8f6868-3489-5852-8386-c71039cc13c6,age,,10.0,0.95,smws,pending,NO_CHANGE
ee8f6868-3489-5852-8386-c71039cc13c6,abv,,59.6,0.95,smws,pending,NO_CHANGE
ee8f6868-3489-5852-8386-c71039cc13c6,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
0f9afeae-b37e-5bc1-af6d-e25c0047c034,cask_type,,refill,0.95,smws,pending,NO_CHANGE
0f9afeae-b37e-5bc1-af6d-e25c0047c034,age,,11.0,0.95,smws,pending,NO_CHANGE
0f9afeae-b37e-5bc1-af6d-e25c0047c034,abv,,61.8,0.95,smws,pending,NO_CHANGE
0f9afeae-b37e-5bc1-af6d-e25c0047c034,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
2676fa53-9a48-500b-be55-022e0b89f713,age,,12.0,0.95,smws,pending,NO_CHANGE
2676fa53-9a48-500b-be55-022e0b89f713,abv,,59.8,0.95,smws,pending,NO_CHANGE
2676fa53-9a48-500b-be55-022e0b89f713,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
4f332474-6427-59b8-9f51-7305c5115a5d,cask_type,,refill,0.95,smws,pending,NO_CHANGE
4f332474-6427-59b8-9f51-7305c5115a5d,age,,9.0,0.95,smws,pending,NO_CHANGE
4f332474-6427-59b8-9f51-7305c5115a5d,abv,,59.7,0.95,smws,pending,NO_CHANGE
4f332474-6427-59b8-9f51-7305c5115a5d,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
7ab379b2-80af-5a88-82e8-11ee90d344a2,cask_type,,refill,0.95,smws,pending,NO_CHANGE
7ab379b2-80af-5a88-82e8-11ee90d344a2,age,,12.0,0.95,smws,pending,NO_CHANGE
7ab379b2-80af-5a88-82e8-11ee90d344a2,abv,,61.4,0.95,smws,pending,NO_CHANGE
7ab379b2-80af-5a88-82e8-11ee90d344a2,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
dc40d854-3c28-539e-851b-450dacb2ea9a,cask_type,,refill,0.95,smws,pending,NO_CHANGE
dc40d854-3c28-539e-851b-450dacb2ea9a,age,,9.0,0.95,smws,pending,NO_CHANGE
dc40d854-3c28-539e-851b-450dacb2ea9a,abv,,58.4,0.95,smws,pending,NO_CHANGE
dc40d854-3c28-539e-851b-450dacb2ea9a,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
f6d0bff2-8473-598c-bc31-fadcca6d70ed,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f6d0bff2-8473-598c-bc31-fadcca6d70ed,age,,13.0,0.95,smws,pending,NO_CHANGE
f6d0bff2-8473-598c-bc31-fadcca6d70ed,abv,,61.4,0.95,smws,pending,NO_CHANGE
f6d0bff2-8473-598c-bc31-fadcca6d70ed,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
00746183-7cf4-562e-8703-cfb555d5535a,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
00746183-7cf4-562e-8703-cfb555d5535a,age,,21.0,0.95,smws,pending,NO_CHANGE
00746183-7cf4-562e-8703-cfb555d5535a,abv,,58.3,0.95,smws,pending,NO_CHANGE
00746183-7cf4-562e-8703-cfb555d5535a,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
68b1a646-fb86-5a55-a3ed-195febe9863f,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
68b1a646-fb86-5a55-a3ed-195febe9863f,age,,14.0,0.95,smws,pending,NO_CHANGE
68b1a646-fb86-5a55-a3ed-195febe9863f,abv,,58.3,0.95,smws,pending,NO_CHANGE
68b1a646-fb86-5a55-a3ed-195febe9863f,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
b3f50270-cce5-56af-b16c-8dbb48db390c,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
b3f50270-cce5-56af-b16c-8dbb48db390c,age,,15.0,0.95,smws,pending,NO_CHANGE
b3f50270-cce5-56af-b16c-8dbb48db390c,abv,,56.1,0.95,smws,pending,NO_CHANGE
b3f50270-cce5-56af-b16c-8dbb48db390c,region,,Campbeltown,0.95,smws,pending,NO_CHANGE
a28d8518-7e1a-59b5-8617-c21249581140,cask_type,,refill,0.95,smws,pending,NO_CHANGE
a28d8518-7e1a-59b5-8617-c21249581140,age,,13.0,0.95,smws,pending,NO_CHANGE
885ea459-a075-568f-9d27-2b53e5272105,cask_type,,refill,0.95,smws,pending,NO_CHANGE
885ea459-a075-568f-9d27-2b53e5272105,age,,13.0,0.95,smws,pending,NO_CHANGE
885ea459-a075-568f-9d27-2b53e5272105,abv,,58.4,0.95,smws,pending,NO_CHANGE
3a64b472-c997-531f-ac13-2427ce5cfdc4,cask_type,,butt;olorosa,0.95,smws,pending,NO_CHANGE
3a64b472-c997-531f-ac13-2427ce5cfdc4,age,,14.0,0.95,smws,pending,NO_CHANGE
3a64b472-c997-531f-ac13-2427ce5cfdc4,abv,,59.5,0.95,smws,pending,NO_CHANGE
09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,age,,24.0,0.95,smws,pending,CONFLICT
09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,abv,,52.3,0.95,smws,pending,CONFLICT
09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,region,,Highland,0.95,smws,pending,CONFLICT
941c8944-8dc4-5a57-be4a-1777dbf1c180,cask_type,,refill,0.95,smws,pending,NO_CHANGE
941c8944-8dc4-5a57-be4a-1777dbf1c180,age,,19.0,0.95,smws,pending,NO_CHANGE
941c8944-8dc4-5a57-be4a-1777dbf1c180,abv,,59.0,0.95,smws,pending,NO_CHANGE
941c8944-8dc4-5a57-be4a-1777dbf1c180,region,,Speyside,0.95,smws,pending,NO_CHANGE
d0d64b84-2480-5b0d-a728-7633642c25aa,cask_type,,refill,0.95,smws,pending,NO_CHANGE
d0d64b84-2480-5b0d-a728-7633642c25aa,age,,19.0,0.95,smws,pending,NO_CHANGE
d0d64b84-2480-5b0d-a728-7633642c25aa,abv,,58.4,0.95,smws,pending,NO_CHANGE
d0d64b84-2480-5b0d-a728-7633642c25aa,region,,Speyside,0.95,smws,pending,NO_CHANGE
a78b19b9-5976-53ea-a95b-d264da636bb5,cask_type,,refill,0.95,smws,pending,NO_CHANGE
a78b19b9-5976-53ea-a95b-d264da636bb5,age,,23.0,0.95,smws,pending,NO_CHANGE
a78b19b9-5976-53ea-a95b-d264da636bb5,abv,,57.4,0.95,smws,pending,NO_CHANGE
a78b19b9-5976-53ea-a95b-d264da636bb5,region,,Speyside,0.95,smws,pending,NO_CHANGE
b05d58ed-985f-5d00-bb23-dacff70aab08,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
b05d58ed-985f-5d00-bb23-dacff70aab08,age,,17.0,0.95,smws,pending,NO_CHANGE
b05d58ed-985f-5d00-bb23-dacff70aab08,abv,,53.2,0.95,smws,pending,NO_CHANGE
b05d58ed-985f-5d00-bb23-dacff70aab08,region,,Speyside,0.95,smws,pending,NO_CHANGE
c5d9ea95-7ed8-57f4-8592-40e63a734709,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
c5d9ea95-7ed8-57f4-8592-40e63a734709,age,,17.0,0.95,smws,pending,NO_CHANGE
c5d9ea95-7ed8-57f4-8592-40e63a734709,abv,,53.2,0.95,smws,pending,NO_CHANGE
c5d9ea95-7ed8-57f4-8592-40e63a734709,region,,Speyside,0.95,smws,pending,NO_CHANGE
85f639a6-a130-538b-b701-68da13fbc28d,age,,9.0,0.95,smws,pending,NO_CHANGE
85f639a6-a130-538b-b701-68da13fbc28d,abv,,58.1,0.95,smws,pending,NO_CHANGE
85f639a6-a130-538b-b701-68da13fbc28d,region,,Highlands,0.95,smws,pending,CONFLICT
f15cc4a3-203e-57fc-a44e-a8290ce658f3,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f15cc4a3-203e-57fc-a44e-a8290ce658f3,age,,8.0,0.95,smws,pending,NO_CHANGE
f15cc4a3-203e-57fc-a44e-a8290ce658f3,abv,,59.1,0.95,smws,pending,NO_CHANGE
f15cc4a3-203e-57fc-a44e-a8290ce658f3,region,,Speyside,0.95,smws,pending,NO_CHANGE
319488d7-4dee-5391-a1f0-71a6efbd0bf5,age,,17.0,0.95,smws,pending,NO_CHANGE
319488d7-4dee-5391-a1f0-71a6efbd0bf5,abv,,55.1,0.95,smws,pending,NO_CHANGE
319488d7-4dee-5391-a1f0-71a6efbd0bf5,region,,Lowlands,0.95,smws,pending,CONFLICT
7389e104-5f42-5cf7-8500-9cc05b98c048,age,,18.0,0.95,smws,pending,NO_CHANGE
7389e104-5f42-5cf7-8500-9cc05b98c048,abv,,55.6,0.95,smws,pending,NO_CHANGE
7389e104-5f42-5cf7-8500-9cc05b98c048,region,,Lowlands,0.95,smws,pending,CONFLICT
3119907a-4791-5cd6-b7f4-0bfa9260601e,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
3119907a-4791-5cd6-b7f4-0bfa9260601e,age,,19.0,0.95,smws,pending,NO_CHANGE
3119907a-4791-5cd6-b7f4-0bfa9260601e,abv,,55.6,0.95,smws,pending,NO_CHANGE
9c699417-4417-54d0-892f-28b1f8cb8b02,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
9c699417-4417-54d0-892f-28b1f8cb8b02,age,,16.0,0.95,smws,pending,NO_CHANGE
9c699417-4417-54d0-892f-28b1f8cb8b02,abv,,56.2,0.95,smws,pending,NO_CHANGE
9c699417-4417-54d0-892f-28b1f8cb8b02,region,,Lowlands,0.95,smws,pending,CONFLICT
fa070f60-40ed-54a5-aebb-d581129b2e1b,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
fa070f60-40ed-54a5-aebb-d581129b2e1b,age,,29.0,0.95,smws,pending,NO_CHANGE
fa070f60-40ed-54a5-aebb-d581129b2e1b,abv,,43.4,0.95,smws,pending,NO_CHANGE
58aba0e1-2345-5f34-9ecc-77a776384492,cask_type,,olorosa;sherry butt,0.95,smws,pending,NO_CHANGE
58aba0e1-2345-5f34-9ecc-77a776384492,age,,30.0,0.95,smws,pending,NO_CHANGE
58aba0e1-2345-5f34-9ecc-77a776384492,abv,,46.7,0.95,smws,pending,NO_CHANGE
99ed4dcf-fb57-5cd8-8067-72e071da1c56,cask_type,,refill,0.95,smws,pending,NO_CHANGE
99ed4dcf-fb57-5cd8-8067-72e071da1c56,age,,8.0,0.95,smws,pending,NO_CHANGE
99ed4dcf-fb57-5cd8-8067-72e071da1c56,abv,,60.3,0.95,smws,pending,NO_CHANGE
99ed4dcf-fb57-5cd8-8067-72e071da1c56,region,,Speyside,0.95,smws,pending,NO_CHANGE
f9c3d580-5258-5d75-838b-033316008a87,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f9c3d580-5258-5d75-838b-033316008a87,age,,11.0,0.95,smws,pending,NO_CHANGE
f9c3d580-5258-5d75-838b-033316008a87,abv,,58.6,0.95,smws,pending,NO_CHANGE
f9c3d580-5258-5d75-838b-033316008a87,region,,Speyside,0.95,smws,pending,NO_CHANGE
61ea3423-f370-5b75-b4ad-cc595ad881fb,age,,30.0,0.95,smws,pending,NO_CHANGE
61ea3423-f370-5b75-b4ad-cc595ad881fb,abv,,50.9,0.95,smws,pending,NO_CHANGE
eec34799-b7ba-51d9-9d85-1e31d79fb37d,age,,21.0,0.95,smws,pending,NO_CHANGE
eec34799-b7ba-51d9-9d85-1e31d79fb37d,abv,,57.2,0.95,smws,pending,NO_CHANGE
eec34799-b7ba-51d9-9d85-1e31d79fb37d,region,,Highlands,0.95,smws,pending,CONFLICT
