whisky_id,column,previous_value,new_value
ae79c455-2c52-5e0c-9c7f-eb7086a1ae9c,region,,NULL
5bb56175-5b79-5232-917c-8c9fa5d87186,region,,NULL
b20cea86-25f7-52af-8482-937bb6f78452,region,,NULL
338ee651-18bf-5228-8b30-50135e91e0b8,region,,NULL
b3177a1c-75c5-5146-b929-aa12686e65c4,region,,NULL
1360d5cd-1c8a-5e10-b2ae-027aa400c34d,region,,NULL
94eb839f-67b1-5f79-83c4-cc4e443957a7,region,,NULL
d1c51c06-1f97-5233-bc06-43685e06e37f,region,,NULL
0b396ef6-d42a-5696-b73d-6ffc6167d19f,region,,NULL
fe6f69c1-6d2f-542c-ac5c-da11d61f070f,region,,NULL
b70ae197-6588-5cc2-81c1-8a2813089154,region,,NULL
314b3fcb-a384-57ac-8293-0ace3401a8dc,region,,NULL
42812528-9261-5bb6-9024-864d8d78cb27,region,,NULL
c7000075-6e4e-539b-a2c2-e016ea3336ce,region,,NULL
64c9c84f-64ae-5ab9-8dd0-2db5839d53c8,region,,NULL
b9ae0e40-4622-576c-8288-e24d0d00b4e7,region,,NULL
757eae60-5e83-5475-ba55-c2907b8b93e9,region,,NULL
9a23dba3-6324-5374-b611-84734b86b04c,region,,NULL
ef48b040-83db-5c6b-95da-cc3f219c9a45,region,,NULL
80b95c2f-d9d6-514b-b5cd-3c18774d2a7b,region,,NULL
477544ad-871e-5747-927e-c73dfd020c4d,region,,NULL
68640243-ac86-56de-b3d7-b1c51baf2768,region,,NULL
6a608283-1078-579e-9c99-b0f0418ac01d,region,,NULL
35889486-794e-59a6-959b-d5a1c03bd14a,region,,NULL
c89c8404-2033-5b00-a517-c9d0ee9e1963,region,,NULL
56e069bf-6886-507d-9dbd-ecbcc162a7e5,region,,NULL
27aff9f7-a2de-5b17-be60-fc35ac6c9a3a,region,,NULL
da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,region,,NULL
7fa0edcd-1e28-5989-9177-f2a5db78309c,region,,NULL
a73b1b26-a38b-5396-936d-23002c59e795,region,,NULL
2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,region,,NULL
28991b99-efbe-5455-a719-85300fe54ce1,region,,NULL
b4163c3c-da78-5f90-8620-a0ed7d133c80,region,,NULL
c77dc32b-7a8e-51b6-8192-fbe688c9dc51,region,,NULL
ff90728b-cad1-5e26-9dee-a05f77bbe9ea,region,,NULL
4eceb843-dc6e-5916-ac2a-5c8a146b0e51,region,,NULL
bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,region,,NULL
c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,region,,NULL
9586f469-fd6a-5a10-884b-c40e3548630b,region,,NULL
dec9a160-dd2d-5d5d-a272-063409e324b2,region,,NULL
c8f0d9c2-3493-55b8-9cee-b48505bb6595,region,,NULL
64bc4415-7c60-5a64-90e0-a9ee8138c282,region,,NULL
3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,region,,NULL
f8576ff5-fced-5d2a-9669-d8b4ec279255,region,,NULL
0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,region,,NULL
ca9e0464-af5c-543a-a8c6-6882f5bd64d0,region,,NULL
f8606bf9-98cf-57dc-982b-517ed63dfe62,region,,NULL
5a1f5982-ab45-5817-bd30-555c7d76894c,region,,NULL
8db39548-50e3-51f6-87dc-ca1fdf263e06,region,,NULL
5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,region,,NULL
003ad896-ff8c-513e-b983-26330f7873cc,region,,NULL
10d0f418-ac1c-5558-a884-3a2d5319526b,region,,NULL
07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,region,,NULL
d68e08d8-7767-5ea3-afad-70d0ab12b8cb,region,,NULL
33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,region,,NULL
6e03dc86-a730-58b4-9c57-95febe213473,region,,NULL
51e65455-edaf-5f32-a2b2-940fde378821,region,,NULL
a3c6cd0a-c560-54d1-900a-9bbc96a86862,region,,NULL
fba66419-a0be-5d5d-ac29-f9d068c48282,region,,NULL
04a7283f-4adb-5344-8927-0c604404c5c9,region,,NULL
0da77f45-86ad-55d0-b850-f0288859a360,region,,NULL
094b5ceb-44ee-5701-b034-c068606564f8,region,,NULL
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,region,,NULL
e8f62e02-e7d7-521d-be39-ab07f29b9165,region,,NULL
acf667d2-4834-5850-a161-124d162e118b,region,,NULL
96c03c86-ec05-545c-ae61-95e0a6962f6a,region,,NULL
7433c595-2faf-59e1-b1c7-68efc3409d34,region,,NULL
bce07d6a-1f60-5499-9e6c-59ea276d8d86,region,,NULL
0eb2c004-ff1c-57fa-985b-03271491f196,region,,NULL
08888c37-9fc1-590c-9147-6c4cec08d9fa,region,,NULL
932686e9-a892-5876-848c-8eaa8e72cabb,region,,NULL
47a34571-038c-5966-81d9-5fe9c0536813,region,,NULL
030dc8b5-ae27-5156-acb8-ee9224985625,region,,NULL
bc8e3289-0ab7-57d9-8b9a-42554754f4d5,region,,NULL
fc17fc25-f5ce-5afb-8926-190c8f6d006d,region,,NULL
7602cca3-5fce-5890-b0c8-87dc7621a683,region,,NULL
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,region,,NULL
c45f760d-d60c-5016-8d27-e0934ef882aa,region,,NULL
ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,region,,NULL
7f7c7191-50b2-52e6-a84f-226071d1c41b,region,,NULL
adaae249-2a59-5059-aa4d-09eff1f0f0af,region,,NULL
2e954436-5611-52fc-a7aa-68ae5303ce3d,region,,NULL
ab1acf78-01da-5510-8850-5a7dd3f9c627,region,,NULL
fc8f57db-14b0-510a-8403-655d55bc07ff,region,,NULL
cea32c5c-1e4b-59b1-ae17-e8eb319f2f70,region,,NULL
bb5b1a5a-7d26-5da5-98df-cadff6cd4709,region,,NULL
fa771b36-e4d3-5220-9bc8-0617a8448f30,region,,NULL
f3f011f2-b25d-5179-8c04-076fc2a85544,region,,NULL
7910972e-e232-5dba-915d-ef3f08fa2fb0,region,,NULL
8e2907f2-6c13-5ac0-a1d3-aac059598b90,region,,NULL
e18688e2-f4bf-5bd5-a3de-095ea7c12f5b,region,,NULL
e5798dbd-bd37-50b6-acb8-0e3b106dd468,region,,NULL
64a27f21-5d90-5b2a-8658-10e1206fc801,region,,NULL
411557a7-174a-56a5-9ff7-a4df831c49e5,region,,NULL
89d05ac8-33ab-510a-b455-24233ab73114,region,,NULL
0dccc341-154b-5284-962c-a6bd0040f621,region,,NULL
fe67b7c9-ffc7-58ae-84fa-1382508a5218,region,,NULL
4a01c82a-3db3-5c8f-be3f-8e44c303493c,region,,NULL
1bc81389-4831-5bd2-b761-971e178944b2,region,,NULL
f9819506-4d77-5333-be41-077267d308d5,region,,NULL
30edb3eb-bfa3-5b61-8975-9c01b5fae902,region,,NULL
16695efa-7910-552d-ac74-1b768a2ea41a,region,,NULL
ee9c20f2-430a-5a05-b317-f9a70aabe36f,region,,NULL
659fa17f-9402-5b4c-98bc-efe4cdcd0639,region,,NULL
64bece66-a276-59cd-85e0-116eac0fe3fb,region,,NULL
221c78dd-bb71-5195-bd7f-0ed89a61bf3c,region,,NULL
a8d7748f-0f85-5d44-863a-0505f8fe138e,region,,NULL
f34d1084-aceb-5e69-aa4c-3d706a26afcd,region,,NULL
219ebc0e-daa5-51ab-8faa-05c8d6c4820f,region,,NULL
0c56eb49-b5da-5493-b1ff-c097bcda1408,region,,NULL
2e8dc7db-7fb6-5efc-898f-4dcf24d7fc7a,region,,NULL
0280ab12-6806-55fd-a2c4-5f2312fb186a,region,,NULL
bef097ab-93a1-529c-b120-7fd87b6120ca,region,,NULL
9dc633f5-ba81-56d7-974d-c53755c4717a,region,,NULL
5f4f2d5f-070a-50c4-a62a-aa719e3c30e2,region,,NULL
1240d3b8-3a25-5bdd-9a2f-ddd19afdd3bc,region,,NULL
3ee6a067-b662-5e72-b574-967c36ec7781,region,,NULL
9df1359d-a66f-5b76-9dd2-84dde8719eec,region,,NULL
0a22e0a5-c1ea-5b81-b5ae-88bd79521596,region,,NULL
c0b90a52-c229-5089-ab19-85bce0b1c238,region,,NULL
6fcc98cd-2e99-592a-8843-916dc6e0ee1a,region,,NULL
3dd332bd-8e00-50bb-a3a5-69e382ecb5b2,region,,NULL
10b6adca-257b-5eeb-a9d0-747a44a007f6,region,,NULL
549cadc7-e9b9-516a-8616-09d62dc14bf0,region,,NULL
2f459f94-f840-5e81-94f2-609a527e9ae0,region,,NULL
c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,region,,NULL
ab03948b-3bbf-5756-a153-4fc2c3a76be9,region,,NULL
cc5dce24-ab72-5240-8b3d-f6eb89f15751,region,,NULL
5481dcb4-a598-57f4-b634-0a2e4256aa3d,region,,NULL
7c33a44c-e616-56d7-b62c-b00c06c9421a,region,,NULL
4ab82ff5-abef-551c-b8cf-6b145556807a,region,,NULL
19855d22-d283-544c-a121-614fa26f6d2e,region,,NULL
d1981713-e98c-5f54-81a0-2b2896907de6,region,,NULL
da27ee95-83e4-504a-88eb-0806692b48cb,region,,NULL
cf2068aa-0fac-581e-9846-b083de235ac5,region,,NULL
6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,region,,NULL
ee70ee48-d0ee-5c67-a09d-1476f49706b6,region,,NULL
39507de9-8840-575a-8cfe-228d45578d40,region,,NULL
4000dcc3-cae3-5b57-8c00-2e80fe0528f2,region,,NULL
1a5e324a-9059-57e0-8120-1388fa274856,region,,NULL
ed611e8d-52c4-5ee8-a5cd-39c766619fab,region,,NULL
a14a0d55-8469-5bd7-b979-f0ea9ce0f003,region,,NULL
82b4b3aa-0e01-50cc-baf0-9c7833bb4889,region,,NULL
104887c8-abd6-5fae-becf-239ad918692a,region,,NULL
77c09b79-6362-5af1-91de-efd402793afe,region,,NULL
a476297a-52c4-5ea1-b5d3-e71272f798d7,region,,NULL
f76b4f4e-43c3-5527-aac8-d588a46256ae,region,,NULL
fd6370a3-9f51-5217-b71d-e3acf90b390f,region,,NULL
c30c9832-554a-5c5d-af13-9971a95e97dd,region,,NULL
a7bde329-5296-5cf5-a9cb-367459f8e0a6,region,,NULL
116dcdfc-c858-5bfd-aa9d-d3a78211ff7a,region,,NULL
0995b0b0-eefd-5387-92cf-f2375ccb7322,region,,NULL
ee0ad751-8b26-56f4-8bf6-0554a423bc61,region,,NULL
d4172067-7833-5b17-9570-3cb93f05c752,region,,NULL
4968639a-5c6f-5170-a24f-491787ad174d,region,,NULL
3a3722df-f44d-5007-ac82-7ad965e4d906,region,,NULL
03ac1f86-d9e9-56ed-8822-c4295d7290a0,region,,NULL
7500fb0c-49c3-5a75-9066-9065ffbd6f1d,region,,NULL
df3ffac2-a0c0-5fa8-b730-66fcfaf0af6e,region,,NULL
4d5cc295-60dc-550a-877c-1dadbf07cc1f,region,,NULL
7734a93e-da20-5711-a082-4511a26dd3b4,region,,NULL
ee8f6868-3489-5852-8386-c71039cc13c6,region,,NULL
0f9afeae-b37e-5bc1-af6d-e25c0047c034,region,,NULL
2676fa53-9a48-500b-be55-022e0b89f713,region,,NULL
4f332474-6427-59b8-9f51-7305c5115a5d,region,,NULL
7ab379b2-80af-5a88-82e8-11ee90d344a2,region,,NULL
dc40d854-3c28-539e-851b-450dacb2ea9a,region,,NULL
f6d0bff2-8473-598c-bc31-fadcca6d70ed,region,,NULL
00746183-7cf4-562e-8703-cfb555d5535a,region,,NULL
68b1a646-fb86-5a55-a3ed-195febe9863f,region,,NULL
b3f50270-cce5-56af-b16c-8dbb48db390c,region,,NULL
a28d8518-7e1a-59b5-8617-c21249581140,region,,NULL
885ea459-a075-568f-9d27-2b53e5272105,region,,NULL
3a64b472-c997-531f-ac13-2427ce5cfdc4,region,,NULL
941c8944-8dc4-5a57-be4a-1777dbf1c180,region,,NULL
d0d64b84-2480-5b0d-a728-7633642c25aa,region,,NULL
a78b19b9-5976-53ea-a95b-d264da636bb5,region,,NULL
b05d58ed-985f-5d00-bb23-dacff70aab08,region,,NULL
c5d9ea95-7ed8-57f4-8592-40e63a734709,region,,NULL
f15cc4a3-203e-57fc-a44e-a8290ce658f3,region,,NULL
3119907a-4791-5cd6-b7f4-0bfa9260601e,region,,NULL
fa070f60-40ed-54a5-aebb-d581129b2e1b,region,,NULL
58aba0e1-2345-5f34-9ecc-77a776384492,region,,NULL
807275df-da2c-5134-a5b8-7ccd788441eb,region,,NULL
3fcbe474-e3b2-51da-a22c-e1793fb5247a,region,,NULL
99ed4dcf-fb57-5cd8-8067-72e071da1c56,region,,NULL
f9c3d580-5258-5d75-838b-033316008a87,region,,NULL
61ea3423-f370-5b75-b4ad-cc595ad881fb,region,,NULL
4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,region,,NULL
58d83064-5861-570b-a198-39bb657e6b95,region,,NULL
86f400bb-59bb-51bc-8d50-28c056e653c7,region,,NULL
1bc43c3b-587f-53f6-a134-44e82d179d20,region,,NULL
1367015f-559d-53c6-b6d9-f04a3408c1a0,region,,NULL
71813f07-be84-5637-94d4-704c5c80b477,region,,NULL
629e3bd9-b38d-5fe6-bccf-8e8db91d912e,region,,NULL
775b7961-e960-5b8c-b37d-ee5a88a00a6c,region,,NULL
95c556a9-36de-5187-937d-671083f8989f,region,,NULL
5e18c7c5-206e-5096-88cf-f1faada90bd2,region,,NULL
6cf984b4-46ee-5114-a41f-f3f929eaf99a,region,,NULL
24a282b9-b646-5271-89a6-037c3da7dc7f,region,,NULL
6b03c73a-4145-560c-8aae-921a89a07b2b,region,,NULL
275af4de-f687-57dc-a1a0-ff3a31986d4a,region,,NULL
65c1fbdd-cc91-54b1-93e5-5b8333a1247c,region,,NULL
806f6274-38fd-5002-b1cf-753e1ec00814,region,,NULL
232c4321-c81d-5719-b92f-62ff50dc52e3,region,,NULL
f812ec23-95b9-57ec-aa92-37fc7cc805c1,region,,NULL
0490ef4d-b181-5fdb-b375-325b051a4d56,region,,NULL
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,region,,NULL
643b2bfd-143f-5972-9c0d-1646b1fe2c51,region,,NULL
04ce1849-cefd-5799-af77-53ae5eeac1aa,region,,NULL
ab73dcf3-49b2-5f40-9291-d17d00881e1c,region,,NULL
4516f723-86ae-5ecb-9ed5-7915078f513c,region,,NULL
620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,region,,NULL
07a43842-2f5e-5c40-b700-a8f51b7e2c17,region,,NULL
c83b4287-f2be-5883-b1d6-440eb78fe27c,region,,NULL
62d73ded-e9ce-516e-b1b8-4409a04ad86b,region,,NULL
a95bf596-46dc-5bf6-8243-123af1a81f4f,region,,NULL
68e10f1f-3b18-5dd8-880c-7c687a7473b6,region,,NULL
1b35eb12-f62a-5203-b665-f6ad2c75f660,region,,NULL
462d11ab-27f1-5ee1-ae2a-9ede549f1041,region,,NULL
e1f69a7c-99e0-5f0f-8de2-689583038bcc,region,,NULL
b0926810-e8c7-5070-8f51-a0fd795a956e,region,,NULL
ae41eccf-585d-51a7-bc3d-84740a59341d,region,,NULL
0bf77a63-8c48-5142-8447-3064ddfc0994,region,,NULL
9b96950c-b57a-5a8d-8985-d101aeb14ccc,region,,NULL
863941b9-5053-5a93-b7cd-a65db8d2d1d5,region,,NULL
b1f69a31-b7d8-5550-be63-da16d1b652a8,region,,NULL
16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,region,,NULL
e7daaab4-f147-58c2-a490-85d30dc26f57,region,,NULL
cdabbd16-817c-5c8e-a9cc-f856ed6769d7,region,,NULL
bc847c33-1103-5655-b5c1-36ea43c66417,region,,NULL
3f3c7b3a-585f-548b-b359-94b6726f1b06,region,,NULL
a0e3df1d-ca5a-505a-9256-4b706c45c6fd,region,,NULL
56005555-ecad-5ec4-82b9-cf0a577bfedb,region,,NULL
30863a05-50e1-5b00-aa7a-9ac342467ad5,region,,NULL
66ee047c-3699-5587-887f-7b9ade94fa7a,region,,NULL
bcf6a0e2-c9b6-5487-8771-c6c03dd4f5f3,region,,NULL
deeea9b1-bdcf-506c-a841-b49a9bc0b476,region,,NULL
3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,region,,NULL
4f03178c-c4dd-5d45-aaf6-b658e5b972d1,region,,NULL
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,region,,NULL
d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,region,,NULL
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,region,,NULL
b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,region,,NULL
b340942d-5301-5676-9bff-6a26051d6bd2,region,,NULL
96cf9554-001b-51b6-9bff-9df3bcf9c1be,region,,NULL
f17ba6a3-6620-5604-9f1e-2e3235ede076,region,,NULL
119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,region,,NULL
77414f74-ce5e-53fe-9820-96ee47e7d3ad,region,,NULL
418cece7-9238-55c0-80fc-cf842e4204c7,region,,NULL
c573a204-a6d4-5dbd-8253-d99e84d89966,region,,NULL
cac9d1ae-0bae-5766-a32f-b8eb6702d985,region,,NULL
619ecc49-104c-5b3d-8527-477690263190,region,,NULL
4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,region,,NULL
c797ea8f-618a-50d6-80c5-fa5f11448868,region,,NULL
26a37f2b-0843-5a2e-a8fe-390288687d8e,region,,NULL
544d8239-2c01-5e68-b3af-c0c4e846e788,region,,NULL
c59452ea-8bf0-5cdd-bb76-f6e4abf531b7,region,,NULL
e349007a-3331-5ff0-b64f-6334cd05893a,region,,NULL
9074648c-a0ec-58db-b5d7-e5677d55b72a,region,,NULL
d9d30288-9c63-5bcd-a771-3f34a2213932,region,,NULL
3e065072-8bc7-5833-84d2-8ef1be27e36c,region,,NULL
be0c8519-9a6d-5425-86ac-cd3c156dee76,region,,NULL
f054b5b7-53cc-5ced-9412-1cf8b9e8641d,region,,NULL
82179330-8ad9-50fa-9730-41192fce0d4d,region,,NULL
6f6f9495-5f31-5e8e-9d83-49d809ce9155,region,,NULL
2011247b-c342-5468-b8f6-b03491eda7f4,region,,NULL
5b4b4ad8-0fff-53d3-a6a4-7609919007c7,region,,NULL
73f62294-1292-58c7-82e8-54cf5233c157,region,,NULL
2552a877-8167-5645-9a2f-be7cf6449316,region,,NULL
b4b5b500-b1f7-5e6e-b66e-9b013fb33f4f,region,,NULL
a9819013-a5a4-5c41-ac2f-65c5246e9163,region,,NULL
27b07f1f-f2fb-512a-a212-d1c275ae2f26,region,,NULL
152e8a93-cab4-5a10-9807-123149aa12ab,region,,NULL
8a464a45-a609-5871-b175-9d0733d4a0a1,region,,NULL
06e74a41-dbab-563f-92f0-95dffc984aa9,region,,NULL
38c38fa2-b0c8-5b04-b7ef-5e0381b1c933,region,,NULL
833c0fdd-cca4-50a7-8f5c-b4baa0d3aca2,region,,NULL
4c71561f-0a5d-5901-8887-c0b10d714293,region,,NULL
8f95f1ed-d7ab-56af-952b-af1022ad1903,region,,NULL
c5fea2cd-af68-5f11-95b0-f8240a3e511c,region,,NULL
5060614d-276a-58ae-9734-ce4646f24123,region,,NULL
00f486c8-02df-58f5-9843-45d2de514a58,region,,NULL
8ecbd40b-d6db-5746-a4a4-c65d5c52a1db,region,,NULL
b2a39615-d111-5d4a-a955-7f9a9351a39a,region,,NULL
d7b58b52-3027-5c86-981d-c13e300cb875,region,,NULL
b9bd2008-a1a3-5f78-89db-ab9038e0069f,region,,NULL
f4446de1-663d-51a3-b640-bab8e3b82df4,region,,NULL
e4ef2c1a-ffdf-59f1-9f0a-49971f609d9f,region,,NULL
ce9a5b09-26f0-5724-91d9-038bf51d4c76,region,,NULL
6276d8f8-6188-5a9e-8f86-2f8b0049045a,region,,NULL
7d7f1ed3-aee7-5503-ad47-60b8a8ae3f7c,region,,NULL
4e6be12f-f68c-52c0-a442-1838661a6441,region,,NULL
92a3f209-ac9f-5af3-82ea-745dee1c80c1,region,,NULL
6ee22dc8-9949-5558-8d9d-cd28bc309169,region,,NULL
daab7040-7461-508f-b449-0c1e6d6f563c,region,,NULL
a3aba630-5b70-5c0b-a907-59e5a736ed1a,region,,NULL
2cce09c8-5977-5e68-bb5a-94dede9d7c9a,region,,NULL
12e7d040-7d61-5b1c-beea-f9fea16b56bf,region,,NULL
18667c85-5acd-57dc-be95-6ed6d247c020,region,,NULL
bec4ab04-e89d-5702-bf05-134bd42b394e,region,,NULL
7285577b-af5c-5d2c-ac1e-62c8796c96ca,region,,NULL
fb0a4b12-03d0-5a3b-b6b2-3b8b992a66b8,region,,NULL
3a653f22-ba5d-54fe-9458-17b4bba9481a,region,,NULL
W001982,age_statement,,NULL
W001983,age_statement,,NULL
W001987,age_statement,,NULL
W001992,age_statement,,NULL
W001993,age_statement,,NULL
W001994,age_statement,,NULL
W001996,age_statement,,NULL
W001997,age_statement,,NULL
W001998,age_statement,,NULL
W002000,age_statement,,NULL
W002010,age_statement,,NULL
W002013,age_statement,,NULL
W002015,age_statement,,NULL
W002016,age_statement,,NULL
W002017,age_statement,,NULL
W002018,age_statement,,NULL
W002021,age_statement,,NULL
W002023,age_statement,,NULL
W002026,age_statement,,NULL
W002027,age_statement,,NULL
W002029,age_statement,,NULL
W002030,age_statement,,NULL
W002032,age_statement,,NULL
W002034,age_statement,,NULL
W002036,age_statement,,NULL
W002037,age_statement,,NULL
W002038,age_statement,,NULL
W002045,age_statement,,NULL
W002046,age_statement,,NULL
W002047,age_statement,,NULL
W002049,age_statement,,NULL
W002050,age_statement,,NULL
W002051,age_statement,,NULL
W002053,age_statement,,NULL
W002054,age_statement,,NULL
W002055,age_statement,,NULL
W002058,age_statement,,NULL
W002059,age_statement,,NULL
W002060,age_statement,,NULL
W002062,age_statement,,NULL
W002063,age_statement,,NULL
W002064,age_statement,,NULL
W002065,age_statement,,NULL
W002066,age_statement,,NULL
W002067,age_statement,,NULL
W002068,age_statement,,NULL
W002069,age_statement,,NULL
W002071,age_statement,,NULL
W002072,age_statement,,NULL
W002076,age_statement,,NULL
W002078,age_statement,,NULL
W002079,age_statement,,NULL
W002080,age_statement,,NULL
W002083,age_statement,,NULL
W002084,age_statement,,NULL
W002086,age_statement,,NULL
W002087,age_statement,,NULL
W002088,age_statement,,NULL
W002089,age_statement,,NULL
W002090,age_statement,,NULL
W002091,age_statement,,NULL
W002092,age_statement,,NULL
W002093,age_statement,,NULL
W002094,age_statement,,NULL
W002095,age_statement,,NULL
W002097,age_statement,,NULL
W002098,age_statement,,NULL
W002099,age_statement,,NULL
W002103,age_statement,,NULL
W002105,age_statement,,NULL
W002106,age_statement,,NULL
W002107,age_statement,,NULL
W002108,age_statement,,NULL
W002109,age_statement,,NULL
W002111,age_statement,,NULL
W002112,age_statement,,NULL
W002113,age_statement,,NULL
W002114,age_statement,,NULL
W002115,age_statement,,NULL
W002118,age_statement,,NULL
W002119,age_statement,,NULL
W002121,age_statement,,NULL
W002122,age_statement,,NULL
W002123,age_statement,,NULL
W002124,age_statement,,NULL
W002125,age_statement,,NULL
W002127,age_statement,,NULL
W002129,age_statement,,NULL
W002132,age_statement,,NULL
W002134,age_statement,,NULL
W002144,age_statement,,NULL
W002145,age_statement,,NULL
W002153,age_statement,,NULL
W002155,age_statement,,NULL
W002159,age_statement,,NULL
W002161,age_statement,,NULL
W002166,age_statement,,NULL
W002167,age_statement,,NULL
W002171,age_statement,,NULL
W002173,age_statement,,NULL
W002176,age_statement,,NULL
W002178,age_statement,,NULL
W002179,age_statement,,NULL
W002181,age_statement,,NULL
W002182,age_statement,,NULL
W002183,age_statement,,NULL
W002184,age_statement,,NULL
W002186,age_statement,,NULL
W002187,age_statement,,NULL
W002188,age_statement,,NULL
W002189,age_statement,,NULL
W002190,age_statement,,NULL
W002193,age_statement,,NULL
W002195,age_statement,,NULL
W002196,age_statement,,NULL
W002198,age_statement,,NULL
W002200,age_statement,,NULL
W002201,age_statement,,NULL
W002202,age_statement,,NULL
W002203,age_statement,,NULL
W002205,age_statement,,NULL
W002206,age_statement,,NULL
W002208,age_statement,,NULL
W002209,age_statement,,NULL
W002210,age_statement,,NULL
W002211,age_statement,,NULL
W002212,age_statement,,NULL
W002213,age_statement,,NULL
W002214,age_statement,,NULL
W002215,age_statement,,NULL
W002217,age_statement,,NULL
W002218,age_statement,,NULL
W002219,age_statement,,NULL
W002220,age_statement,,NULL
W002224,age_statement,,NULL
W002225,age_statement,,NULL
W002226,age_statement,,NULL
W002227,age_statement,,NULL
W002228,age_statement,,NULL
W002229,age_statement,,NULL
W002230,age_statement,,NULL
W002231,age_statement,,NULL
W002232,age_statement,,NULL
W002233,age_statement,,NULL
W002234,age_statement,,NULL
W002235,age_statement,,NULL
W002236,age_statement,,NULL
W002237,age_statement,,NULL
W002238,age_statement,,NULL
W002239,age_statement,,NULL
W002251,age_statement,,NULL
W002253,age_statement,,NULL
W002272,age_statement,,NULL
W002273,age_statement,,NULL
W002274,age_statement,,NULL
W002275,age_statement,,NULL
W002276,age_statement,,NULL
W002277,age_statement,,NULL
W002278,age_statement,,NULL
W002280,age_statement,,NULL
W002282,age_statement,,NULL
W002283,age_statement,,NULL
W002284,age_statement,,NULL
W002285,age_statement,,NULL
W002286,age_statement,,NULL
W002287,age_statement,,NULL
W002288,age_statement,,NULL
W002289,age_statement,,NULL
W002291,age_statement,,NULL
W002294,age_statement,,NULL
W002299,age_statement,,NULL
W002303,age_statement,,NULL
W002309,age_statement,,NULL
W002310,age_statement,,NULL
W002311,age_statement,,NULL
W002312,age_statement,,NULL
W002313,age_statement,,NULL
W002314,age_statement,,NULL
W002316,age_statement,,NULL
W002317,age_statement,,NULL
W002319,age_statement,,NULL
W002320,age_statement,,NULL
W002321,age_statement,,NULL
W002323,age_statement,,NULL
W002325,age_statement,,NULL
W002327,age_statement,,NULL
W002329,age_statement,,NULL
W002330,age_statement,,NULL
W002332,age_statement,,NULL
W002334,age_statement,,NULL
W002335,age_statement,,NULL
W002336,age_statement,,NULL
W002337,age_statement,,NULL
W002338,age_statement,,NULL
W002340,age_statement,,NULL
W002341,age_statement,,NULL
W002343,age_statement,,NULL
W002344,age_statement,,NULL
W002345,age_statement,,NULL
W002347,age_statement,,NULL
W002348,age_statement,,NULL
W002349,age_statement,,NULL
W002350,age_statement,,NULL
W002351,age_statement,,NULL
W002352,age_statement,,NULL
W002353,age_statement,,NULL
W002354,age_statement,,NULL
W002355,age_statement,,NULL
W002356,age_statement,,NULL
W002357,age_statement,,NULL
W002358,age_statement,,NULL
W002359,age_statement,,NULL
W002360,age_statement,,NULL
W002362,age_statement,,NULL
W002363,age_statement,,NULL
W002364,age_statement,,NULL
W002367,age_statement,,NULL
W002371,age_statement,,NULL
W002374,age_statement,,NULL
W002375,age_statement,,NULL
W002376,age_statement,,NULL
W002377,age_statement,,NULL
W002378,age_statement,,NULL
W002379,age_statement,,NULL
W002380,age_statement,,NULL
W002381,age_statement,,NULL
W002382,age_statement,,NULL
W002383,age_statement,,NULL
W002384,age_statement,,NULL
W002385,age_statement,,NULL
W002386,age_statement,,NULL
W002388,age_statement,,NULL
W002389,age_statement,,NULL
W002390,age_statement,,NULL
W002391,age_statement,,NULL
W002392,age_statement,,NULL
W002393,age_statement,,NULL
W002394,age_statement,,NULL
W002395,age_statement,,NULL
W002397,age_statement,,NULL
W002398,age_statement,,NULL
W002399,age_statement,,NULL
W002401,age_statement,,NULL
W002404,age_statement,,NULL
W002405,age_statement,,NULL
W002406,age_statement,,NULL
W002409,age_statement,,NULL
W002411,age_statement,,NULL
W002413,age_statement,,NULL
W002417,age_statement,,NULL
W002419,age_statement,,NULL
W002420,age_statement,,NULL
W002422,age_statement,,NULL
W002423,age_statement,,NULL
W002425,age_statement,,NULL
W002426,age_statement,,NULL
W002427,age_statement,,NULL
W002428,age_statement,,NULL
