smws_code,product_name,distillery,bottler,matched_whisky_id,matched_name,confidence,match_type,reason,resolver_version,resolver_stage
44.43,"Highlands, Speyside",Royal Brackla,,37f64680-31f6-57a9-ba7c-ada049149bf6,Craigellachie SMWS 44.43 - SMWS 44.43,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.48,"Highlands, Speyside",Royal Brackla,,83c97133-df0a-53b7-9681-48c21b7d5794,Craigellachie SMWS 44.48 - SMWS 44.48,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.49,"Highlands, Speyside",Royal Brackla,,91c92fe2-775c-519e-b6ac-581d2cfbb898,Craigellachie SMWS 44.49 - SMWS 44.49,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.51,"Highlands, Speyside",Royal Brackla,,a92672e0-aa52-506e-8a34-918103f6cf30,Craigellachie SMWS 44.51 - SMWS 44.51,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.55,"Speyside, Spey",Royal Brackla,,6f5d57e1-9efa-5810-8ea2-e4eb7188c876,Craigellachie SMWS 44.55 - SMWS 44.55,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.58,"Speyside, Spey",Royal Brackla,,4da4e3a7-11ef-5569-8929-0446461c150c,Craigellachie SMWS 44.58 - SMWS 44.58,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.59,"Speyside, Spey",Royal Brackla,,8cfae60b-1520-5fac-9194-7bbbf4582a72,Craigellachie SMWS 44.59 - SMWS 44.59,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.60,"Speyside, Spey",Royal Brackla,,fc05742a-2324-55aa-9157-91546ef3f295,Craigellachie SMWS 44.60 - SMWS 44.60,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.63,"Speyside, Spey",Royal Brackla,,b0eda85a-3cd3-5a21-b3d3-a437d1c55364,Craigellachie SMWS 44.63 - SMWS 44.63,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.65,"SW E E T, F R U I T Y & M E L LOW",Royal Brackla,,6e718c30-489c-5113-b724-d7c3e4a45079,Craigellachie SMWS 44.65 - SMWS 44.65,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
44.67,SPICY & SWEET,Royal Brackla,,19a52edc-7bd3-5c11-9eb0-41f401d73c85,Craigellachie SMWS 44.67 - SMWS 44.67,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.16,Ginger and Spice,,,086f622f-b23c-508d-b448-8218aec33aea,Glenlossie SMWS 46.16 - Ginger and Spice,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.19,"Highlands, Speyside (Lossie)",,,9760d26e-28f1-57a7-baf2-b5b089d7e38f,Glenlossie SMWS 46.19 - SMWS 46.19,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.21,"Speyside, Lossie",,,41ff30fe-8319-5774-bd9c-ec01fb9413ab,Glenlossie SMWS 46.21 - SMWS 46.21,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.23,"Speyside, Lossie",,,0330f875-4590-5a45-8118-45f2af3b64c9,Glenlossie SMWS 46.23 - SMWS 46.23,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.27,"Speyside, Lossie",,,98e75ccb-c392-5a4a-8ec4-5d6e1a2784b2,Glenlossie SMWS 46.27 - SMWS 46.27,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.29,YO U N G & S P R I T E LY,,,abce6bf1-3c63-5b38-a750-df2b8cca014a,Glenlossie SMWS 46.29 - SMWS 46.29,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.30,"Speyside, Lossie",,,cc6f4607-d430-5bd9-8bf3-3236889b6800,Glenlossie SMWS 46.30 - SMWS 46.30,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
46.31,"J U I C Y, OA K & VA N I L L A",,,bde62812-00f3-515a-897a-62a179eb64f1,Glenlossie SMWS 46.31 - SMWS 46.31,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.17,"Highlands, Speyside",,,385b565a-6903-51c9-bf5c-1e19576e6618,Balmenach SMWS 48.17 - SMWS 48.17,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.20,"Highlands, Speyside",,,2585098f-b06e-5895-89b3-98a27389428b,Balmenach SMWS 48.20 - SMWS 48.20,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.24,"Highlands, Speyside",,,3762f537-f9cd-5c03-a7de-089b3027e9b4,Balmenach SMWS 48.24 - SMWS 48.24,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.26,"Speyside, Spey",,,028e1935-5750-5873-aecc-57af34268a7a,Balmenach SMWS 48.26 - SMWS 48.26,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.29,"Speyside, Spey",,,8cdf2bea-62dc-5dbf-a052-175b93919b7e,Balmenach SMWS 48.29 - SMWS 48.29,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.34,"Speyside, Spey",,,4a5092b0-82c8-50a0-a478-dc77819b2261,Balmenach SMWS 48.34 - SMWS 48.34,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.37,"Speyside, Spey",,,fcfad8c4-ad35-5ff7-b276-06d068b48bfc,Balmenach SMWS 48.37 - SMWS 48.37,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.41,"Speyside, Spey",,,0fba713a-af35-524d-94a7-a7516e0aa71b,Balmenach SMWS 48.41 - SMWS 48.41,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.42,"Speyside, Spey",,,9fb26511-7b59-5f7b-a6a3-57fb3509a5c2,Balmenach SMWS 48.42 - SMWS 48.42,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.43,"Speyside, Spey",,,1e41f13d-f274-594e-ab20-a9cf6666c04c,Balmenach SMWS 48.43 - SMWS 48.43,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.46,"Speyside, Spey",,,77eb1e93-718c-5ae5-a01b-70ae954fdf26,Balmenach SMWS 48.46 - SMWS 48.46,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.50,YOUNG & SPRITELY,,,4302fa92-9ccc-562b-91e1-e9f1c0c9ab5e,Balmenach SMWS 48.50 - SMWS 48.50,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
48.54,"J U I C Y, OA K & VA N I L L A",,,806765a7-c962-5e8b-a05a-442a8ac49e72,Balmenach SMWS 48.54 - Delicious!,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
49.10,A Royal Aperitif,Rosebank,,db0e5646-1718-57e5-adc8-103b3cea1870,St. Magdalene SMWS 49.10 - A Royal Aperitif,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.35,"Caramel, Chocolate and Coffee",,,b37d3fd8-5f0f-50c9-9636-2be8259c829d,"Bladnoch SMWS 50.35 - Caramel, Chocolate and Coffee",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.40,"Lowlands, Borders",,,2d15eb2d-320f-57ab-ba20-dda7d78f7730,Bladnoch SMWS 50.40 - SMWS 50.40,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.42,"Lowlands, Borders",,,96a19d62-b912-5171-9419-1da846c9bd29,Bladnoch SMWS 50.42 - SMWS 50.42,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.45,"Lowlands, Borders",,,85a69fd7-65cf-5639-9e85-c33d8d586cd5,Bladnoch SMWS 50.45 - SMWS 50.45,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.46,"Lowlands, Borders",,,7b834e94-e90f-51b3-a140-0ac49ac6b29e,Bladnoch SMWS 50.46 - SMWS 50.46,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.49,Lowland,,,5747bc85-3f45-5b79-9935-9e6f7000de43,Bladnoch SMWS 50.49 - SMWS 50.49,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.51,Lowland,,,b9b1b2a7-2510-5e08-a167-47d71fe5a30f,Bladnoch SMWS 50.51 - SMWS 50.51,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.56,Lowland,,,9d6a8a28-1dfa-54f3-a920-47bdd79a7d92,Bladnoch SMWS 50.56 - SMWS 50.56,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.64,SPICY & SWEET,,,cc5132bb-137d-57d7-a5ea-b0502b379678,Bladnoch SMWS 50.64 - SMWS 50.64,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.66,"SW E E T, F R U I T Y & M E L LOW",,,6fc337aa-39e2-54cc-a083-2b8464220478,Bladnoch SMWS 50.66 - SMWS 50.66,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.67,"J U I C Y, OA K & VA N I L L A",Arran,,843738ae-7af0-5796-bed4-c230cc9a7488,Bladnoch SMWS 50.67 - SMWS 50.67,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.70,SPICY & DRY,,,1a8d9905-b697-58f1-a50c-51c0d6a294bc,Bladnoch SMWS 50.70 - SMWS 50.70,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
50.80,"DEEP, RICH & DRIED FRUITS",,,b9778eda-edf4-5da4-b948-87579eeac70a,Bladnoch SMWS 50.80 - SMWS 50.80,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
52.20,"Highland, Northern",,,5ac41468-15ed-5bce-b57d-aa2efe76dd3d,Old Pulteney SMWS 52.20 - SMWS 52.20,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.23,It Comes From the Sea,Caol Ila,,c8ff908b-57c0-53c0-b4eb-e4b937c96110,Caol Ila SMWS 53.23 - It Comes From the Sea,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.108,Magic,Caol Ila,,e00d6a82-80c7-54ef-a39f-2385bd7c897d,Caol Ila SMWS 53.108 - Magic,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.109,Poetry and Moonlight,Caol Ila,,777cbd6e-d905-579d-8cd1-64058dccc1f2,Caol Ila SMWS 53.109 - Poetry and Moonlight,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.111,Smoke and Soot with Liquorice Root,comes,,9389b180-caad-501a-a44b-06d1f2630566,Caol Ila SMWS 53.111 - Smoke and Soot with Liquorice Root,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.133,"Islay, North Shore",North,,39b08c20-64b4-5898-b4f0-728abaf561c2,Caol Ila SMWS 53.133 - SMWS 53.133,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.138,"Islay, North Shore",North,,e3910df1-672f-5b6a-be82-2d202c566e4b,Caol Ila SMWS 53.138 - SMWS 53.138,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.139,"Islay, North Shore",North,,07b1c861-282c-5720-9def-4ac51caf9781,Caol Ila SMWS 53.139 - SMWS 53.139,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.144,"Islay, North Shore",North,,25b3ee7d-bbc4-5ea8-af11-b89e112783be,Caol Ila SMWS 53.144 - Buckets of tar and brine,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.147,"Islay, North Shore",North,,9bed8feb-1862-5235-a45e-3405b11c3824,Caol Ila SMWS 53.147 - SMWS 53.147,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.151,Islay,Caol Ila,,284d4f4f-2ba6-5bca-ac91-9cee292eace6,Caol Ila SMWS 53.151 - SMWS 53.151,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.153,"Islay, North Shore",North,,d216d8d4-6225-5c27-8a34-54239630f1ed,Caol Ila SMWS 53.153 - SMWS 53.153,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.154,"Islay, North Shore",North,,a693f1e5-db09-55fe-9849-9ff051d59b01,Caol Ila SMWS 53.154 - SMWS 53.154,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.157,"Islay, North Shore",North,,c0653142-474c-5df6-a254-c6ebd03056ca,Caol Ila SMWS 53.157 - SMWS 53.157,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.158,Islay,Caol Ila,,d6909c8a-a5a3-5dd7-9dfe-cb615c8ecc02,Caol Ila SMWS 53.158 - SMWS 53.158,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.160,Islay,Caol Ila,,61f6ade1-0e01-54c3-b45f-c2bfab3aede1,Caol Ila SMWS 53.160 - SMWS 53.160,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.162,Islay,Caol Ila,,a73ce705-9e34-5e6e-bb65-6c445696606d,Caol Ila SMWS 53.162 - SMWS 53.162,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.163,Islay,Caol Ila,,3a013e9d-b96d-5aef-8afb-a8e7a7f7fe8d,Caol Ila SMWS 53.163 - SMWS 53.163,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.165,Islay,Caol Ila,,a052f8b6-7ab6-5e1a-9875-d6c848b4b9bd,Caol Ila SMWS 53.165 - SMWS 53.165,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.167,Islay,Caol Ila,,df8f5a84-ea57-57e6-9f0d-67e08fb9cf89,Caol Ila SMWS 53.167 - SMWS 53.167,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.172,Islay,Caol Ila,,beacf7b7-2d48-5156-a876-122908987681,Caol Ila SMWS 53.172 - SMWS 53.172,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.173,Islay,Caol Ila,,85550d8f-a0f3-5f20-b198-29f42eedcdf1,Caol Ila SMWS 53.173 - SMWS 53.173,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.182,Islay,Caol Ila,,6dc813b5-7b1f-5df5-a7a9-ec907127c9af,Caol Ila SMWS 53.182 - SMWS 53.182,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.184,Islay,Caol Ila,,f35f96fd-559d-5df5-865c-ba94960e6a05,Caol Ila SMWS 53.184 - SMWS 53.184,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.186,Islay,Caol Ila,,eb0cf410-3db6-582a-8224-d11a64e5057c,Caol Ila SMWS 53.186 - SMWS 53.186,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.187,Islay,Caol Ila,,fd4d2419-0409-56f9-b32d-0a6ccca825d2,Caol Ila SMWS 53.187 - SMWS 53.187,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.188,Islay,Caol Ila,,196991f7-f1d5-5af2-ad7a-029c977645f2,Caol Ila SMWS 53.188 - SMWS 53.188,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.190,Islay,Caol Ila,,d3bf7371-cc2f-5aec-a548-49c4eb3c8e1f,Caol Ila SMWS 53.190 - SMWS 53.190,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.191,Islay,Caol Ila,,5970e91d-71df-52b6-a0e0-e0aa2faa13b2,Caol Ila SMWS 53.191 - SMWS 53.191,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.192,Islay,Caol Ila,,4c32153c-e562-5860-900c-fd8e605492b5,Caol Ila SMWS 53.192 - SMWS 53.192,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.194,Islay,Caol Ila,,be730245-3090-5356-8fba-73a7a294e7c6,Caol Ila SMWS 53.194 - SMWS 53.194,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.197,Islay,Caol Ila,,e90b6a4d-636c-5545-901b-dc464a1331d3,Caol Ila SMWS 53.197 - SMWS 53.197,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.200,Islay,Caol Ila,,58b4ad62-5373-5233-bfb1-3ca4c7da74b9,Caol Ila SMWS 53.200 - SMWS 53.200,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.205,Islay,Caol Ila,,45996da7-518a-59ba-b614-6e14c20dd62c,Caol Ila SMWS 53.205 - SMWS 53.205,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.206,Islay,Caol Ila,,0fcfaf79-a9e3-50aa-a665-71c43bc9eb8e,Caol Ila SMWS 53.206 - SMWS 53.206,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.207,Islay,Caol Ila,,cd9808c2-defb-5733-a491-143eb8d2ee07,Caol Ila SMWS 53.207 - SMWS 53.207,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.210,Islay,Caol Ila,,44d8e157-3dcb-5a5c-b550-e6302534970a,Caol Ila SMWS 53.210 - SMWS 53.210,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.211,L I G H T LY P E AT E D,Caol Ila,,71a423f5-47e4-5e4c-b0c2-8486bfae713e,Caol Ila SMWS 53.211 - SMWS 53.211,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.216,Islay,Caol Ila,,188ace10-8a4f-519b-a7ef-a5183e90035d,Caol Ila SMWS 53.216 - SMWS 53.216,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.218,L I G H T LY P E AT E D,Caol Ila,,936ce7ea-f917-5201-b4dc-74ca98bc589a,Caol Ila SMWS 53.218 - SMWS 53.218,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.222,P E AT E D,Caol Ila,,e1077472-1933-5fdd-9a28-9e782d9ab326,Caol Ila SMWS 53.222 - SMWS 53.222,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.226,O I LY & C OA S TA L,Caol Ila,,8f5461e8-ab06-5e8c-824d-d1cddb31b470,Caol Ila SMWS 53.226 - SMWS 53.226,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.231,H E AV I LY P E AT E D,Caol Ila,,0d9b8cd5-74a2-5cd7-93b0-434f1a99a6ba,Caol Ila SMWS 53.231 - super spicy,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.233,H E AV I LY P E AT E D,Caol Ila,,a1bb7eff-6075-505e-8ce2-14f6154cb3f5,Caol Ila SMWS 53.233 - SMWS 53.233,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.236,LIGHTLY PEATED,Caol Ila,,bfb8a784-5702-5965-8d67-7035e05753e9,Caol Ila SMWS 53.236 - SMWS 53.236,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
54.28,"Highlands, Speyside (Strathspey)",Teaninich,,e40b5542-18bf-5aa9-88cc-26d646a20fec,"Aberlour SMWS 54.28 - like biting a nurse wear-
ing rubber gloves and apron",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
54.29,"Speyside, Spey",Teaninich,,3a6a46f8-7199-53ac-b73b-70638bd2c2dd,Aberlour SMWS 54.29 - SMWS 54.29,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
54.31,"Speyside, Spey",Teaninich,,0e11e7bd-1ca1-51c2-a5d2-3ebd538c0ae6,Aberlour SMWS 54.31 - SMWS 54.31,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
54.34,YO U N G & S P R I T E LY,Teaninich,,581e428b-48c8-5de5-aa47-b33ebd55121b,Aberlour SMWS 54.34 - SMWS 54.34,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
54.35,SPICY & SWEET,Teaninich,,10a9c185-23ed-5ff8-bc16-fb93438afa02,Aberlour SMWS 54.35 - SMWS 54.35,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
54.37,"JUICY, OAK & VANILLA",Teaninich,,d07a18c2-5524-57de-bcb3-d39ad082af49,Aberlour SMWS 54.37 - SMWS 54.37,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
54.42,YOUNG & SPRITELY,Teaninich,,4a9ca920-e6e8-5174-be70-a21dd127f279,Aberlour SMWS 54.42 - SMWS 54.42,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
55.19,"Highlands, Speyside (Findhorn Valley)",Royal Lochnagar,,c3bb66dc-0665-58f9-9784-933c81a44a84,Royal Brackla SMWS 55.19 - SMWS 55.19,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
55.20,"Highlands, Speyside (Findhorn Valley)",Royal Lochnagar,,21ddd7df-7535-50ef-8230-4845eeac0f53,Royal Brackla SMWS 55.20 - SMWS 55.20,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
55.21,"Highlands, Speyside (Findhorn Valley)",Royal Lochnagar,,ae79c455-2c52-5e0c-9c7f-eb7086a1ae9c,Royal Brackla SMWS 55.21 - SMWS 55.21,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
55.23,"Speyside, Findhorn",Royal Lochnagar,,5bb56175-5b79-5232-917c-8c9fa5d87186,Royal Brackla SMWS 55.23 - SMWS 55.23,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
55.26,"Speyside, Findhorn",Royal Lochnagar,,b20cea86-25f7-52af-8482-937bb6f78452,Royal Brackla SMWS 55.26 - SMWS 55.26,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
55.28,LIGHT & DELICATE,Royal Lochnagar,,338ee651-18bf-5228-8b30-50135e91e0b8,Royal Brackla SMWS 55.28 - SMWS 55.28,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
55.31,"SWEET, FRUITY & MELLOW",Royal Lochnagar,,b3177a1c-75c5-5146-b929-aa12686e65c4,Royal Brackla SMWS 55.31 - SMWS 55.31,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
58.15,"DEEP, RICH & DRIED FRUITS",Bladnoch,,1360d5cd-1c8a-5e10-b2ae-027aa400c34d,Strathisla SMWS 58.15 - SMWS 58.15,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
58.17,SPICY & DRY,Bladnoch,,94eb839f-67b1-5f79-83c4-cc4e443957a7,"Strathisla SMWS 58.17 - NOT SHAKEN, NOT STIRRED",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
58.18,LIGHT & DELICATE,Bladnoch,,d1c51c06-1f97-5233-bc06-43685e06e37f,Strathisla SMWS 58.18 - SMWS 58.18,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
59.21,"Highland, Northern",,,fe6f69c1-6d2f-542c-ac5c-da11d61f070f,Teaninich SMWS 59.21 - SMWS 59.21,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
59.39,"Highlands, Northern Highlands",,,c7000075-6e4e-539b-a2c2-e016ea3336ce,Teaninich SMWS 59.39 - gateway to Narnia!,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
59.40,"Highlands, Northern Highlands",,,64c9c84f-64ae-5ab9-8dd0-2db5839d53c8,Teaninich SMWS 59.40 - SMWS 59.40,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
