whisky_id,field,column,current_value,proposed_value,action,field_class,confidence,citation_id,source,dedupe_key,conflict
848f0045-74af-53ee-935b-e25e98760ca2,cask_type,cask_type,,butt;sherry butt,APPEND,APPEND,0.95,CIT_fba8b414d107b87fa81fb7d82083fe1807cc35571fcb03f30c2d53a975462eaa,smws,fb1c93551d1e3dbac5c8dcb134174c02db5f905906a8dfc4274bf7a6b0e9e52f,fill_null
848f0045-74af-53ee-935b-e25e98760ca2,region,region,Highlands / Speyside,Highlands / Speyside,APPLY,REPLACE,0.95,CIT_fba8b414d107b87fa81fb7d82083fe1807cc35571fcb03f30c2d53a975462eaa,smws,3a89dfca979e89cc562a394112e14c8694c51fdc9c0f3cbba7bc178bb4566e39,skipped_existing_stronger
84b74073-31ee-54c4-b58b-e9f22465b4d4,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_8568e6cd4fba9ef0d6581d5d773289be2c4334681f63ad5ef92dc7e035f17a68,smws,ffe038db0ccdef3d04f529beee546d9c5cf0e3f72e6e317b7eaaf517b736c276,fill_null
84b74073-31ee-54c4-b58b-e9f22465b4d4,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_8568e6cd4fba9ef0d6581d5d773289be2c4334681f63ad5ef92dc7e035f17a68,smws,de9fa5a53e6c57a2fd1418febbcae2ddba3682677bdef0a2b8f315286936ac99,fill_null
85550d8f-a0f3-5f20-b198-29f42eedcdf1,cask_type,cask_type,,butt;sherry butt,APPEND,APPEND,0.95,CIT_3fe57dc093429c3ddd2d6ecfd1e461a406a98f54fb2b912ad939a8c12b5ac7f4,smws,c65edd2cd70a3adc7e2b07aa9128b6bbf2ed2b0fcd1ce491b9f12052a4ca2f0e,fill_null
85550d8f-a0f3-5f20-b198-29f42eedcdf1,region,region,,Islay,APPLY,REPLACE,0.95,CIT_3fe57dc093429c3ddd2d6ecfd1e461a406a98f54fb2b912ad939a8c12b5ac7f4,smws,fd611b8d9b27dc31faaa710c78830dac21e858d733ca1c9461f06714621cb170,fill_null
859e54f2-410c-5b36-925c-5edd44d347f1,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_fd6a22128b765d8ef9d69772defb704b487effb4b70991bfabb578d81b934552,smws,066ad6df0c6728e0333814e35852be4cdc6c1851af6cc828da1fb71c6ef7af76,fill_null
859e54f2-410c-5b36-925c-5edd44d347f1,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_fd6a22128b765d8ef9d69772defb704b487effb4b70991bfabb578d81b934552,smws,0a899d420b113fae863e6ceb1c93450a1a11784371b79d17c82dfdf4cb3d7ebf,fill_null
85a69fd7-65cf-5639-9e85-c33d8d586cd5,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_8abacf4c3c1f379e7982bfeb7ba5692100e7fc2692689d8f30989ab67dcad18b,smws,f2ec746c76b4a25a4e2c83e2e5ca81f3b6cfe4be8e77b9f5cc1d360b9de96c2f,fill_null
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_b301704d2be4c078c7035bdb724465e7753262f2a1a98c8972a63e329c0afd27,smws,e959f816037c8d955728007d96d081ccedccc11dfa8971973d1e783c36a9ef5f,fill_null
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,region,region,,Highland,APPLY,REPLACE,0.95,CIT_b301704d2be4c078c7035bdb724465e7753262f2a1a98c8972a63e329c0afd27,smws,9563b04407278c5aee0e14a696581c1f24872d11dafb0ac8fce6c6dff9f8a8cd,fill_null
85f639a6-a130-538b-b701-68da13fbc28d,region,region,Highlands / District,Highlands / District,APPLY,REPLACE,0.95,CIT_93b30545abff51be90d42457369824c8ec5d9a61de2097a745ebc96fc80bf184,smws,3de02385dd00388f7392697d1246d6b5b03f38cfdf2bef1387008c4ce62387eb,skipped_existing_stronger
863941b9-5053-5a93-b7cd-a65db8d2d1d5,cask_type,cask_type,,port pipe,APPEND,APPEND,0.95,CIT_f82d108c4f763d6115476f7276e73514eca2ea8791a074f5f1d8f9b757258ad6,smws,198a7cf6781a00d21aee53166e90bed37e58e0c141f8af608b57a5bc74e321bf,fill_null
86a1f3f7-e7a6-5c87-9819-61e00054cbd2,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_b32ac1e5e65239d35c53dacf667e5bc4c1ccfc5b2bb37136b8c20f09f5f6f83c,smws,54592dff805775171e4be8037aaca44978fde769016d413e45d81e9b3f529a59,fill_null
86a1f3f7-e7a6-5c87-9819-61e00054cbd2,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_b32ac1e5e65239d35c53dacf667e5bc4c1ccfc5b2bb37136b8c20f09f5f6f83c,smws,d141fda76b987d55776e7e9f66c967e41c1efc09bbf5b78bf8a15498f63d56f4,fill_null
86f400bb-59bb-51bc-8d50-28c056e653c7,cask_type,cask_type,,hogshead;sherry butt,APPEND,APPEND,0.95,CIT_4538b3ef3d054aab78731d7b8847b209ea1ecdcc6c9b33105b39dd59f0b48a6a,smws,7afe79eb8e8a601e2d9d07e61900617451e803408e7cd8e738db6b3d0e6d2b40,fill_null
86f400bb-59bb-51bc-8d50-28c056e653c7,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_4538b3ef3d054aab78731d7b8847b209ea1ecdcc6c9b33105b39dd59f0b48a6a,smws,5800fb14a2e7e20e05f85bab7206e13c78883a57ec1a8260e44d38bb023c0c99,fill_null
87258de8-1942-558a-8918-53377ccb7bce,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_ea353480f434a42b0c02327916da8158c8d186acd6264a78da4d54674606b8e0,smws,9c88123bb4eaa9dd48a319c88e91f0bf779bb69864d2fc73b5d78b73d7b40dbf,fill_null
87258de8-1942-558a-8918-53377ccb7bce,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_ea353480f434a42b0c02327916da8158c8d186acd6264a78da4d54674606b8e0,smws,a241dbca38d730c2301819484fe2b2367ccd6cc8ade18dec3fdbb40e7a39c4fb,fill_null
88035bdd-884f-5488-93f8-c1ffb817364f,region,region,Highlands / Island,Highlands / Island,APPLY,REPLACE,0.95,CIT_d81ba0d3fde0c28093eb08d4e10d3523806cf54aced02d41535763d571bdefb4,smws,3d570caed9483494c4424ef4043bcaccc5fba9de8393d2b0dc7f22d9b9c800cf,skipped_existing_stronger
881baad2-7b08-54a4-ac2f-67d0c35f93af,cask_type,cask_type,,butt;sherry butt,APPEND,APPEND,0.95,CIT_8cedfff9d5b13c5f95600a07161abda2fac8a32b3ef48e2c996e7c6b441f3437,smws,0497d3ef95da8654fd0cbe073d104afb2a6b1cf22c91efc534dbc0524c46436c,fill_null
881baad2-7b08-54a4-ac2f-67d0c35f93af,region,region,,Lowland,APPLY,REPLACE,0.95,CIT_8cedfff9d5b13c5f95600a07161abda2fac8a32b3ef48e2c996e7c6b441f3437,smws,462377daf0de54213cc7b9233db5bf3ae355a36bffb978612eea5d3c7c2c8fb8,fill_null
885ea459-a075-568f-9d27-2b53e5272105,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_0301f2c2521e69eb32c31d00414b736232dc16691e22a69e6eceeb9f1af54158,smws,d1f7e49087ada02b2662370ac0d3a6a9047f5030a8090976ee0d5f8f606a27a0,fill_null
89605e03-9f1d-56d7-a05f-d5715b3ee7d2,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_54c66663c834808ece84605b174540c39b138f4b419b12295273f460b1b63986,smws,3cbb080855f5b696a64b98040331f9d98d2ecb2d092b81dd4cd232d962052784,fill_null
89605e03-9f1d-56d7-a05f-d5715b3ee7d2,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_54c66663c834808ece84605b174540c39b138f4b419b12295273f460b1b63986,smws,7c8d597e4cb57b7f3958e210031a8d531c42dcfdfaed0c29a20f1d03bfeabf78,fill_null
89d05ac8-33ab-510a-b455-24233ab73114,cask_type,cask_type,,butt;sherry butt,APPEND,APPEND,0.95,CIT_cc38301018aac0ccc77612aab76ff307b4a87f79b55f12782f3d9b8df2487b71,smws,16782fbb3c5b32ac8f592785df85add09fd7ff223ba227628fbafca129c7e5ff,fill_null
89d05ac8-33ab-510a-b455-24233ab73114,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_cc38301018aac0ccc77612aab76ff307b4a87f79b55f12782f3d9b8df2487b71,smws,3bfc3741c2ceeac3d6aeba13b21deb8887db5af547e91d3468066c94ae2f47ab,fill_null
8a464a45-a609-5871-b175-9d0733d4a0a1,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_b61b6d2654e43ffc3047d23c02724485a5c206f565ce2124ee2459a87f7f3615,smws,43821549074c2233470bc2c14c61760c6d5ac5debdd4a7fed77eec1646c3eb71,fill_null
8a5c5cbb-2d79-53d3-b1c9-7c562230cdbc,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_a63d80b476a863a5275bc2b670a4696f149acd2de08a8ccc0021a24a393c8828,smws,fee85d304abbc9ba66084c6cb63a035b96925be02b1da27a22b2863be3cf1e67,fill_null
8a5c5cbb-2d79-53d3-b1c9-7c562230cdbc,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_a63d80b476a863a5275bc2b670a4696f149acd2de08a8ccc0021a24a393c8828,smws,d8b40cbaa673bc2fb28423fc3672ee1cdce3a8c283cec5d6969f556178dde414,fill_null
8ad5b983-e855-57fb-8289-a246738d047a,region,region,Highlands / District,Highlands / District,APPLY,REPLACE,0.95,CIT_260da2aa8200fd5901f760e40f9915d1e85b9a27da41578d44c0f141226b2fb9,smws,4449109d4d7acdb987173e37795a40c3b803d98354aeabc8f5a8e412cc786d68,skipped_existing_stronger
8b2716e3-6ed0-5b48-afea-d0ee6fa048f2,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_a406669c044ba34cb6ad268293c48558db45d69d3699c9715a9899d3fba45e31,smws,840aff6fd25fe792dbc9b8a79fe5ddcc106060164adb3353f538533dcace20b0,fill_null
8b2716e3-6ed0-5b48-afea-d0ee6fa048f2,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_a406669c044ba34cb6ad268293c48558db45d69d3699c9715a9899d3fba45e31,smws,9b6949d7f66ae629f3e76ba784db0dbc334e26c2454002a100030f9c56ed2716,fill_null
8cdf2bea-62dc-5dbf-a052-175b93919b7e,cask_type,cask_type,,first-fill barrel,APPEND,APPEND,0.95,CIT_5453fc11575c23777f4204d893856856a440fd0dd01d331003b3213cf5a297f7,smws,661d32182ebf14b9ad5c17a7fb32fac2afdcd9a40aec73109509898ba1aae3b9,fill_null
8cdf2bea-62dc-5dbf-a052-175b93919b7e,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_5453fc11575c23777f4204d893856856a440fd0dd01d331003b3213cf5a297f7,smws,b39183adf0af73d04c40d5ba82ac6518fabd59e8fa3bdbb73341efdb7620d775,fill_null
8cfae60b-1520-5fac-9194-7bbbf4582a72,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_fa0990cfa7a9959e3d4b912499c42a27c1de07748e00154f77a7254c78c8fa69,smws,83e1d81f2490cc5809c2a1f8a9d1fda9fba68f73ee36582738bbf4651873e395,fill_null
8cfae60b-1520-5fac-9194-7bbbf4582a72,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_fa0990cfa7a9959e3d4b912499c42a27c1de07748e00154f77a7254c78c8fa69,smws,45fe445baddebd67ff6a43739343dcd62dd124545729d78ba2fb088e19598ca0,fill_null
8db39548-50e3-51f6-87dc-ca1fdf263e06,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_3f0a4429146a2f9b02b8675b8d451535355524d51bd521dff6b12fbe1db546b0,smws,de5a54c238d1b811dd4cc0c6ad9ec2f4c2835a65fe239bcb15f69e7c9aea651c,fill_null
8db39548-50e3-51f6-87dc-ca1fdf263e06,region,region,,Highland,APPLY,REPLACE,0.95,CIT_3f0a4429146a2f9b02b8675b8d451535355524d51bd521dff6b12fbe1db546b0,smws,167ac23f3f1252432fd75dd4b542fca8d3f3ec897afe7538277dd3cfe892b661,fill_null
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_a9a806238f9fe7ba67f330763b3c22edfa7ecd69e0aabc4b0ab6afb1f710d711,smws,ed90c6c963d154abc1e5d40c5b23ac4288af19a16f78a01c29afe5aa0e078ea1,fill_null
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_a9a806238f9fe7ba67f330763b3c22edfa7ecd69e0aabc4b0ab6afb1f710d711,smws,3064191ac43d4bd7ca46a73f82441fde3389079e9f8a347b206d87c12c7c7e1a,fill_null
8e2907f2-6c13-5ac0-a1d3-aac059598b90,cask_type,cask_type,,butt;sherry butt,APPEND,APPEND,0.95,CIT_f5d3b59b2f3bed51393c07f53b55df2c488e362f33efc66d80c60600ae6824e9,smws,8a04d5f5859e8be9e88e75af7d4029f019644522709a9a5056d14fe962efd1c2,fill_null
8e2907f2-6c13-5ac0-a1d3-aac059598b90,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_f5d3b59b2f3bed51393c07f53b55df2c488e362f33efc66d80c60600ae6824e9,smws,1bc50703053e99932763dacf6b71964e479eb545d925eb78d94f611b7d763605,fill_null
8e6430a0-ce42-54ed-b68f-b238ec0acc3a,cask_type,cask_type,,butt;refill,APPEND,APPEND,0.95,CIT_3dc0f13e7228eccfdc8df2520cee996ff676277188dcff77c77e0958e5e0ba8b,smws,676588c0888dd989d12986beb8b308a58156dbce8579f01940f461bda02e6746,fill_null
8e6430a0-ce42-54ed-b68f-b238ec0acc3a,region,region,Highland / District,Highland / District,APPLY,REPLACE,0.95,CIT_3dc0f13e7228eccfdc8df2520cee996ff676277188dcff77c77e0958e5e0ba8b,smws,ffdfd9668dc18baac02876b83f167fb2ea463c87cdf7493ff7a39356d6d830c2,skipped_existing_stronger
8ecbd40b-d6db-5746-a4a4-c65d5c52a1db,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_7b2c611fd32259add9d784765f3b0146ea759eeb24813cf0c2d16a89e269cb4b,smws,392d20454669cc1f60fc125deb3c41e8e11d5142d9baf59eee9db852f352bd35,fill_null
8f1ebd93-a589-5854-b4c9-d477829f0a8b,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_5427300d233ef973351c8f06d5c71bf04b1362c5c98c0d7dac24b5dd7aa3327f,smws,e3eb34bf3d5f015bb13889675ec45c8746c3fbe7f4043b1aec3e78223984e412,fill_null
8f1ebd93-a589-5854-b4c9-d477829f0a8b,region,region,Campbeltown / District,Campbeltown / District,APPLY,REPLACE,0.95,CIT_5427300d233ef973351c8f06d5c71bf04b1362c5c98c0d7dac24b5dd7aa3327f,smws,fe91edebd7d129c4727429d8a307ae63b91458867b4be08521706e53a97d1c5b,skipped_existing_stronger
8f5461e8-ab06-5e8c-824d-d1cddb31b470,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_6a3af2c43b0de6600b4eefa4a8f3e4d131913a230afba8883d2ac8911f227e01,smws,27c145019536abb92d834ca86c653b23af2715ce0257bdee2d405788f64d27d5,fill_null
8f95f1ed-d7ab-56af-952b-af1022ad1903,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_45d8e67e760fe6e55c9e7c2fc7a1b08006aef1a8c6bfd1607e3d5191c1451528,smws,8599b5484eea45b18469d869613d0f676a55158255585c0081d7ad2583c18268,fill_null
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_8b9a9517087302e8c34f440d02c0c9dc9f08db25535508c19329824f8ab96309,smws,5f39f14ddc9af0e1a2231d5a5bbf24d6b266d56ee5750271e3166ef2b48a93fb,fill_null
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,region,region,,Highland,APPLY,REPLACE,0.95,CIT_8b9a9517087302e8c34f440d02c0c9dc9f08db25535508c19329824f8ab96309,smws,4e076997f567e6140de72cbcae8a8e0de896715c8fcd7e576d6dbf5cee53606e,fill_null
9074648c-a0ec-58db-b5d7-e5677d55b72a,cask_type,cask_type,,butt;refill,APPEND,APPEND,0.95,CIT_d226b212a2c5ca221a8d8787c7570786ac2e64597c99cf6f915a03f36f154130,smws,c9a1a8bf8af4947732a0a5dea8337c0f390c3b43674926fb6d5a5dcab77ee0a2,fill_null
9074648c-a0ec-58db-b5d7-e5677d55b72a,region,region,,Islay,APPLY,REPLACE,0.95,CIT_d226b212a2c5ca221a8d8787c7570786ac2e64597c99cf6f915a03f36f154130,smws,c57ee773e525c47bc45210092f0d6396eac5fb5f6f0f25646b2c3a7ca0a6df61,fill_null
90925ce2-f26c-59de-adb7-e323c2c1a5f7,region,region,Islay / District,Islay / District,APPLY,REPLACE,0.95,CIT_82844df8f5ebd43545d7fea6b52ce71d7c1288b55e847bb97f8e4a139cd0ea38,smws,f1e82f7d4699a6def1fb1c594ff7ca51debd3a1160a7d92ab67538976a6096e5,skipped_existing_stronger
90bf1294-089d-5aca-870f-a8900113a7c2,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_6866d5beb65183ec33ff942d2fb0cd870e898feb6b6d57a147477af57d1c1b6d,smws,81d595c8d411f816fb600cef6d1aad15547281da3c57e5069b91af3cdbdafb17,fill_null
9173fc7c-8e53-59c7-a590-536def6d65e4,cask_type,cask_type,,first-fill barrel,APPEND,APPEND,0.95,CIT_24a7d75a2dfac80345cb15574c9b5fb2b609b5ff5a54d3484f9196212cb47665,smws,70241a26f2b2ae644621f6ebd7e5b6d54f9aa64fee774598f43af28bc046e6b0,fill_null
9173fc7c-8e53-59c7-a590-536def6d65e4,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_24a7d75a2dfac80345cb15574c9b5fb2b609b5ff5a54d3484f9196212cb47665,smws,7d41ddff4fd03ad2755adf3a498d91b786e76d637ee8638a1ab526051652bb92,fill_null
9179c557-8797-5aec-b6d4-15e15e75ef29,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_46912cb953be78f3a7d88ab2ee6db7abab8874864e35f24fa481a3278b0fb10d,smws,9b27fb3d801f4fec4b9f2c727c738cba2bd480a5718136463d055e31320ef3c8,fill_null
917d22c8-e7d3-528e-a919-fa72e1da304f,cask_type,cask_type,,first-fill barrel,APPEND,APPEND,0.95,CIT_e8ffe0402abd81c944cfb1b2e930a9161d53deedcbc55042b4bd4efd158b9b54,smws,9a16eba66caaafbc9fd5c66a2e2980df8f210a8ff95f1d85077226aae086fdfc,fill_null
917d22c8-e7d3-528e-a919-fa72e1da304f,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_e8ffe0402abd81c944cfb1b2e930a9161d53deedcbc55042b4bd4efd158b9b54,smws,427cec30a6db042a55a0440e65b55cc9fcd30b787194d48fe3f2770cafab8032,fill_null
91c92fe2-775c-519e-b6ac-581d2cfbb898,cask_type,cask_type,,butt;sherry butt,APPEND,APPEND,0.95,CIT_67a945dc0348053be681e785daef99ca9d1f76728f199f3f67807baeac35fc61,smws,9a908eb4053d0cbc1e60ff91f07658e62affc1bff4781cb4c822b3bba0638ca7,fill_null
91c92fe2-775c-519e-b6ac-581d2cfbb898,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_67a945dc0348053be681e785daef99ca9d1f76728f199f3f67807baeac35fc61,smws,102ca00b48baa0178b0dc418f148a8b2e8e16f9d94e97261fad1279079d37e79,fill_null
92a3f209-ac9f-5af3-82ea-745dee1c80c1,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_ac8b7501527e4566df8e409465f43acc4998e784d412ad8066625a9bc8a3f70f,smws,58e55ec41d7f474a6025abb3ca49edd7dc322262f8ef9146c536d39adb7d1316,fill_null
92be4feb-5678-5d29-8431-86b7d5e6c48c,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_790467840c84f31b4647998b9ade13b02da8de4ecb3cd9d4592fb8fab376ed78,smws,1c11d24e64d44ed906210d25d296051c7530cfa249084cde79c3f1df7222ce4a,fill_null
92be4feb-5678-5d29-8431-86b7d5e6c48c,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_790467840c84f31b4647998b9ade13b02da8de4ecb3cd9d4592fb8fab376ed78,smws,bd5ada3d5e866c05020c127a5b0c0ed8a24aba2334ee21aac1332ee08fb40499,fill_null
932686e9-a892-5876-848c-8eaa8e72cabb,cask_type,cask_type,,butt;refill,APPEND,APPEND,0.95,CIT_37476307137146d5d90b4f5d98c82e49429dd533785b7c93e70130aa47f370ff,smws,0abe193b7e9d6140e2f20ef79d77a2d07b9cb7fc7927d25b80892b5dbe8a5c34,fill_null
932686e9-a892-5876-848c-8eaa8e72cabb,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_37476307137146d5d90b4f5d98c82e49429dd533785b7c93e70130aa47f370ff,smws,5106b6c5ff31efd1ca9ba742d4730f97afb6067f66a1e90a413e6dcd4ccbc9da,fill_null
936ce7ea-f917-5201-b4dc-74ca98bc589a,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_f154ccb82453d40a13250cd09dcb7c819033db784695d766087ef77e1dfe11de,smws,7f0892363500ed1e2677dc3eeac2269cb024c7007670bc758446638928b806a5,fill_null
9371a2f2-e061-5c4d-9a68-9c62625d1520,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_1c2acb26f54f269d6dc21296212dc41736c64aed50c0830fdd446b8923fac6b7,smws,2adeb5db34e847a5a68fb4b071efadd06211dcdf0ca46640dcdcdd0f7b895637,fill_null
9371a2f2-e061-5c4d-9a68-9c62625d1520,region,region,,Islay,APPLY,REPLACE,0.95,CIT_1c2acb26f54f269d6dc21296212dc41736c64aed50c0830fdd446b8923fac6b7,smws,22a03e69cd90bd488fe5bdff1edd6e1e2c716b53f7ba160a56e47c1f0f5aea79,fill_null
937885e0-2c59-5768-ad9b-68d237d8bb44,cask_type,cask_type,,butt;refill,APPEND,APPEND,0.95,CIT_b2de059f6286d8f977fa972f309b485680e445a953ed43d94423247baa44460b,smws,d5d585f74901db884843dc6d1fccd3cfe1958b69bac74bbbab3f0f48a1aca54e,fill_null
9389b180-caad-501a-a44b-06d1f2630566,region,region,Islay / District,Islay / District,APPLY,REPLACE,0.95,CIT_fffb6e1e5b64c6610f361551410dc40552c5512a12555f91f8906b5370318e92,smws,7dbcb3fdf68186034d5a9b4c563aba7da74497914d0afc95d0db45b5dc1611a4,skipped_existing_stronger
941c8944-8dc4-5a57-be4a-1777dbf1c180,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_003b3900765b34e593bc7a30af0fde232050e8a9a23d9a1f97e5eb1d565f79a9,smws,12568fc9112ba4ee4c54148c15f17d30cddc583eb993a077d5609ac9f1c866fd,fill_null
941c8944-8dc4-5a57-be4a-1777dbf1c180,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_003b3900765b34e593bc7a30af0fde232050e8a9a23d9a1f97e5eb1d565f79a9,smws,ee46eb128204076f75c46517bde1db22d5c8472ffffd49546e04dea170c3da40,fill_null
94eb839f-67b1-5f79-83c4-cc4e443957a7,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_285666307dcc223cd1255d346264029c80c5789675e99acb29d31e9d98c9ced1,smws,f3b0e9ec853407375be6fb630d1bcf7e099e685751c63c38a3c161788273cc0d,fill_null
94eb839f-67b1-5f79-83c4-cc4e443957a7,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_285666307dcc223cd1255d346264029c80c5789675e99acb29d31e9d98c9ced1,smws,5e889a43c2e02f7795bf7c98e0ba9af2c1d46a117053cbca64f2c0e0279f9ead,fill_null
953626cf-c3a9-5f27-a38a-58431d073257,cask_type,cask_type,,butt;refill,APPEND,APPEND,0.95,CIT_267a13709d65d0e308b31377226ca3236d6757d411eea73d6dd1c7a84e52ab86,smws,d849ad4ad65e51a7efbcf0ef33504e86f53ac86c06c0a45deaacc28de5cbdbdb,fill_null
953626cf-c3a9-5f27-a38a-58431d073257,region,region,,Highland,APPLY,REPLACE,0.95,CIT_267a13709d65d0e308b31377226ca3236d6757d411eea73d6dd1c7a84e52ab86,smws,5c06c3ca75203ef5a161de1387ce982c80a0c66a4c09186a557967930a9c9ce8,fill_null
9586f469-fd6a-5a10-884b-c40e3548630b,cask_type,cask_type,,first-fill barrel,APPEND,APPEND,0.95,CIT_7b27d918f40a6d26250769baa91a22460e8f14736bddabf084a7824bc3fd68e8,smws,89bfc226d4a35f14677bb93d4a55554d91c1f0d0e14737b962fd99ad519fb6ea,fill_null
9586f469-fd6a-5a10-884b-c40e3548630b,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_7b27d918f40a6d26250769baa91a22460e8f14736bddabf084a7824bc3fd68e8,smws,9ab66e7d32742108c0e9ad700e5fb65cb4037f951c1575747cd809e9d3cdad87,fill_null
95c556a9-36de-5187-937d-671083f8989f,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_1bfe37993cb38e08f82dc979f5c6e6c6ec8986eaa16e96192b08ef896598dd91,smws,f0582a5d150413b711879f4e21ac3f9ed40efa49d712949dedabd71e7fc8c8ae,fill_null
95c556a9-36de-5187-937d-671083f8989f,region,region,,Highland,APPLY,REPLACE,0.95,CIT_1bfe37993cb38e08f82dc979f5c6e6c6ec8986eaa16e96192b08ef896598dd91,smws,857ec753e16c15ee0bf9d8fb5d1170c764d95b711179878e029bdcd9359e2654,fill_null
96a19d62-b912-5171-9419-1da846c9bd29,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_da337fae1796128f12b7d1dcc9f08f76cb4a26f2b1072d0cd03fcb0166076206,smws,ca7f651afc1e929b7b7e9987d3c8c3a030c75d72eea0adcc5bb2063e8cff3bcf,fill_null
96a86aa7-1497-5f93-9755-74d58a947f27,cask_type,cask_type,,first-fill,APPEND,APPEND,0.95,CIT_673a9f0ac0d7ea5dfa34f54f5205084499f74a25b902ab942cee28fd0eeca079,smws,f25b66448f31289a2583e1af75d52cbdf27a40ecd488322e59c3ff781e10a07a,fill_null
96a86aa7-1497-5f93-9755-74d58a947f27,region,region,"Highlands
         District","Highlands
         District",APPLY,REPLACE,0.95,CIT_673a9f0ac0d7ea5dfa34f54f5205084499f74a25b902ab942cee28fd0eeca079,smws,6920f3e662bf60d4fb056a62c9672c507cb7ee18b3d46f6973a5516f18e984a7,skipped_existing_stronger
96c03c86-ec05-545c-ae61-95e0a6962f6a,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_dd1b12097061939654405df0e163d900b7a663ff27b0b338593b82f42c34f271,smws,392a0ef0867ebf9dc891a963e04ab0eaa0aab3793db2d0dbc308063179ebb6ab,fill_null
96cb248e-106e-5cc5-aad7-a2e5f389bd62,cask_type,cask_type,,hogshead;refill,APPEND,APPEND,0.95,CIT_a6f20908062046fff956ad2736429d089cf6648d90c9eea33c99cc37c3c4ca1c,smws,e6c035548409996ba8704202c05c613efdad1879aebe035ea7a2c8ce8ef1520a,fill_null
96cb248e-106e-5cc5-aad7-a2e5f389bd62,region,region,,Speyside,APPLY,REPLACE,0.95,CIT_a6f20908062046fff956ad2736429d089cf6648d90c9eea33c99cc37c3c4ca1c,smws,a82e054f55d497a9c26e9380951499aff0a485e2bd6f67ad7fdb48c04c292806,fill_null
96cf9554-001b-51b6-9bff-9df3bcf9c1be,cask_type,cask_type,,refill,APPEND,APPEND,0.95,CIT_4bde45d23635c5e848fc4a3838fa0d74e63a8393fc16da93349cfc919a3351dd,smws,94677d9e7c8f93e63905aee08b4040f96945f5eb3d298b8c9d541b30285f01ed,fill_null
