whisky_id,field,column,existing_value,is_null,is_empty_string,is_whitespace,proposed_value,reason_skipped
68640243-ac86-56de-b3d7-b1c51baf2768,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
68b1a646-fb86-5a55-a3ed-195febe9863f,region,region,,0,1,0,Campbeltown,skipped_existing_value_nonnull
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
68e10f1f-3b18-5dd8-880c-7c687a7473b6,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
6a608283-1078-579e-9c99-b0f0418ac01d,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
6bfcd3a9-d5a1-58bd-b708-1f03078d66c1,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
6c1c7820-11cc-5e6e-9370-34fe66ab652f,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
6dc813b5-7b1f-5df5-a7a9-ec907127c9af,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
6e03dc86-a730-58b4-9c57-95febe213473,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
6e718c30-489c-5113-b724-d7c3e4a45079,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
6efe3504-3026-5aa6-ad5a-aa317e561375,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
6f5d57e1-9efa-5810-8ea2-e4eb7188c876,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
6f6f9495-5f31-5e8e-9d83-49d809ce9155,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
6fc337aa-39e2-54cc-a083-2b8464220478,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
6fcc98cd-2e99-592a-8843-916dc6e0ee1a,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
6fd88222-84a9-5958-bf60-a435f494fcbe,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
71813f07-be84-5637-94d4-704c5c80b477,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
71c09f39-7f4f-52b5-9ca3-fa9ce9f320e5,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
72edfaa3-ffdc-5814-ab91-5470d61a38aa,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
73f62294-1292-58c7-82e8-54cf5233c157,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
7433c595-2faf-59e1-b1c7-68efc3409d34,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
757eae60-5e83-5475-ba55-c2907b8b93e9,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
7602cca3-5fce-5890-b0c8-87dc7621a683,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
76f7ef6f-0e2b-5c38-8345-f52674017939,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7734a93e-da20-5711-a082-4511a26dd3b4,region,region,,0,1,0,Campbeltown,skipped_existing_value_nonnull
77414f74-ce5e-53fe-9820-96ee47e7d3ad,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
775b7961-e960-5b8c-b37d-ee5a88a00a6c,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
77954d9a-d5cc-57c0-aa4b-e7a982e80b3f,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
77c09b79-6362-5af1-91de-efd402793afe,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
77ea2155-81e6-59cf-ac1f-416982c76bb1,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
77eb1e93-718c-5ae5-a01b-70ae954fdf26,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7910972e-e232-5dba-915d-ef3f08fa2fb0,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
7ab379b2-80af-5a88-82e8-11ee90d344a2,region,region,,0,1,0,Campbeltown,skipped_existing_value_nonnull
7bf5a7d9-12b0-51b3-86a3-341e9899ca3d,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7c33a44c-e616-56d7-b62c-b00c06c9421a,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7d176195-2e36-57c4-bf37-368dc856fd75,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7d5208d8-e8f2-5f60-9796-8be168cd91df,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
7d63ad9e-bce9-5249-8352-29a3cce2ac7e,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
7ecbfeb2-478b-5b11-b6d7-23e768d070a7,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
7f0912de-77f0-5325-a171-243b27dfce41,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7f7c7191-50b2-52e6-a84f-226071d1c41b,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
7fa0edcd-1e28-5989-9177-f2a5db78309c,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
806765a7-c962-5e8b-a05a-442a8ac49e72,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
82168ee9-dd26-564a-a37d-71802cfb9a50,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
824f65ab-ef02-57bd-a02a-e26b772d8033,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
83c97133-df0a-53b7-9681-48c21b7d5794,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
843738ae-7af0-5796-bed4-c230cc9a7488,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
84732bb1-b1d2-5f89-8803-5833614ecd84,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
84b74073-31ee-54c4-b58b-e9f22465b4d4,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
85550d8f-a0f3-5f20-b198-29f42eedcdf1,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
859e54f2-410c-5b36-925c-5edd44d347f1,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
86a1f3f7-e7a6-5c87-9819-61e00054cbd2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
86f400bb-59bb-51bc-8d50-28c056e653c7,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
87258de8-1942-558a-8918-53377ccb7bce,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
881baad2-7b08-54a4-ac2f-67d0c35f93af,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
89605e03-9f1d-56d7-a05f-d5715b3ee7d2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
89d05ac8-33ab-510a-b455-24233ab73114,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
8a5c5cbb-2d79-53d3-b1c9-7c562230cdbc,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
8b2716e3-6ed0-5b48-afea-d0ee6fa048f2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
8cdf2bea-62dc-5dbf-a052-175b93919b7e,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
8cfae60b-1520-5fac-9194-7bbbf4582a72,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
8db39548-50e3-51f6-87dc-ca1fdf263e06,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
8e2907f2-6c13-5ac0-a1d3-aac059598b90,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
9074648c-a0ec-58db-b5d7-e5677d55b72a,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
90bf1294-089d-5aca-870f-a8900113a7c2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9173fc7c-8e53-59c7-a590-536def6d65e4,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
917d22c8-e7d3-528e-a919-fa72e1da304f,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
91c92fe2-775c-519e-b6ac-581d2cfbb898,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
92be4feb-5678-5d29-8431-86b7d5e6c48c,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
932686e9-a892-5876-848c-8eaa8e72cabb,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9371a2f2-e061-5c4d-9a68-9c62625d1520,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
941c8944-8dc4-5a57-be4a-1777dbf1c180,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
94eb839f-67b1-5f79-83c4-cc4e443957a7,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
953626cf-c3a9-5f27-a38a-58431d073257,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
9586f469-fd6a-5a10-884b-c40e3548630b,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
95c556a9-36de-5187-937d-671083f8989f,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
96c03c86-ec05-545c-ae61-95e0a6962f6a,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
96cb248e-106e-5cc5-aad7-a2e5f389bd62,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
96cf9554-001b-51b6-9bff-9df3bcf9c1be,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
9760d26e-28f1-57a7-baf2-b5b089d7e38f,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
98e75ccb-c392-5a4a-8ec4-5d6e1a2784b2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
997f0a5e-b3f5-58e0-ac91-7cb6108a8e0f,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
99abf37a-b1ed-5d55-8566-1a41089efd55,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
99ed4dcf-fb57-5cd8-8067-72e071da1c56,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9a23dba3-6324-5374-b611-84734b86b04c,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
9afa2b83-efff-5b0f-b35a-e6e593a6b12c,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9b96950c-b57a-5a8d-8985-d101aeb14ccc,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
9bed8feb-1862-5235-a45e-3405b11c3824,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
9c209d83-94ca-588a-9543-1c0d6e96b7be,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9c7c1f33-a610-53b4-84d1-33c5fb044c6d,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9cdbb726-bf09-5860-868c-98e1a5123ff0,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9cf39599-6bc3-555c-8a87-75fc94c81667,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9cff7a12-1565-5738-bc82-65b68a36d95a,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
9d19f57d-5f19-527e-a2ca-b04899fc0746,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9d6a8a28-1dfa-54f3-a920-47bdd79a7d92,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
9dc633f5-ba81-56d7-974d-c53755c4717a,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9eca5f20-2b16-5025-a428-e2356ac314f2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9eed4bf3-025b-52d6-94aa-6a07e8433212,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
9fb26511-7b59-5f7b-a6a3-57fb3509a5c2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
9fddc56d-264c-5c5e-87df-c0c9f37e941a,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a052f8b6-7ab6-5e1a-9875-d6c848b4b9bd,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a08082c5-da56-5cab-a819-f1a45681b223,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a1b32118-e956-521b-8a60-d5dc187b5f49,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a1e1e40f-fd49-5cda-b8da-6055bc6696da,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a2056777-c982-5377-ad51-7a60dfb52d20,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a2e5065b-6368-5eab-8613-06393762ff3e,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a2fe662e-d0f5-55af-89fb-f8cb8864d268,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a3c6004b-a4ba-5168-88c3-cdb7c8e3c34d,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a3c6cd0a-c560-54d1-900a-9bbc96a86862,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
a476297a-52c4-5ea1-b5d3-e71272f798d7,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a693f1e5-db09-55fe-9849-9ff051d59b01,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a72e11d5-2bf8-5544-8feb-803806369af3,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a73b1b26-a38b-5396-936d-23002c59e795,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a73ce705-9e34-5e6e-bb65-6c445696606d,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a73fc26d-3117-5d0a-9e49-a8d7de9941d9,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a773ee7d-2049-5dd9-9256-e753b986b2d3,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
a78b19b9-5976-53ea-a95b-d264da636bb5,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a7bde329-5296-5cf5-a9cb-367459f8e0a6,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a8d7748f-0f85-5d44-863a-0505f8fe138e,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a92672e0-aa52-506e-8a34-918103f6cf30,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
a95bf596-46dc-5bf6-8243-123af1a81f4f,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
aaa00244-00d2-5dba-9fb4-db4a209b835a,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ab03948b-3bbf-5756-a153-4fc2c3a76be9,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ab161ef7-6f6b-5d3f-9a75-e79e5499d601,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
ab1acf78-01da-5510-8850-5a7dd3f9c627,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ab73dcf3-49b2-5f40-9291-d17d00881e1c,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
abce6bf1-3c63-5b38-a750-df2b8cca014a,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
aca26396-0494-5af0-ac2b-ca204cd640ad,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ace5d4d2-c540-568c-a0f4-a1dd37104ee6,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
acf667d2-4834-5850-a161-124d162e118b,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
adaae249-2a59-5059-aa4d-09eff1f0f0af,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
adb7699c-9e1c-53fb-a00a-f42b32d75885,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ae41eccf-585d-51a7-bc3d-84740a59341d,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
ae79c455-2c52-5e0c-9c7f-eb7086a1ae9c,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
af2ffb32-dd5f-5160-953c-301c3f0a5209,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
afb23bc7-b657-52da-8f88-85bad84dcd45,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
b05d58ed-985f-5d00-bb23-dacff70aab08,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b0eda85a-3cd3-5a21-b3d3-a437d1c55364,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b20cea86-25f7-52af-8482-937bb6f78452,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b229f565-dc4d-54bc-b200-19ec15f9bde2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b3177a1c-75c5-5146-b929-aa12686e65c4,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b340942d-5301-5676-9bff-6a26051d6bd2,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
b3f50270-cce5-56af-b16c-8dbb48db390c,region,region,,0,1,0,Campbeltown,skipped_existing_value_nonnull
b4163c3c-da78-5f90-8620-a0ed7d133c80,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b48c2946-4487-5460-9bf9-67eeba662ea4,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b4b5b500-b1f7-5e6e-b66e-9b013fb33f4f,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
b5d3c297-c493-5c8f-b5a2-e31d15217c0f,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
b6f3a48f-b6ce-5d8c-9ed0-9152e8ed1267,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
b7a89fb6-3e1c-5301-b434-dc5f5eea56ce,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b94ec1af-e421-5f11-ab3f-0d6bdc9cfa42,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
b9778eda-edf4-5da4-b948-87579eeac70a,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
b9ae0e40-4622-576c-8288-e24d0d00b4e7,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
b9b1b2a7-2510-5e08-a167-47d71fe5a30f,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
ba40280d-19ba-5fe7-8ae3-6e1217663f97,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
bac17ee6-ba73-5d9b-a9ba-b259420ef1e7,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
bb387b06-8ae8-5b78-adad-082101031288,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
bc24bcd1-1afb-583a-bc37-0e841c7dfcd9,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
bc8e3289-0ab7-57d9-8b9a-42554754f4d5,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
bce07d6a-1f60-5499-9e6c-59ea276d8d86,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
bddb9ac9-35a3-5f53-9c5c-dcf1f3081c69,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
bde62812-00f3-515a-897a-62a179eb64f1,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
be730245-3090-5356-8fba-73a7a294e7c6,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
beacf7b7-2d48-5156-a876-122908987681,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
bef097ab-93a1-529c-b120-7fd87b6120ca,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
bfb8a784-5702-5965-8d67-7035e05753e9,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
c0653142-474c-5df6-a254-c6ebd03056ca,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
c0b90a52-c229-5089-ab19-85bce0b1c238,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c1660acc-a4e8-5d22-92b8-30e894298475,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c237a668-ac1d-5592-ae23-24d77e4e1a32,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c30c9832-554a-5c5d-af13-9971a95e97dd,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c3bb66dc-0665-58f9-9784-933c81a44a84,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c45f760d-d60c-5016-8d27-e0934ef882aa,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c4765adf-d4d7-533f-a257-85d99269bf8b,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c573a204-a6d4-5dbd-8253-d99e84d89966,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
c59452ea-8bf0-5cdd-bb76-f6e4abf531b7,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
c5d9ea95-7ed8-57f4-8592-40e63a734709,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c689f2f3-bf99-50a5-ad12-b79b75e11892,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
c70437b7-2004-5aca-9ba6-e43e8d80b345,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c77dc32b-7a8e-51b6-8192-fbe688c9dc51,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c797ea8f-618a-50d6-80c5-fa5f11448868,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
c834e6cf-201e-5c78-b010-be478b018e5c,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c83b4287-f2be-5883-b1d6-440eb78fe27c,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
c89c8404-2033-5b00-a517-c9d0ee9e1963,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
c8d18f9b-c6ec-562e-9451-64d67765f277,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
c8f0d9c2-3493-55b8-9cee-b48505bb6595,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ca9e0464-af5c-543a-a8c6-6882f5bd64d0,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
cab6a49d-1102-5a3c-a3d5-42504490debd,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
cac9d1ae-0bae-5766-a32f-b8eb6702d985,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
cbe45610-b791-5769-84ed-a61a1df71386,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
cc5132bb-137d-57d7-a5ea-b0502b379678,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
cc5dce24-ab72-5240-8b3d-f6eb89f15751,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
cc6f4607-d430-5bd9-8bf3-3236889b6800,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
cc764bc3-47c4-5780-90bb-246147cbd070,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
cd376a51-6ca5-5f5a-9e66-10b97d79c4f4,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
cd9808c2-defb-5733-a491-143eb8d2ee07,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
cf2068aa-0fac-581e-9846-b083de235ac5,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
cf60ff5e-1643-54ed-aeff-cf4cf3976182,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
d0392b30-9774-550c-bad5-3f6747f85d1f,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
d07a18c2-5524-57de-bcb3-d39ad082af49,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
d0bf10ba-7a56-5074-b833-08e374cec988,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
d0d64b84-2480-5b0d-a728-7633642c25aa,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
d1c51c06-1f97-5233-bc06-43685e06e37f,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
d216d8d4-6225-5c27-8a34-54239630f1ed,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
d3bf7371-cc2f-5aec-a548-49c4eb3c8e1f,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
d4172067-7833-5b17-9570-3cb93f05c752,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
d68e08d8-7767-5ea3-afad-70d0ab12b8cb,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
d6909c8a-a5a3-5dd7-9dfe-cb615c8ecc02,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
d6a833f4-a84c-5766-ba3a-f0703b7a75b9,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
d717c486-c25f-5650-a7ba-18d77b72e432,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
d88b74f9-9f43-5023-ad59-8453fcd1315a,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
d9d30288-9c63-5bcd-a771-3f34a2213932,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
dc40d854-3c28-539e-851b-450dacb2ea9a,region,region,,0,1,0,Campbeltown,skipped_existing_value_nonnull
dcc896ed-ac13-58d9-b6e5-7a762692414e,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
dec91460-c3a1-54b8-9375-20972a55f20d,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
dec9a160-dd2d-5d5d-a272-063409e324b2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
deeea9b1-bdcf-506c-a841-b49a9bc0b476,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
def19358-bdfa-5209-a6bb-86299e561d10,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
df8f5a84-ea57-57e6-9f0d-67e08fb9cf89,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
e07d0d92-5962-5e73-83ec-3bbdeca8d21c,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
e18688e2-f4bf-5bd5-a3de-095ea7c12f5b,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e31a77ba-fd9e-5527-8b32-bfb221e39fdc,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e349007a-3331-5ff0-b64f-6334cd05893a,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
e3685494-3da0-554f-96ae-d859a7867d34,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e3910df1-672f-5b6a-be82-2d202c566e4b,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
e40b5542-18bf-5aa9-88cc-26d646a20fec,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e4ef2c1a-ffdf-59f1-9f0a-49971f609d9f,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
e5798dbd-bd37-50b6-acb8-0e3b106dd468,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e7692ba0-16bd-5531-a234-17879d59c490,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e7a008ba-5147-5e95-bb8f-03c21477c157,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e7c90679-b948-5d05-8869-ca1720279d6e,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
e7daaab4-f147-58c2-a490-85d30dc26f57,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
