book,surface,suggested_type,confidence,age,abv,region,cask,bottler,page,status
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Lowlands. Launched,distillery,0.55,,,,,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Birthday Bourbon,expression,0.55,,,,bourbon,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Old Forester Birthday,expression,0.55,,,,bourbon,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Prohibition. Back,expression,0.55,,,,,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Bill Samuels,expression,0.55,,,,,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Heart Release,expression,0.55,,,,oak,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Rare 
Breed Barrel",expression,0.75,8,,,bourbon,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Weller. Buffa,expression,0.55,,,,,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Experimental Col,expression,0.55,,,,,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Harlen 
Wheatley",expression,0.55,,,,,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Weller Full Proof,expression,0.55,,,,,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Modern Marvels
Outside",expression,0.55,,,,,,70,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Andrea Wilson,expression,0.55,,,,,,71,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Mark Cellar Aged,expression,0.75,,45,,,,71,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,But Compass Box,expression,0.55,,,,,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Double Black,expression,0.75,18,,,,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Calum Fraser,expression,0.75,,48,,,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Taking Blends,expression,0.55,,,,,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Box Nectarosity,expression,0.75,,46,,,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"French Oak  
Cask",expression,0.75,21,46,,oak,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Double Double,expression,0.75,,46,,oak,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Dr Emma Walker,expression,0.55,,,,,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Ian Macmillan,expression,0.55,,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Fun With Flavors,expression,0.75,14,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Extinct Blends Quartet,expression,0.55,,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Evoking Single Malts,expression,0.55,,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Toasted French Oak,expression,0.75,21,,,oak,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Blending Start,expression,0.55,,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Ally Stevenson,bottler,0.55,,,,,gordon,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,While Compass Box,expression,0.55,,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Since Amrut,expression,0.55,,,,,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Ian Macleod Distillers,distillery,0.55,,,,,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Himachal 
Pradesh",distillery,0.55,,,,,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Epitome Reserve,expression,0.55,,,,,,80,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Surrinder Kumar,expression,0.55,,,,,,80,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Madya Beverages,expression,0.55,,,,wine,,80,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Bangalore.
One",distillery,0.55,,,,,,80,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Love Hearts,expression,0.55,,,,bourbon,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Uttar Pradesh,distillery,0.55,,,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Strength Heather,expression,0.75,10,,highland,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Bottled In Bond,expression,0.75,11,,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Edited Cask Strength,expression,0.75,7,,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Almanac 
Beer Finished",expression,0.55,,,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Cognac 
Cask Finished",expression,0.55,,,,bourbon,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Committee Release,expression,0.75,10,61.7,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Simon Hewitt,expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Reviewers
All",expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cigar Aficionado,expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Market Watch,expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Staff Reviewer
Danny",expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,See Editors,expression,0.75,,63.6,highland,,,86,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cigar Blend,expression,0.75,,54,,,,86,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Nancy Fraley,expression,0.75,,54,,,,86,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Wine Cask Finished,expression,0.75,15,58.3,,wine,,87,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Neil 
Giraldo",expression,0.75,6,49.5,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Bond Malted Oat,expression,0.75,,50,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Maple Syrup Barrel,expression,0.75,,45.5,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Finished Blend,expression,0.75,,45.5,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Distillery 
Series Barrel",distillery,0.75,,62.5,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Syrup 
Barrel Finished",distillery,0.55,,,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Almanac Beer 
Co",expression,0.55,,,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Sherry 
Finished Barrel",expression,0.75,6,95,,sherry,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Mash Barrel 
Proof",expression,0.75,,60.9,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Double Bonded 
Bottled",expression,0.75,,50,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Bond Blend,expression,0.75,,50,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Gewurztraminer 
Finished",expression,0.55,,,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Sherry Cask Finished,expression,0.75,4,46,,sherry,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whiskey Del Bac,expression,0.55,,,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Normandie French 
Calvados",expression,0.75,,48.5,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Diamond Peak Local,expression,0.75,,45,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Series Battle,distillery,0.75,5,46,,,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Cask Aged 
Grain",expression,0.75,,46,,,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Penniless Buena Vista,expression,0.55,,,,wine,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Cabernet 
Sauvignon Wine",expression,0.55,,,,wine,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Finished Malted Rye,expression,0.75,,44.6,,wine,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Apple 
Brandy Blend",expression,0.75,,46,,,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Paloma Mimosa
Carolina",expression,0.55,,,,,,94,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Packing Heat
High",expression,0.55,,,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Strength Blancos
One",expression,0.55,,,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Agave Azul,distillery,0.55,,,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cognac Barrel Aged,expression,0.75,,46,,oak,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Rosa Reposado Cabernet,expression,0.75,,50,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Sauvignon Cask Aged,expression,0.75,,50,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Ocho Single Estate,expression,0.75,,50.5,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,French Oak Aged,expression,0.75,,53.9,,oak,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Plata Puntas,expression,0.55,,,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Single 
Estate Barrel",expression,0.55,,,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Danny Brandon,expression,0.55,,,,,,97,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Fitzgerald 
Bourbon Barrel",expression,0.75,,48,,bourbon,,100,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Mundial 
Collection",expression,0.55,,,,,,100,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Then Show Us,expression,0.55,,,,,,102,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Tracy Muzzy,expression,0.55,,,,,,102,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Daniel Dickerman,distillery,0.55,,,,bourbon,,102,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Gregg Hollman,expression,0.55,,,,,,102,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Championship Drams,expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Shaun Tolson
Golf",expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Buying Guide
Reviews",expression,0.55,,,,,,12,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cocktails
Familiar",expression,0.55,,,,,,12,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Shanken
Editor",expression,0.55,,,,,,15,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Shanken Communications,expression,0.55,,,,,,16,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Creative Director John,expression,0.55,,,,,,16,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Events Joan,expression,0.55,,,,,,16,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Events Laurie Bowers,expression,0.55,,,,,,16,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Contributing Editor Jonny,expression,0.55,,,,,,16,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Bars That Serve,expression,0.55,,,,,,19,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Deviation 
Distilling",distillery,0.55,,,,,,20,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Denver Before You,distillery,0.55,,,,,,20,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Jess Graber,distillery,0.55,,,,,,20,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Denver Distillery
Stellar",distillery,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Larry Olmsted
Distilleries",distillery,0.55,,,,,,23,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Restaurants
Churchill Bar",distillery,0.55,,,,,,23,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Family Jones,distillery,0.55,,,,,,23,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Banter 
Created",expression,0.55,,,,,,26,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Caramel Banana Sour,expression,0.55,,,,,,26,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Danny Brandon
United",expression,0.55,,,,,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Japan
When",expression,0.55,,,,,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Zak 
Lindahl",expression,0.55,,,,,,29,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Drambuie
Shake",expression,0.55,,,,,,29,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Rusty Bee,expression,0.55,,,,,,29,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Tastings At Sea,expression,0.55,,,,wine,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Celebrity Cruises,expression,0.55,,,,wine,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Artist Series,expression,0.75,12,,,bourbon,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whisky Sets Sail,expression,0.55,,,,,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Ocean Bar,expression,0.55,,,,,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Weller Full Proof,expression,0.55,,,,,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Weller Antique,expression,0.55,,,,port,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Inside Scoop
The",expression,0.55,,,,oak,,31,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Fraunces Tavern New,expression,0.55,,,,,,32,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"York City
Established",expression,0.55,,,,,,32,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Leslie Samuels,distillery,0.55,,,,,,33,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Rip Van,expression,0.75,20,,,,,33,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Round Robin Bar,expression,0.75,10,,,,,33,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Ebbitt Grill,expression,0.75,10,,,,,33,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Rathskeller Duluth,expression,0.55,,,,,,34,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Logan Inn 
Manhattan",expression,0.55,,,,bourbon,,34,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Hawaiian Ham,expression,0.55,,,,,,36,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Bourbon Cocktail,expression,0.55,,,,bourbon,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Mint Julep,expression,0.75,,30,,bourbon,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Spiced Pear Whiskey,expression,0.75,,20,,,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Fashioned Barrel,expression,0.75,,43,,,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Blake Lively,expression,0.55,,,,,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Betty Booze,expression,0.55,,,,,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Tip Top,expression,0.75,3,,,bourbon,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Via Carota,expression,0.55,,,,,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Try
Betty Booze",expression,0.55,,,,bourbon,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sparkling Bourbon,expression,0.55,,,,bourbon,,37,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Independent Bottlings,bottler,0.55,,,,,independent,39,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Decadent Drinks,bottler,0.55,,,,,independent,39,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Heart Cut,expression,0.55,,,,,,39,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whisky Sponge Glen,distillery,0.75,47,,,,,39,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Pennsylvania. Fully,distillery,0.55,,,,,,42,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Screaming Titan,distillery,0.55,,,,bourbon,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Rickhouse Proof,distillery,0.55,,,,bourbon,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Julia Higgins
Big",expression,0.55,,,,,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Refreshing Santa Teresa,expression,0.55,,,,,,47,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Attendee Patrick Christopher,expression,0.55,,,islay,,,47,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Alex Thomas,distillery,0.55,,,,,,51,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Madness Amburana 
Cask",expression,0.75,,46,,,,53,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Jordan Via,distillery,0.55,,,,,,53,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Malaga 
Wine Cask",expression,0.75,10,43,,wine,,54,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Mizunara 
Finished",expression,0.75,7,46,,,,54,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Fino Cask Finished,expression,0.75,5,50,,,,54,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Selected Irish Blends,expression,0.55,,,,,,55,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Unusual Irish Releases,expression,0.55,,,,bourbon,,55,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Bourbon Cask 
Matured",expression,0.75,,43,,bourbon,,55,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Change
Twenty",distillery,0.55,,,,,,55,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Then Bushmills,expression,0.75,32,,,,,55,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,County Donegal,distillery,0.55,,,,,,55,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Emerald Isle,expression,0.55,,,,,,58,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"County Cork
At",distillery,0.55,,,,,,59,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Garden Stillhouse
Hinch",distillery,0.55,,,,,,59,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Belfast
Distilling",distillery,0.55,,,,,,60,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Curious Journey,distillery,0.55,,,,,,60,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Armstrong.
Tasting",distillery,0.55,,,,,,60,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Antrim 
Visit",expression,0.55,,,,,,61,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Kyle Line
The",expression,0.55,,,highland,,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,British Isles,expression,0.55,,,,,,73,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Adare Manor,expression,0.55,,,,,,73,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Pinehurst Resort
Pinehurst",expression,0.55,,,,,,76,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,International Airports,expression,0.55,,,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Know  
Before You",bottler,0.55,,,,,hunter,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Different Sizes,expression,0.55,,,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Ask  
Before Buying",expression,0.55,,,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Double Double,expression,0.75,24,,,oak,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sherry 
Cask Finished",expression,0.75,,56,,bourbon,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Double 
Charred Selection",expression,0.75,16,43,speyside,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Double 
Cask Matured",expression,0.75,13,40,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sherry Cask Solera,expression,0.75,,48,,sherry,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Julia Higgins,expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Market Watch,expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Staff Reviewer,expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Duero Finished,expression,0.75,9,54.3,campbeltown,,,86,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Ruby Port Cask,expression,0.75,16,43,,port,,86,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sherry 
Oak Cask",expression,0.75,18,43,,sherry,,86,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Pinot Noir 
Cask",expression,0.75,19,43,,,,86,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Organic American Oak,expression,0.75,20,49.7,,oak,,87,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Nean Cask Strength,expression,0.75,,59,,,,88,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Butt 
Matured",expression,0.75,,46,,first-fill,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sherry Cask 
Matured",expression,0.75,,46,,bourbon,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Harvest Edition,distillery,0.75,,46,,sherry,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sowing Edition,expression,0.55,,,,,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Oloroso Sherry 
Cask",expression,0.75,20,46,,sherry,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Palo Cortado Sherry,expression,0.75,26,46,,sherry,,89,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Pauillac 
Finished",expression,0.75,18,48,,wine,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,French Smooth,expression,0.75,8,,,,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Toasted 
American Oak",expression,0.75,,58,,bourbon,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Finished Blend,expression,0.75,,58,,oak,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sauternes Cask Finished,expression,0.75,,52.5,,,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,See Editors,expression,0.75,,60,,,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Dixon Dedman,expression,0.75,,46,,oak,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Foundation Double 
Barrel",expression,0.75,5,50,,,,90,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Allman Brothers Band,expression,0.55,,,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Toasted Peach Wood,expression,0.75,,47.5,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Havana 
Maple Syrup",expression,0.55,,,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Rum Barrel Double,expression,0.75,,46.5,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Halestorm Cherry Bounce,expression,0.55,,,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Finish Reserve 
Maple",expression,0.55,,,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Strength Single Barrel,expression,0.75,,65,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Allman 
Brothers",expression,0.75,,53.5,,,,92,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,French Oak,expression,0.75,33,,,oak,,92,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Olororo Sherry Cask,expression,0.75,33,70,,oak,,92,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Finished 
Cask Strength",expression,0.75,33,70,,oak,,92,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Bourbon 
Cask Reserve",expression,0.75,15,46,,bourbon,,92,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Corry Bonder,expression,0.75,,46,,,,93,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Edition 
The Arena",expression,0.75,,46,,,,93,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sherry Cask Reserve,expression,0.75,12,46,,sherry,,93,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Tokaji 
Cask Finished",expression,0.75,,55.6,,,,93,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Madeira 
Cask Matured",expression,0.75,,55.8,,,,93,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sauternes 
Cask Finish",expression,0.75,22,48,,bourbon,,93,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Extra Rare Blend,expression,0.75,31,46,,,,94,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Silent 
Distillery Collection",distillery,0.75,50,53,,,,94,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Chapter Six,distillery,0.75,50,53,,bourbon,,94,CREATE
